ic,name,direction,GENCONSETID,tier,treated_intervals,treated_binds_and_sets,treated_binds_only,treated_sets_only,treated_neither,control_intervals,control_binds_and_sets,control_binds_only,control_sets_only,control_neither
V-SA,Heywood,forward,S-X_BGBW+BGDV+BGTX,indicative,3882,0.032715095311695,0.00592478104070067,0.1519835136527563,0.8093766099948481,4974,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_BGBW+BGDV+BGTX,indicative,3882,0.0,0.0,0.0,1.0,4986,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_BRMN_RBTU,supported,3030,0.1481848184818482,0.0006600660066006601,0.046534653465346534,0.8046204620462046,3414,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_BRMN_RBTU,supported,3030,0.0,0.0,0.0,1.0,3402,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_KNPW+CB36_BC-2CP,unsupported,138,0.0,0.0,0.06521739130434782,0.9347826086956522,174,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_KNPW+CB36_BC-2CP,unsupported,138,0.0,0.0,0.0,1.0,168,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_MGTI+PATI,supported,1242,0.0,0.0,0.0,1.0,1788,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_MGTI+PATI,supported,1242,0.0,0.0,0.021739130434782608,0.9782608695652174,1884,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_TBSE+BDBU,indicative,186,0.967741935483871,0.005376344086021506,0.026881720430107527,0.0,264,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_TBSE+BDBU,indicative,186,0.053763440860215055,0.016129032258064516,0.8870967741935484,0.043010752688172046,288,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_TBTU+BDBU,indicative,108,0.0,0.0,0.9537037037037037,0.046296296296296294,198,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_TBTU+BDBU,indicative,108,0.3611111111111111,0.14814814814814814,0.37962962962962965,0.1111111111111111,198,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-ARCW,supported,336,0.19345238095238096,0.0,0.03571428571428571,0.7708333333333334,720,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-ARCW,unsupported,336,0.0,0.0,0.0,1.0,822,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-AR_WB_BA,supported,1440,0.034027777777777775,0.0020833333333333333,0.0125,0.9513888888888888,2921,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-AR_WB_BA,supported,1440,0.0,0.0,0.0,1.0,3149,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-BAML1_15M,supported,1236,0.0,0.0,0.0,1.0,2562,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-BAML1_15M,supported,1236,0.04449838187702265,0.0056634304207119745,0.0056634304207119745,0.9441747572815534,2820,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-BUCW,unsupported,108,0.6018518518518519,0.0,0.0,0.39814814814814814,198,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-BUCW,unsupported,108,0.0,0.0,0.0,1.0,300,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-CPRC,unsupported,126,0.31746031746031744,0.023809523809523808,0.5079365079365079,0.15079365079365079,240,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-CPRC,unsupported,126,0.0,0.0,0.0,1.0,222,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-CRML,supported,1506,0.4150066401062417,0.037848605577689244,0.32602921646746347,0.22111553784860558,2172,0.00046040515653775324,0.02532228360957643,0.053406998158379376,0.9208103130755064
V-SA,Heywood,reverse,V-CRML,supported,1506,0.4150066401062417,0.0099601593625498,0.2636122177954847,0.3114209827357238,2214,0.018066847335140017,0.03026196928635953,0.04336043360433604,0.9083107497741644
V-SA,Heywood,forward,V-CRML1,unsupported,246,0.012195121951219513,0.0,0.4024390243902439,0.5853658536585366,540,0.0,0.0,0.022222222222222223,0.9777777777777777
V-SA,Heywood,reverse,V-CRML1,unsupported,246,0.2926829268292683,0.0,0.12195121951219512,0.5853658536585366,516,0.0,0.0,0.023255813953488372,0.9767441860465116
V-SA,Heywood,forward,V-CRMO,indicative,438,0.1552511415525114,0.0,0.7990867579908676,0.045662100456621,918,0.007625272331154684,0.0,0.042483660130718956,0.9498910675381264
V-SA,Heywood,reverse,V-CRMO,indicative,438,0.12100456621004566,0.11187214611872145,0.3127853881278539,0.454337899543379,882,0.027210884353741496,0.0,0.0,0.9727891156462585
V-SA,Heywood,forward,V-CWHO,unsupported,234,0.18376068376068377,0.01282051282051282,0.07264957264957266,0.7307692307692307,480,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-CWHO,unsupported,234,0.0,0.0,0.0,1.0,378,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-DDMS,unsupported,2178,0.0,0.0,0.0,1.0,4154,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-DDMS,supported,2178,0.002295684113865932,0.0,0.005968778696051423,0.9917355371900827,4208,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-HGMO,unsupported,48,0.0,0.0,1.0,0.0,78,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-HGMO,unsupported,48,0.5416666666666666,0.0,0.4583333333333333,0.0,78,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-HGTR,unsupported,144,0.2361111111111111,0.0,0.7638888888888888,0.0,372,0.0,0.0,0.016129032258064516,0.9838709677419355
V-SA,Heywood,reverse,V-HGTR,unsupported,144,0.9930555555555556,0.0,0.006944444444444444,0.0,372,0.016129032258064516,0.0,0.0,0.9838709677419355
V-SA,Heywood,forward,V-HYMO,supported,798,0.3508771929824561,0.0,0.41353383458646614,0.23558897243107768,1926,0.014018691588785047,0.014018691588785047,0.0036344755970924196,0.9683281412253375
V-SA,Heywood,reverse,V-HYMO,supported,798,0.38596491228070173,0.0,0.37844611528822053,0.23558897243107768,1908,0.006289308176100629,0.013626834381551363,0.0015723270440251573,0.9785115303983228
V-SA,Heywood,forward,V-HYTR,indicative,216,0.5694444444444444,0.0,0.4305555555555556,0.0,534,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-HYTR,indicative,216,0.5879629629629629,0.0,0.41203703703703703,0.0,534,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-KG_WE_RC,supported,846,0.016548463356973995,0.0,0.04728132387706856,0.9361702127659575,1866,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-KG_WE_RC,supported,846,0.0,0.0,0.0,1.0,1854,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-KMRC,supported,1884,0.022823779193205943,0.0015923566878980893,0.03662420382165605,0.9389596602972399,3234,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-KMRC,supported,1884,0.0,0.0,0.0,1.0,3210,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-KOWE,unsupported,2219,0.12753492564218116,0.041910770617395225,0.16629112212708427,0.6642631816133393,2910,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-KOWE,unsupported,2219,0.0,0.0,0.0,1.0,2880,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-MLSY_NOEMTT_P,unsupported,24,0.0,0.0,0.0,1.0,36,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-MLSY_NOEMTT_P,unsupported,24,0.25,0.0,0.0,0.75,36,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-MLSY_NOEMTT_R,supported,8399,0.03845695916180498,0.0011906179307060365,0.07655673294439815,0.8837956899630909,8615,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-MLSY_NOEMTT_R,supported,8399,0.05274437433027741,0.005953089653530182,0.034766043576616265,0.9065364924395761,8549,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-MOTR,unsupported,132,0.3409090909090909,0.0,0.21212121212121213,0.44696969696969696,144,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-MOTR,unsupported,132,0.5075757575757576,0.045454545454545456,0.0,0.44696969696969696,144,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-MRKM,supported,1020,0.011764705882352941,0.000980392156862745,0.00980392156862745,0.9774509803921568,1962,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-MRKM,supported,1020,0.0,0.0,0.0,1.0,1980,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-RCTS_BUS2,indicative,570,0.0,0.0,0.043859649122807015,0.956140350877193,426,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,V-RCTS_BUS2,indicative,570,0.0,0.0,0.0,1.0,426,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,V-SMSC,indicative,12666,0.08495183957050371,0.0035528185693983892,0.04050213169114164,0.8709932101689563,13827,0.031387864323425184,0.00043393360815795185,0.024300282056845302,0.9438779200115716
V-SA,Heywood,reverse,V-SMSC,indicative,12666,0.0,0.0,0.0,1.0,13851,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,CA_BRIS_5964121F,unsupported,18,0.0,0.0,0.0,1.0,54,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,CA_BRIS_5964121F,unsupported,18,0.4444444444444444,0.0,0.5555555555555556,0.0,66,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,CA_SYDS_562A9792,unsupported,30,0.3,0.0,0.13333333333333333,0.5666666666666667,30,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,CA_SYDS_562A9792,unsupported,30,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,CA_SYDS_56FB4FDD,unsupported,36,0.6944444444444444,0.0,0.0,0.3055555555555556,102,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,CA_SYDS_56FB4FDD,unsupported,36,0.0,0.0,0.0,1.0,102,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,CA_SYDS_57BBC96F,unsupported,126,0.2777777777777778,0.0,0.3492063492063492,0.373015873015873,228,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,CA_SYDS_57BBC96F,unsupported,126,0.0,0.0,0.0,1.0,252,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-6F_NS_050,unsupported,54,0.0,0.0,0.0,1.0,210,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-6F_NS_050,unsupported,54,0.07407407407407407,0.0,0.018518518518518517,0.9074074074074074,156,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-BDBU_ONE,unsupported,21484,0.10812697821634705,0.011264196611431763,0.06856265127536772,0.8120461738968535,22031,0.06531705324315737,0.0026326539875629793,0.015342018065453225,0.9167082747038264
VIC1-NSW1,VNI,reverse,I-BDBU_ONE,unsupported,21484,0.014010426363805622,0.002280767082479985,0.010472910072612177,0.9732358964811022,21455,0.004893964110929853,0.0,0.0035422978326730367,0.9915637380563971
VIC1-NSW1,VNI,forward,I-BURC,supported,1446,0.05463347164591978,0.004840940525587829,0.12171507607192254,0.8188105117565698,2220,0.002702702702702703,0.0,0.0013513513513513514,0.995945945945946
VIC1-NSW1,VNI,reverse,I-BURC,unsupported,1446,0.2475795297372061,0.0,0.6168741355463347,0.1355463347164592,2184,0.004578754578754579,0.0,0.005036630036630037,0.9903846153846154
VIC1-NSW1,VNI,forward,I-HYSE,unsupported,3750,0.0648,0.0032,0.0896,0.8424,6676,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-HYSE,unsupported,3750,0.0,0.0,0.0,1.0,6814,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-JNWO_63,unsupported,366,0.03278688524590164,0.0,0.40437158469945356,0.5628415300546448,246,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-JNWO_63,unsupported,366,0.0,0.0,0.00273224043715847,0.9972677595628415,246,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-JNWO_RADIAL,unsupported,366,0.0,0.0,0.16666666666666666,0.8333333333333334,246,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-JNWO_RADIAL,unsupported,366,0.0,0.0,0.0,1.0,246,0.0,0.0,0.17479674796747968,0.8252032520325203
VIC1-NSW1,VNI,forward,I-LTMS,unsupported,522,0.05172413793103448,0.005747126436781609,0.03065134099616858,0.9118773946360154,900,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-LTMS,unsupported,522,0.0,0.0,0.28735632183908044,0.7126436781609196,930,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-MURRAY_SRAS_R,indicative,18,0.7222222222222222,0.05555555555555555,0.16666666666666666,0.05555555555555555,30,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-MURRAY_SRAS_R,indicative,18,0.0,0.0,0.6666666666666666,0.3333333333333333,30,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-X_64_DDSM,unsupported,90,0.0,0.0,0.34444444444444444,0.6555555555555556,204,0.0,0.0,0.04411764705882353,0.9558823529411765
VIC1-NSW1,VNI,reverse,I-X_64_DDSM,unsupported,90,0.2222222222222222,0.0,0.6333333333333333,0.14444444444444443,234,0.0,0.0,0.01282051282051282,0.9871794871794872
VIC1-NSW1,VNI,forward,I-X_BABU_BURC,indicative,192,0.0,0.0,0.0,1.0,342,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-X_BABU_BURC,indicative,192,0.13541666666666666,0.0,0.8333333333333334,0.03125,756,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,I-X_BDBU+HYSE,unsupported,132,0.0,0.0,0.16666666666666666,0.8333333333333334,192,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,I-X_BDBU+HYSE,unsupported,132,0.0,0.0,0.0,1.0,222,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-4+1_WG_CLOSE,unsupported,90,0.36666666666666664,0.0,0.2777777777777778,0.35555555555555557,126,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-4+1_WG_CLOSE,unsupported,90,0.011111111111111112,0.06666666666666667,0.23333333333333334,0.6888888888888889,90,0.36666666666666664,0.1,0.13333333333333333,0.4
VIC1-NSW1,VNI,forward,N-AVMA_17,unsupported,7878,0.012947448591012947,0.0010154861640010156,0.007108403148007108,0.9789286620969789,12809,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-AVMA_17,supported,7878,0.0,0.0,0.0,1.0,12725,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-BABU,unsupported,5531,0.054239739649249684,0.001446393057313325,0.08967636955342614,0.8546374977400109,7301,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-BABU,unsupported,5531,0.10432109925872356,0.00289278611462665,0.7570059663713614,0.13578014825528836,7919,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-BADP,supported,972,0.00411522633744856,0.0,0.35288065843621397,0.6430041152263375,1790,0.02011173184357542,0.0,0.002793296089385475,0.9770949720670391
VIC1-NSW1,VNI,reverse,N-BADP,supported,972,0.16666666666666666,0.0,0.5380658436213992,0.2952674897119342,1722,0.012195121951219513,0.0,0.08826945412311266,0.8995354239256679
VIC1-NSW1,VNI,forward,N-BJYS_970,unsupported,708,0.1497175141242938,0.01977401129943503,0.08050847457627118,0.75,792,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-BJYS_970,unsupported,708,0.0,0.0,0.0,1.0,720,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-BU_330_TX_ONE,indicative,4895,0.0,0.0,0.0,1.0,5562,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-BU_330_TX_ONE,indicative,4895,0.008375893769152196,0.0,0.0006128702757916241,0.9910112359550561,5514,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-CNLT_07,unsupported,9018,0.10235085384785983,0.0028831226436016855,0.10368152583721446,0.791084497671324,8813,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-CNLT_07,supported,9018,0.006542470614326902,0.00011088933244621867,0.1454868041694389,0.847859835883788,8795,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-CTMN_4_WG_CLOSE,unsupported,12057,0.07539188852948495,0.005639877249730447,0.13527411462221117,0.7836941195985735,12627,0.011245743248594281,0.000950344499881207,0.01908608537261424,0.9687178268789103
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,supported,12025,0.06128898128898129,0.0013305613305613305,0.33164241164241165,0.6057380457380457,12915,0.014169570267131244,7.742934572202865e-05,0.028029423151374373,0.9577235772357724
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,supported,8471,0.19501829772163853,0.008263487191594853,0.31141541730610317,0.48530279778066343,10506,0.0018084903864458404,0.0006662859318484675,0.025794783932990673,0.971730439748715
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,supported,8471,0.1290284500059025,0.0020068468893873217,0.3684334789281077,0.5005312241766026,10992,0.013100436681222707,0.0009097525473071324,0.08215065502183407,0.9038391557496361
VIC1-NSW1,VNI,forward,N-DPWG_63,unsupported,1722,0.18989547038327526,0.028455284552845527,0.3478513356562137,0.4337979094076655,2124,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-DPWG_63,unsupported,1722,0.032520325203252036,0.0,0.26248548199767713,0.7049941927990708,1986,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-DPWG_63_X5,unsupported,1488,0.0,0.0,0.0,1.0,1710,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-DPWG_63_X5,unsupported,1488,0.0,0.0,0.0,1.0,1842,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,supported,702,0.44871794871794873,0.01282051282051282,0.3333333333333333,0.20512820512820512,1567,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,supported,702,0.0754985754985755,0.0,0.6495726495726496,0.27492877492877493,1477,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,3923,0.10833545755799133,0.004588325261279633,0.17078766250318633,0.7162885546775427,7648,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,3923,0.0,0.0,0.0,1.0,7324,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-DTSS_11,supported,5520,0.003260869565217391,0.00036231884057971015,0.028804347826086957,0.9675724637681159,8094,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-DTSS_11,supported,5520,0.11322463768115942,0.0007246376811594203,0.3898550724637681,0.49619565217391304,7626,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-ER_TX,indicative,2352,0.003826530612244898,0.0,0.010629251700680272,0.9855442176870748,4011,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-ER_TX,indicative,2352,0.0,0.0,0.0,1.0,3988,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,indicative,126,0.14285714285714285,0.0,0.0,0.8571428571428571,240,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-GRYS_3J_15M,indicative,126,0.6587301587301587,0.0,0.24603174603174602,0.09523809523809523,240,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-JNWG_RADIAL,indicative,1026,0.049707602339181284,0.003898635477582846,0.2884990253411306,0.6578947368421053,1362,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-JNWG_RADIAL,indicative,1026,0.03313840155945419,0.0,0.7797270955165692,0.1871345029239766,1350,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-KVCW_3W_WG_CLOSE,supported,2712,0.06969026548672566,0.006268436578171091,0.31784660766961653,0.6061946902654868,4427,0.036593629997741135,0.0036141856787892477,0.1493110458549808,0.8104811384684888
VIC1-NSW1,VNI,reverse,N-KVCW_3W_WG_CLOSE,supported,2712,0.0700589970501475,0.0306047197640118,0.2588495575221239,0.6404867256637168,4505,0.01753607103218646,0.0,0.26548279689234183,0.7169811320754716
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,4157,0.14986769304787106,0.015876834255472698,0.18883810440221313,0.6454173682944431,7397,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,4157,0.07890305508780371,0.0012027904738994466,0.5203271590089007,0.3995669954293962,7301,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-LTWG_63,unsupported,168,0.0,0.0,0.27976190476190477,0.7202380952380952,306,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-LTWG_63,unsupported,168,0.05952380952380952,0.0,0.4880952380952381,0.4523809523809524,312,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-LTWG_RADIAL,indicative,576,0.001736111111111111,0.0,0.19618055555555555,0.8020833333333334,1098,0.0,0.0,0.00546448087431694,0.994535519125683
VIC1-NSW1,VNI,reverse,N-LTWG_RADIAL,indicative,576,0.04513888888888889,0.0,0.3993055555555556,0.5555555555555556,1086,0.001841620626151013,0.0,0.003683241252302026,0.994475138121547
VIC1-NSW1,VNI,forward,N-LTWG_X5,indicative,2280,0.08026315789473684,0.0,0.262719298245614,0.6570175438596492,2231,0.0008964589870013447,0.0,0.014343343792021516,0.9847601972209772
VIC1-NSW1,VNI,reverse,N-LTWG_X5,indicative,2280,0.04780701754385965,0.0,0.29780701754385963,0.6543859649122807,2351,0.0034028073160357296,0.0004253509145044662,0.012760527435133985,0.9834113143343258
VIC1-NSW1,VNI,forward,N-MA_CB172A,unsupported,1595,0.0,0.0,0.0,1.0,1452,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-MA_CB172A,unsupported,1595,0.0,0.0,0.0,1.0,1356,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,16998,0.17796211318978702,0.007177314978232733,0.24496999647017295,0.5698905753618073,15455,0.03422840504691038,0.003105791006146878,0.016628922678744742,0.946036881268198
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,16998,0.04406400753029768,0.0010589481115425344,0.4402870925991293,0.5145899517590304,15731,0.008645349945966562,0.00012713749920539063,0.04449812472188672,0.9467293878329414
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,5855,0.0027327070879590095,0.0,0.0003415883859948762,0.9969257045260461,7145,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,5855,0.0,0.0,0.0,1.0,6977,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-TUTBJ_992,unsupported,24,0.0,0.0,0.375,0.625,60,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-TUTBJ_992,unsupported,24,0.0,0.0,0.0,1.0,66,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSA,unsupported,1032,0.001937984496124031,0.0,0.009689922480620155,0.9883720930232558,1752,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSA,supported,1032,0.0,0.0,0.014534883720930232,0.9854651162790697,1518,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSB,unsupported,1182,0.0008460236886632825,0.0,0.004230118443316413,0.9949238578680203,1356,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSB,unsupported,1182,0.0,0.0,0.0,1.0,1416,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-WGWA_63,unsupported,1578,0.060836501901140684,0.035487959442332066,0.2629911280101394,0.6406844106463878,3312,0.0006038647342995169,0.0024154589371980675,0.0,0.9969806763285024
VIC1-NSW1,VNI,reverse,N-WGWA_63,unsupported,1578,0.22370088719898606,0.0,0.40747782002534855,0.3688212927756654,3300,0.0,0.0,0.012727272727272728,0.9872727272727273
VIC1-NSW1,VNI,forward,N-WGWA_63_X5,indicative,564,0.026595744680851064,0.0,0.8971631205673759,0.07624113475177305,666,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-WGWA_63_X5,indicative,564,0.19326241134751773,0.0,0.7836879432624113,0.02304964539007092,660,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-WGWA_RADIAL,unsupported,1572,0.08969465648854962,0.002544529262086514,0.30343511450381677,0.6043256997455471,2922,0.015400410677618069,0.001026694045174538,0.0,0.9835728952772074
VIC1-NSW1,VNI,reverse,N-WGWA_RADIAL,unsupported,1572,0.22455470737913485,0.0,0.2296437659033079,0.5458015267175572,2850,0.0,0.0,0.02526315789473684,0.9747368421052631
VIC1-NSW1,VNI,forward,N-WGWA_X5,unsupported,3102,0.3465506125080593,0.019664732430689877,0.584461637653127,0.04932301740812379,5526,0.0,0.0,0.0007238508867173362,0.9992761491132827
VIC1-NSW1,VNI,reverse,N-WGWA_X5,unsupported,3102,0.28433268858800775,0.0,0.6972920696324951,0.0183752417794971,5466,0.00036589828027808267,0.0,0.011891694109037688,0.9877424076106842
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,684,0.02046783625730994,0.0029239766081871343,0.0014619883040935672,0.9751461988304093,1709,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,684,0.0,0.0,0.0,1.0,1703,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_03+4_WG_CLOSE,unsupported,1260,0.3761904761904762,0.0007936507936507937,0.4150793650793651,0.20793650793650795,1992,0.0,0.0,0.00853413654618474,0.9914658634538153
VIC1-NSW1,VNI,reverse,N-X_03+4_WG_CLOSE,unsupported,1260,0.18095238095238095,0.0031746031746031746,0.7722222222222223,0.04365079365079365,1932,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_11+14,indicative,204,0.0,0.0,0.19607843137254902,0.803921568627451,312,0.0,0.0,0.04487179487179487,0.9551282051282052
VIC1-NSW1,VNI,reverse,N-X_11+14,indicative,204,0.46078431372549017,0.0,0.5098039215686274,0.029411764705882353,288,0.3020833333333333,0.0,0.041666666666666664,0.65625
VIC1-NSW1,VNI,forward,N-X_2_5,unsupported,684,0.04678362573099415,0.0,0.21929824561403508,0.7339181286549707,1110,0.0036036036036036037,0.0,0.014414414414414415,0.9819819819819819
VIC1-NSW1,VNI,reverse,N-X_2_5,unsupported,684,0.05701754385964912,0.0,0.7602339181286549,0.1827485380116959,1266,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_3L+07_WG_CLOSE,unsupported,648,0.037037037037037035,0.0015432098765432098,0.2839506172839506,0.6774691358024691,1188,0.0008417508417508417,0.0,0.005050505050505051,0.9941077441077442
VIC1-NSW1,VNI,reverse,N-X_3L+07_WG_CLOSE,unsupported,648,0.016975308641975308,0.007716049382716049,0.8611111111111112,0.11419753086419752,1128,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_3L+11_WG_CLOSE,unsupported,942,0.1040339702760085,0.004246284501061571,0.3174097664543524,0.5743099787685775,858,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_3L+11_WG_CLOSE,unsupported,942,0.03078556263269639,0.004246284501061571,0.6157112526539278,0.3492569002123142,894,0.0,0.0,0.0,1.0
