ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
T-V-MNSP1,Basslink,forward,K2,N-MMWB_ONE,N-MMWB_ONE,system,102,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-MMWB_ONE,N-MMWB_ONE,system,102,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-TWUL_85,N-TWUL_85,system,719,0.008576726935558646,0.0,0.02361699637385679,True
T-V-MNSP1,Basslink,reverse,K2,N-TWUL_85,N-TWUL_85,system,719,0.008576726935558646,0.0,0.02361699637385679,True
T-V-MNSP1,Basslink,forward,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,system,254,-0.01456692913385827,-0.025378118146929824,-0.003703294001966569,False
T-V-MNSP1,Basslink,reverse,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,system,254,-0.01456692913385827,-0.025378118146929824,-0.003703294001966569,False
T-V-MNSP1,Basslink,forward,K2,Q-X_BRTX1+BRHA,Q-X_BRTX1+BRHA,system,32,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,Q-X_BRTX1+BRHA,Q-X_BRTX1+BRHA,system,32,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,S-TBSE,S-TBSE,system,2261,-0.000363654233623274,-0.0030672003465773315,0.002333987075443342,True
T-V-MNSP1,Basslink,reverse,K2,S-TBSE,S-TBSE,system,2261,-0.000363654233623274,-0.0030672003465773315,0.002333987075443342,True
T-V-MNSP1,Basslink,forward,K2,V-CRML,V-CRML,system,486,0.04898834019204391,-0.01701403651805966,0.1270677552552552,True
T-V-MNSP1,Basslink,reverse,K2,V-CRML,V-CRML,system,486,0.04898834019204391,-0.01701403651805966,0.1270677552552552,True
T-V-MNSP1,Basslink,forward,K2,V-DDMS,V-DDMS,system,739,0.007923620508194257,0.0,0.02614087301587302,True
T-V-MNSP1,Basslink,reverse,K2,V-DDMS,V-DDMS,system,739,0.007923620508194257,0.0,0.02614087301587302,True
T-V-MNSP1,Basslink,forward,K2,V-HGMO,V-HGMO,system,24,0.10833333333333334,-0.005555555555555556,0.2222222222222222,True
T-V-MNSP1,Basslink,reverse,K2,V-HGMO,V-HGMO,system,24,0.10833333333333334,-0.005555555555555556,0.2222222222222222,True
T-V-MNSP1,Basslink,forward,K2,V-HYMO,V-HYMO,system,270,0.09373456790123455,0.0115402649375107,0.1962865328173335,False
T-V-MNSP1,Basslink,reverse,K2,V-HYMO,V-HYMO,system,270,0.10196502057613167,0.011531430612377427,0.22153630937737043,False
T-V-MNSP1,Basslink,forward,K2,V-HYTR,V-HYTR,system,41,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-HYTR,V-HYTR,system,41,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-KG_WE_RC,V-KG_WE_RC,system,220,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,system,220,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,system,1089,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,system,1089,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-MOTR,V-MOTR,system,44,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-MOTR,V-MOTR,system,44,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,system,193,0.1053972366148532,0.02114527799743217,0.22323633156966488,False
T-V-MNSP1,Basslink,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,system,193,0.1053972366148532,0.02114527799743217,0.22323633156966488,False
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,system,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,system,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,system,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,system,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,system,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,system,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,system,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,system,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,system,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,system,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,system,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,system,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-6F_NS_050,I-6F_NS_050,system,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-6F_NS_050,I-6F_NS_050,system,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-BDBU_ONE,I-BDBU_ONE,system,2013,0.010984158525142132,-0.002621669018021054,0.03148143516761041,True
V-S-MNSP1,Murraylink,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,system,2013,0.010984158525142132,-0.00264749656019196,0.03151662737118376,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC,I-BURC,system,334,0.010978043912175649,0.0,0.03716373416563772,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC,I-BURC,system,334,0.010978043912175649,0.0,0.03716373416563772,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC_X1,I-BURC_X1,system,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC_X1,I-BURC_X1,system,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-HYSE,I-HYSE,system,669,-0.01762165753197143,-0.050918884478633686,0.014263428483732342,True
V-S-MNSP1,Murraylink,reverse,K2,I-HYSE,I-HYSE,system,669,-0.011111111111111112,-0.04003431870328189,0.01816031465970391,True
V-S-MNSP1,Murraylink,forward,K2,I-LTMS,I-LTMS,system,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-LTMS,I-LTMS,system,202,0.0,0.0,0.0,True
