ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
T-V-MNSP1,Basslink,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,near,193,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,near,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,near,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,near,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,near,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,near,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,near,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,near,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,near,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,near,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,near,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,near,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,near,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-6F_NS_050,I-6F_NS_050,near,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-6F_NS_050,I-6F_NS_050,near,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-BDBU_ONE,I-BDBU_ONE,near,2013,0.004771761329138378,0.0001856380160460861,0.012256109625327983,False
V-S-MNSP1,Murraylink,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,near,2013,0.00917370425567147,-0.005436024039716136,0.031789639986917105,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC,I-BURC,near,334,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC,I-BURC,near,334,0.010978043912175649,0.0,0.03716373416563772,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC_X1,I-BURC_X1,near,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC_X1,I-BURC_X1,near,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-HYSE,I-HYSE,near,669,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-HYSE,I-HYSE,near,669,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-LTMS,I-LTMS,near,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-LTMS,I-LTMS,near,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,near,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,near,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-SVML_044,I-SVML_044,near,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_044,I-SVML_044,near,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-SVML_088,I-SVML_088,near,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_088,I-SVML_088,near,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-SVML_132,I-SVML_132,near,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_132,I-SVML_132,near,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_044,I-VSML_044,near,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_044,I-VSML_044,near,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_088,I-VSML_088,near,115,0.0,0.0,0.0,True
