ic,name,GENCONSETID,lead_forward,lead_reverse,invoked_share,relevant,excluded_reason
VIC1-NSW1,VNI,#R032962_RAMP,0,2,3.3295281582952815e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032967_RAMP,3,0,8.08599695585997e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032975_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032978_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032985_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032989_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032997_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033004_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033032_RAMP,1,1,4.756468797564688e-06,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033033_RAMP,13,9,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033052_RAMP,12,4,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033053_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033070_RAMP,1,0,4.756468797564688e-06,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033072_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033103_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033137_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033156_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033185_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033192_RAMP,31,0,0.00014745053272450533,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033215_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033220_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033221_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033225_RAMP,8,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033227_RAMP,10,0,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033234_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033251_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033253_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033262_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033266_RAMP,19,0,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033268_RAMP,8,0,3.805175038051751e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033274_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033277_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033290_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033291_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033319_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033400_RAMP,4,0,1.9025875190258754e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033403_RAMP,13,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033418_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033419_RAMP,1,0,3.3295281582952815e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033422_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033423_RAMP,5,0,5.7077625570776254e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033427_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033429_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033437_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033443_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033446_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033450_RAMP,6,0,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033452_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033454_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033462_RAMP,12,10,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033477_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033484_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033493_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033530_RAMP,5,5,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033536_RAMP,4,4,1.9025875190258754e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033539_RAMP,9,8,4.280821917808219e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033543_RAMP,25,1,0.00011891171993911719,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033557_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033563_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033565_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033571_RAMP,13,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033580_RAMP,13,12,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033584_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033596_RAMP,4,0,1.9025875190258754e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033597_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033604_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033606_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033629_RAMP,13,4,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033636_RAMP,9,0,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033666_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033667_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033682_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033686_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033687_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033696_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033706_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033709_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033738_RAMP,6,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033748_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033755_RAMP,0,8,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033766_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033771_RAMP,10,5,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033803_RAMP,13,4,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033813_RAMP,13,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033817_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033820_RAMP,3,0,5.7077625570776254e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033821_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033822_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033824_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033886_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033894_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033922_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033923_RAMP,5,0,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033926_RAMP,0,5,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R033994_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034000_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034014_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034022_RAMP,4,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034024_RAMP,0,9,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034032_RAMP,11,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034039_RAMP,1,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034057_RAMP,19,0,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034098_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034124_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034171_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034194_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034201_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034203_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034244_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034245_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034256_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034262_RAMP,7,0,3.3295281582952815e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034273_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034276_RAMP,2,0,9.512937595129377e-06,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034280_RAMP,12,0,0.00011891171993911719,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034282_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034306_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034317_RAMP,7,0,3.3295281582952815e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034326_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034362_RAMP,7,8,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034365_RAMP,5,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034369_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034476_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034581_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034592_RAMP,12,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034611_RAMP,1,5,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034681_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034780_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034799_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034885_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R034950_RAMP,0,8,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035037_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035038_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035059_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035074_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035092_RAMP,5,0,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035169_RAMP,10,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035188_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035210_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035244_RAMP,10,0,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035259_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035314_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035366_RAMP,0,11,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035374_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035375_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035377_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035392_RAMP,4,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035407_RAMP,0,8,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035425_RAMP,8,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035429_RAMP,2,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035434_RAMP,2,7,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035439_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035464_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035476_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035489_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035517_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035525_RAMP,2,0,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035527_RAMP,0,7,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035528_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035529_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035555_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035568_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035582_RAMP,4,4,1.9025875190258754e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035586_RAMP,15,19,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035600_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035684_RAMP,26,0,0.00017598934550989347,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035695_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035726_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035779_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035783_RAMP,0,8,0.00024257990867579908,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035788_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035789_RAMP,3,3,1.4269406392694063e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035794_RAMP,0,3,1.4269406392694063e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035814_RAMP,0,5,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035819_RAMP,1,5,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035861_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035915_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035919_RAMP,8,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035924_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035937_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035947_RAMP,6,0,5.7077625570776254e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035967_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035974_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035982_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R035988_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036004_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036038_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036050_RAMP,10,0,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036052_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036061_RAMP,12,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036068_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036094_RAMP,10,32,0.00017598934550989347,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036128_RAMP,0,7,3.805175038051751e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036130_RAMP,7,0,3.805175038051751e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036131_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036132_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036138_RAMP,10,0,0.00011891171993911719,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036214_RAMP,4,12,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036221_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036239_RAMP,12,0,0.00017598934550989347,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036277_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036283_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036284_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036293_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036298_RAMP,0,6,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036306_RAMP,9,7,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036359_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036364_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036366_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036385_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036396_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036398_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036410_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036413_RAMP,5,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036416_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036429_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036453_RAMP,6,15,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036454_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036455_RAMP,14,0,6.659056316590563e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036459_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036486_RAMP,13,0,0.00010464231354642314,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036500_RAMP,7,0,7.134703196347032e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036509_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036510_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036512_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036563_RAMP,9,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036565_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036570_RAMP,0,6,0.00010939878234398782,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036577_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036586_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036593_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036594_RAMP,12,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036596_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036604_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036609_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036614_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036622_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036636_RAMP,1,0,9.037290715372907e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036639_RAMP,4,2,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R036644_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,CA_BRIS_56906542,0,18,0.00033770928462709284,True,
VIC1-NSW1,VNI,CA_BRIS_5699E75F,0,26,0.001250951293759513,True,
VIC1-NSW1,VNI,CA_BRIS_56D513DF,45,0,0.002787290715372907,True,
VIC1-NSW1,VNI,CA_BRIS_58730C07,0,23,0.0002568493150684931,True,
VIC1-NSW1,VNI,CA_BRIS_5873DCEF,17,0,0.0017456240487062405,True,
VIC1-NSW1,VNI,CA_BRIS_596410CD,0,1,0.0001236681887366819,False,led <12 intervals
VIC1-NSW1,VNI,CA_BRIS_5964121F,0,24,0.00011891171993911719,True,
VIC1-NSW1,VNI,CA_SYDS_562A9792,14,0,0.0002520928462709285,True,
VIC1-NSW1,VNI,CA_SYDS_56F70932,54,0,0.00028538812785388126,True,
VIC1-NSW1,VNI,CA_SYDS_56FB4FDD,28,0,0.00022355403348554034,True,
VIC1-NSW1,VNI,CA_SYDS_57BBC96F,96,0,0.0007800608828006088,True,
VIC1-NSW1,VNI,CA_SYDS_583B9CD4,0,10,4.756468797564688e-05,False,led <12 intervals
VIC1-NSW1,VNI,CA_SYDS_588AF9C5,0,1,9.512937595129377e-06,False,led <12 intervals
VIC1-NSW1,VNI,I-6F_NS_000,0,14,6.659056316590563e-05,True,
VIC1-NSW1,VNI,I-6F_NS_050,0,26,0.0004708904109589041,True,
VIC1-NSW1,VNI,I-BDBU_ONE,8060,1215,0.19863489345509894,True,
VIC1-NSW1,VNI,I-BURC,272,1357,0.026845509893455098,True,
VIC1-NSW1,VNI,I-HYSE,913,0,0.036572488584474885,True,
VIC1-NSW1,VNI,I-JNWO_63,176,3,0.002226027397260274,True,
VIC1-NSW1,VNI,I-JNWO_RADIAL,61,2,0.003595890410958904,True,
VIC1-NSW1,VNI,I-LTMS,154,244,0.00380517503805175,True,
VIC1-NSW1,VNI,I-MURRAY_SRAS_R,59,57,0.00029965753424657536,True,
VIC1-NSW1,VNI,I-X_64_DDSM,31,77,0.0004280821917808219,True,
VIC1-NSW1,VNI,I-X_6F_KMRC,9,0,0.0006516362252663622,False,led <12 intervals
VIC1-NSW1,VNI,I-X_BABU_BURC,4,272,0.0019121004566210046,True,
VIC1-NSW1,VNI,I-X_BDBU+HYSE,299,0,0.0024257990867579907,True,
VIC1-NSW1,VNI,N-4+1_WG_CLOSE,65,22,0.00046137747336377473,True,
