ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
N-Q-MNSP1,Directlink,reverse,K2,N-96L_96R_CB4102,N-96L_96R_CB4102,system,N-96L_96R_CB4102,supported,1597,798.5,0.31204341473596325,0.0002504696305572949,0.31179294510540595,0.23647842603715535,0.3863766020178134,1.0,0.9559590899603422,0.9203085646698672,0.035650525290475195,0.007305544392341968,0.06478802879415013,0.3120434147359622,0.0002504696305572949,0.7339803798789395,0.6270785500591385,1.4685869338342719,1.7793032074027684,2.7134209977040262,2.629372434425659,0.05520768106867042,0.07322410074445139,N>96L_96R_967_89,0.2039240242120632,0.00012523481527864746,S>NIL_MHNW1_MHNW2,0.23296632574966936,0.1558129826758501
N-Q-MNSP1,Directlink,forward,K2,N-ARTW_86,N-ARTW_86,system,N-ARTW_86,supported,758,379.0,0.3665347405452946,0.017253004983875695,0.3492817355614189,0.2539846811748611,0.4522062566245767,1.0,0.9698768689533861,0.9229075051304603,0.046969363822925825,0.015279514392672737,0.08018648057474163,0.9426121372031663,0.017326297273526813,1.2029463500439757,0.9973907944884202,1.7152594547053646,1.7792253004983878,2.1541336851363253,2.095199355027853,0.015831134564643797,0.03885224274406332,F_Q++86_L6,0.32563764291996494,0.0001465845793022574,S>NIL_MHNW1_MHNW2,0.2833443271767811,0.26934916446789786
N-Q-MNSP1,Directlink,reverse,K2,N-ARTW_86,N-ARTW_86,system,N-ARTW_86,supported,758,379.0,0.3665347405452946,0.017604807974201116,0.3489299325710935,0.25341796125657434,0.4520669271870339,1.0,0.9698768689533861,0.9223504837291117,0.047526385224274416,0.015466618761549356,0.08051431650200343,0.9426121372031663,0.01767810026385223,1.2029463500439757,0.9737576956904138,1.7152594547053646,1.7960825271181473,2.1541336851363253,2.063313544415129,0.015831134564643797,0.04008355321020228,F_Q++86_L6,0.32563764291996494,0.0001465845793022574,S>NIL_MHNW1_MHNW2,0.2878078276165348,0.26934916446789786
N-Q-MNSP1,Directlink,forward,K2,N-AVMA_17,N-AVMA_17,system,N-AVMA_17,supported,1276,638.0,0.01763322884012539,0.0,0.01763322884012539,0.0025902923133819056,0.04105172866456628,1.0,0.932601880877743,0.8974050853361198,0.03519679554162313,0.007864703317291118,0.060514566076788165,0.017633228840125394,0.0,0.610632183908046,0.5442572274468824,1.8458725182863103,1.6499455764541957,2.6754179728317604,3.0902163880180975,0.019984326018808774,0.031421978404737025,F_MAIN++APD_TL_L5,0.3974660397074151,0.39580503308951215,F_MAIN++APD_TL_L5,0.39580503308951215,0.3974660397074151
N-Q-MNSP1,Directlink,reverse,K2,N-AVMA_17,N-AVMA_17,system,N-AVMA_17,supported,1276,638.0,0.01763322884012539,0.0,0.01763322884012539,0.0025902923133819056,0.04105172866456628,1.0,0.932601880877743,0.8979253744339951,0.03467650644374782,0.007313988434655225,0.05952041970844935,0.017633228840125394,0.0,0.610632183908046,0.5422849181469869,1.8458725182863103,1.652466475095784,2.6754179728317604,3.1120206374085533,0.019984326018808774,0.03223180076628353,F_MAIN++APD_TL_L5,0.3974660397074151,0.39827368512712963,F_MAIN++APD_TL_L5,0.39827368512712963,0.3974660397074151
N-Q-MNSP1,Directlink,forward,K2,N-CHKS_ONE,N-CHKS_ONE,system,N-CHKS_ONE,supported,401,200.5,0.049044056525353284,0.0,0.049044056525353284,0.01606796596144108,0.08373699412740966,1.0,0.7676641729010806,0.8165766140205042,-0.04891244111942367,-0.13006940628740757,0.01680472091333667,0.04904405652535328,0.0,0.5955943474646715,0.5798628428927681,1.4409808811305074,1.912468827930175,1.2697423108894426,1.3324328068717097,0.056940980881130504,0.043786367414796336,S>NIL_MHNW1_MHNW2,0.21737323358271005,0.34375173178165697,S>NIL_MHNW1_MHNW2,0.34375173178165697,0.21737323358271005
N-Q-MNSP1,Directlink,reverse,K2,N-CHKS_ONE,N-CHKS_ONE,system,N-CHKS_ONE,unsupported,401,200.5,0.049044056525353284,0.0,0.049044056525353284,0.01606796596144108,0.08373699412740966,1.0,0.7676641729010806,0.8009282349681353,-0.033264062067054595,-0.11857560050269068,0.03394559487795312,0.04904405652535328,0.0,0.5955943474646715,0.5682252701579387,1.4409808811305074,1.8572457744527573,1.2697423108894426,1.2468343031310616,0.056940980881130504,0.04650872817955111,S>NIL_MHNW1_MHNW2,0.21737323358271005,0.3338113050706568,S>NIL_MHNW1_MHNW2,0.3338113050706568,0.21737323358271005
N-Q-MNSP1,Directlink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,system,N-DTMN_8_15M,supported,711,355.5,0.10431317393342711,0.0,0.10431317393342711,0.03629909766454353,0.18566195226402535,1.0,0.9631504922644163,0.9609860915768089,0.002164400687607441,-0.028269672603998656,0.028719446253993065,0.10431317393342719,0.0,0.6127051101734649,0.7955930614158464,2.1814345991561197,1.984013908423191,2.8270042194092846,2.9871784653852167,0.034458509142053444,0.03309110798562275,VT_ZERO,0.27379278012189423,0.029059228004375673,S>NIL_MHNW1_MHNW2,0.33865057040162516,0.2498827941865919
N-Q-MNSP1,Directlink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,system,N-DTMN_8_15M,supported,711,355.5,0.10431317393342711,0.0,0.10431317393342711,0.03629909766454353,0.18566195226402535,1.0,0.9631504922644163,0.9609860915768089,0.002164400687607441,-0.028269672603998656,0.028719446253993065,0.10431317393342719,0.0,0.6127051101734649,0.7942842631661198,2.1814345991561197,1.981966713548992,2.8270042194092846,2.985865760275043,0.034458509142053444,0.03309110798562275,VT_ZERO,0.27379278012189423,0.029059228004375673,S>NIL_MHNW1_MHNW2,0.3378770120331301,0.2498827941865919
N-Q-MNSP1,Directlink,forward,K2,N-LDTM_82,N-LDTM_82,system,N-LDTM_82,supported,2459,1229.5,0.07421716144774299,0.0,0.07421716144774299,0.05057109001193214,0.10199363099045033,1.0,0.8552934797343092,0.8959784917084631,-0.0406850119741539,-0.09020290740685552,0.006288528799120166,0.07442049613664077,0.0,0.7039582486105456,0.6853203650987297,1.5011522299037514,1.8408363833536632,1.6731055984817633,1.9210236771948819,0.030974650942117384,0.042454023767565865,S>NIL_MHNW1_MHNW2,0.18998237766029433,0.2508641724278158,S>NIL_MHNW1_MHNW2,0.2508641724278158,0.18998237766029433
N-Q-MNSP1,Directlink,reverse,K2,N-LDTM_82,N-LDTM_82,system,N-LDTM_82,supported,2459,1229.5,0.07421716144774299,0.0,0.07421716144774299,0.05057109001193214,0.10199363099045033,1.0,0.8552934797343092,0.9015171027066106,-0.0462236229723013,-0.09345760207738148,0.001015442133038057,0.07442049613664077,0.0,0.7039582486105456,0.69393836699652,1.5011522299037514,1.8909414396095943,1.6731055984817633,1.8928301929420235,0.030974650942117384,0.049454385251457234,S>NIL_MHNW1_MHNW2,0.18998237766029433,0.26177533776151124,S>NIL_MHNW1_MHNW2,0.26177533776151124,0.18998237766029433
N-Q-MNSP1,Directlink,forward,K2,N-LDTW_84,N-LDTW_84,system,N-LDTW_84,supported,437,218.5,0.3112128146453089,0.0019069412662090007,0.3093058733791,0.17080388772005536,0.44131788839095176,1.0,0.9725400457665904,0.9823607932875668,-0.009820747520976352,-0.03861964786627816,0.010589699354861896,0.852402745995423,0.008771929824561403,1.2684973302822264,1.474466056445461,2.137681159420288,1.6202072209509275,2.1792524790236447,2.8074752097635387,0.024408848207475208,0.023391812865497075,S>NIL_MHNW1_MHNW2,0.3893974065598772,0.3274599542334095,F_Q++8C_L6,0.3749046529366891,0.0022883295194508005
N-Q-MNSP1,Directlink,reverse,K2,N-LDTW_84,N-LDTW_84,system,N-LDTW_84,supported,437,218.5,0.3112128146453089,0.0019069412662090007,0.3093058733791,0.17080388772005536,0.44131788839095176,1.0,0.9725400457665904,0.9823607932875668,-0.009820747520976352,-0.03861964786627816,0.010589699354861896,0.852402745995423,0.008771929824561403,1.2684973302822264,1.4696987032799387,2.137681159420288,1.619952962115433,2.1792524790236447,2.805377574370709,0.024408848207475208,0.023391812865497075,S>NIL_MHNW1_MHNW2,0.3893974065598772,0.3274599542334095,F_Q++8C_L6,0.3749046529366891,0.0022883295194508005
