ic,name,direction,level,key,families,n_units_binding,n_units_setter,own_control_binding,own_control_setter,own_treated_binding,own_treated_setter,top3_binding,top3_setter,tier,treated_hours,binding_gate
N-Q-MNSP1,Directlink,reverse,K1,AVON/LINE/17,N-AVMA_17|N-X_4+17_WG_CLOSE|N-X_AVMA_KCTX|N-X_AVMA_SSWW,1204,1204,0.0,0.0,0.028654485049833887,0.03875968992248061,N>>NIL_964_84_S (4% vs 4%); N>>NIL_85_86_S (4% vs 3%); N>>NIL_966/1 (3% vs 3%),N>>NIL_967_89_S (59% vs 68%); N>>NIL_964_84_S (11% vs 10%); N>>NIL_964_88_S (9% vs 4%),supported,622.5,ok
N-Q-MNSP1,Directlink,reverse,K1,H3_BELMT/LINE/275KV_817,Q-BKBM,683,683,0.0,0.0,0.0012201073694485113,0.0217179111761835,N>>NIL_966/1 (6% vs 9%); N>>NIL_85_86_S (3% vs 3%); N>>NIL_86_85_S (3% vs 3%),N>>NIL_967_89_S (69% vs 65%); N>>NIL_966/1 (12% vs 18%); N>>NIL_86_85_S (4% vs 4%),supported,391.5,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1,H4_MUGBA/LINE/275KV_836,CA_SYDS_57B55E34|Q-GBMU_835_836,1676,1676,0.0,0.0,0.023965791567223546,0.6110779634049323,N>>NIL_964_84_S (4% vs 4%); N>>LDTM_964_81_OPEN (3% vs 2%); Q>GBMU_MDSSSPD_GBMU (2% vs 0%),Q>GBMU_MDSSSPD_GBMU (60% vs 0%); N>>NIL_967_89_S (13% vs 76%); N>>NIL_964_84_S (7% vs 7%),supported,1171.0,ok
N-Q-MNSP1,Directlink,reverse,K1,H58_LARC/LINE/275KV_8859,Q-LCCP_8859,108,108,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (29% vs 9%); N>>81_964_84 (3% vs 1%); N>>NIL_966/1 (0% vs 1%),N>>NIL_967_89_S (45% vs 58%); N>>NIL_964_84_S (43% vs 18%); N>>81_964_84 (6% vs 1%),supported,65.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1,H73_RAGL/LINE/275KV_8875,Q-RGLC_8875,188,188,0.0,0.0,0.0,0.0,N>>LDTM_964_81_OPEN (8% vs 0%); N>>NIL_964_84_S (7% vs 19%); N>>81_964_82 (6% vs 0%),Q>GBMU_MDSSSPD_GBMU (31% vs 35%); N>>NIL_967_89_S (15% vs 16%); N>>NIL_964_84_S (15% vs 28%),supported,96.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1,INVERELL/LINE/96N,N-96L_96R_CB4102,79,79,0.0,0.0,0.04852320675105485,0.0,N>96L/96R_967_89_S (5% vs 0%); Q>>NIL_MRTX5_MRTX4 (4% vs 0%); N>>NIL_85_86_S (4% vs 4%),N>>NIL_966/1_87_S (34% vs 7%); N>>NIL_967_89_S (24% vs 32%); Q>GBMU_MDSSSPD_GBMU (19% vs 11%),supported,39.5,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1,LISMORE/LINE/96L/2,N-96L_96R_CB4102,490,490,0.0,0.0,0.0217687074829932,0.0,N>>NIL_966/1 (5% vs 3%); N>>NIL_85_86_S (5% vs 1%); N>>NIL_964_88_S (4% vs 4%),N>>NIL_967_89_S (60% vs 72%); N>>NIL_966/1_87_S (12% vs 3%); N>>NIL_966/1 (6% vs 8%),supported,258.0,ok
N-Q-MNSP1,Directlink,reverse,K1,SYD_STH/LINE/76,N-X_10+76|N-X_AVMA_SSWW,171,171,0.0,0.0,0.049707602339181284,0.101364522417154,N>>NIL_86_85_S (7% vs 10%); N>>X-17+76_39_11 (5% vs 0%); N>>NIL_85_86_S (4% vs 9%),N>>NIL_964_88_S (28% vs 20%); N>>NIL_967_89_S (21% vs 31%); N>>NIL_86_85_S (17% vs 11%),supported,101.5,ok
N-Q-MNSP1,Directlink,reverse,K1xK2,ARMIDALE/LINE/86 × N-ARTW_86,N-ARTW_86,549,549,0.0,0.0,0.005768063145112326,0.0,F_Q++86_R60 (1% vs 0%); F_Q++86_R6 (0% vs 0%); N>>NIL_964_88_S (0% vs 5%),N>>NIL_964_84_S (58% vs 53%); N>>NIL_964_88_S (31% vs 37%); N>>NIL_967_89_S (11% vs 3%),supported,278.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,ARMIDALE/LINE/966 × N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,166,166,0.0,0.0,0.0,0.20682730923694775,#R030861_002_RAMP_V (0% vs 0%); #R030861_002_RAMP_F (0% vs 0%); N>>NIL_85_86_S (0% vs 1%),N>>NIL_964_84_S (43% vs 33%); N>>NIL_967_89_S (24% vs 17%); N>>966_96C_87_CB_S (21% vs 0%),supported,85.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,AVON/LINE/17 × N-AVMA_17,N-AVMA_17,1023,1023,0.0,0.0,0.021668295861844246,0.021342456826327794,N>>NIL_964_84_S (4% vs 4%); N>>NIL_85_86_S (3% vs 3%); N>>NIL_966/1 (3% vs 1%),N>>NIL_967_89_S (64% vs 68%); N>>NIL_964_84_S (11% vs 9%); N>>NIL_964_88_S (6% vs 5%),supported,576.0,ok
N-Q-MNSP1,Directlink,reverse,K1xK2,H3_BELMT/LINE/275KV_817 × Q-BKBM,Q-BKBM,683,683,0.0,0.0,0.0012201073694485113,0.0217179111761835,N>>NIL_966/1 (6% vs 9%); N>>NIL_85_86_S (3% vs 3%); N>>NIL_86_85_S (3% vs 3%),N>>NIL_967_89_S (69% vs 65%); N>>NIL_966/1 (12% vs 18%); N>>NIL_86_85_S (4% vs 4%),supported,391.5,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,H4_MUGBA/LINE/275KV_836 × Q-GBMU_835_836,Q-GBMU_835_836,1698,1698,0.0,0.0,0.0207106399685905,0.5968786808009423,N>>NIL_964_84_S (4% vs 4%); N>>LDTM_964_81_OPEN (3% vs 2%); Q>GBMU_MDSSSPD_GBMU (2% vs 0%),Q>GBMU_MDSSSPD_GBMU (60% vs 0%); N>>NIL_967_89_S (12% vs 75%); N>>NIL_964_84_S (7% vs 7%),supported,1171.0,ok
N-Q-MNSP1,Directlink,reverse,K1xK2,H58_LARC/LINE/275KV_8859 × Q-LCCP_8859,Q-LCCP_8859,108,108,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (29% vs 9%); N>>81_964_84 (3% vs 1%); N>>NIL_966/1 (0% vs 1%),N>>NIL_967_89_S (45% vs 58%); N>>NIL_964_84_S (43% vs 18%); N>>81_964_84 (6% vs 1%),supported,65.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,H73_RAGL/LINE/275KV_8875 × Q-RGLC_8875,Q-RGLC_8875,188,188,0.0,0.0,0.0,0.0,N>>LDTM_964_81_OPEN (8% vs 0%); N>>NIL_964_84_S (7% vs 19%); N>>81_964_82 (6% vs 0%),Q>GBMU_MDSSSPD_GBMU (31% vs 35%); N>>NIL_967_89_S (15% vs 16%); N>>NIL_964_84_S (15% vs 28%),supported,96.0,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,INVERELL/LINE/96N × N-96L_96R_CB4102,N-96L_96R_CB4102,79,79,0.0,0.0,0.04852320675105485,0.0,N>96L/96R_967_89_S (5% vs 0%); Q>>NIL_MRTX5_MRTX4 (4% vs 0%); N>>NIL_85_86_S (4% vs 4%),N>>NIL_966/1_87_S (34% vs 7%); N>>NIL_967_89_S (24% vs 32%); Q>GBMU_MDSSSPD_GBMU (19% vs 11%),supported,39.5,below asset gate: see family row
N-Q-MNSP1,Directlink,reverse,K1xK2,LISMORE/LINE/96L/2 × N-96L_96R_CB4102,N-96L_96R_CB4102,490,490,0.0,0.0,0.0217687074829932,0.0,N>>NIL_966/1 (5% vs 3%); N>>NIL_85_86_S (5% vs 1%); N>>NIL_964_88_S (4% vs 4%),N>>NIL_967_89_S (60% vs 72%); N>>NIL_966/1_87_S (12% vs 3%); N>>NIL_966/1 (6% vs 8%),supported,258.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-96L_96R_CB4102,N-96L_96R_CB4102,1597,1597,0.0,0.0,0.010540596952619495,0.0,N>>NIL_86_85_S (6% vs 4%); N>>NIL_964_88_S (4% vs 6%); N>>NIL_85_86_S (3% vs 1%),N>>NIL_967_89_S (48% vs 53%); N>>NIL_964_84_S (10% vs 13%); N>>NIL_964_88_S (8% vs 10%),supported,846.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-ARTW_86,N-ARTW_86,758,758,0.0,0.0,0.02066842568161829,0.0,N>>NIL_964_84_S (3% vs 7%); F_Q++86_R60 (2% vs 0%); F_Q++86_R6 (2% vs 0%),N>>NIL_964_84_S (47% vs 46%); N>>NIL_967_89_S (27% vs 16%); N>>NIL_964_88_S (26% vs 29%),supported,384.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-AVMA_17,N-AVMA_17,1276,1276,0.0,0.0,0.01763322884012539,0.017502612330198536,N>>NIL_85_86_S (5% vs 3%); N>>NIL_964_84_S (4% vs 4%); N>>NIL_966/1 (3% vs 1%),N>>NIL_967_89_S (54% vs 59%); N>>NIL_964_84_S (20% vs 16%); N>>NIL_964_88_S (7% vs 7%),supported,722.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,711,711,0.0,0.0,0.0044538209095171125,0.004219409282700422,N>>NIL_85_86_S (12% vs 2%); N>>NIL_966/1 (6% vs 2%); N>>NIL_964_84_S (4% vs 3%),N>>NIL_967_89_S (27% vs 34%); N>>NIL_964_84_S (21% vs 24%); Q>GBMU_MDSSSPD_GBMU (14% vs 13%),supported,383.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-LDTM_82,N-LDTM_82,2459,2459,0.0,0.0,0.0592381726989291,0.20001355564592652,N>>NIL_964_84_S (8% vs 10%); N>>LDTM_964_81_OPEN (5% vs 0%); N>>NIL_964_88_S (1% vs 1%),N>>NIL_967_89_S (36% vs 47%); N>>LDTM_964_81_OPEN (16% vs 0%); N>>NIL_964_84_S (14% vs 18%),supported,1450.5,ok
N-Q-MNSP1,Directlink,reverse,K2,N-LDTW_84,N-LDTW_84,437,437,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (2% vs 2%); F_Q++86_R60 (1% vs 0%); F_Q++86_R6 (0% vs 0%),N>>NIL_964_84_S (47% vs 56%); N>>NIL_964_88_S (33% vs 23%); N>>NIL_967_89_S (20% vs 16%),supported,226.5,ok
N-Q-MNSP1,Directlink,reverse,K2,N-TWUL_85,N-TWUL_85,605,605,0.0,0.0,0.02534435261707989,0.09889807162534435,F_Q++85_R6 (2% vs 0%); F_Q++85_R60 (2% vs 0%); N>>NIL_964_84_S (1% vs 3%),N>>NIL_964_84_S (44% vs 51%); N>>NIL_964_88_S (30% vs 34%); N>>LDTM_964_84_OPEN (7% vs 0%),supported,343.0,ok
N-Q-MNSP1,Directlink,reverse,K2,N-X_9U6_9G2,N-X_9U6_9G2,76,76,0.0,0.0,0.02631578947368421,0.39692982456140347,N>>NIL_964_84_S (26% vs 4%); N>N-X_9U6_9G2_2 (3% vs 0%); F_Q++85_R60 (1% vs 6%),N>N-X_9U6_9G2_2 (40% vs 0%); N>>NIL_964_84_S (26% vs 7%); F_NVS+85_L5 (21% vs 2%),supported,39.5,ok
N-Q-MNSP1,Directlink,reverse,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,225,225,0.0,0.0,0.0,0.15481481481481482,N>>NIL_964_88_S (4% vs 2%); N>>BYSW_8_16 (1% vs 0%); #R030861_002_RAMP_V (0% vs 0%),N>>NIL_964_84_S (41% vs 32%); N>>NIL_967_89_S (23% vs 16%); N>>966_96C_87_CB_S (15% vs 0%),supported,114.5,ok
N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,171,171,0.0,0.0,0.06627680311890838,0.1179337231968811,N>>NIL_86_85_S (7% vs 8%); N>>X-17+76_39_11 (7% vs 0%); N>>NIL_85_86_S (4% vs 10%),N>>NIL_964_88_S (28% vs 16%); N>>NIL_967_89_S (21% vs 39%); N>>NIL_86_85_S (17% vs 9%),supported,102.5,ok
N-Q-MNSP1,Directlink,reverse,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,929,929,0.0,0.0,0.0008970218873340509,0.002152852529601722,N>>NIL_964_88_S (11% vs 12%); N>>NIL_86_85_S (8% vs 12%); N>>12_39_14 (0% vs 0%),N>>NIL_967_89_S (72% vs 69%); N>>NIL_964_88_S (13% vs 14%); N>>NIL_86_85_S (9% vs 11%),supported,535.0,ok
N-Q-MNSP1,Directlink,reverse,K2,Q-BKBM,Q-BKBM,861,861,0.0,0.0,0.000967866821525358,0.017228029423151374,N>>NIL_966/1 (7% vs 9%); N>>NIL_86_85_S (2% vs 3%); N>>NIL_85_86_S (2% vs 3%),N>>NIL_967_89_S (71% vs 66%); N>>NIL_966/1 (12% vs 17%); N>>NIL_86_85_S (3% vs 3%),supported,480.5,ok
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,242,242,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (13% vs 4%); N>>NIL_86_85_S (3% vs 0%); N>>81_964_84 (1% vs 0%),N>>NIL_967_89_S (69% vs 80%); N>>NIL_964_84_S (20% vs 9%); N>>NIL_86_85_S (3% vs 0%),supported,135.5,ok
N-Q-MNSP1,Directlink,reverse,K3,ARMIDALE,CA_BRIS_59712B29|N-ARTW_86|N-X_96T+9UG+9U2|N-X_ARKK_CH_CB892A,739,739,0.0,0.0,0.011050969778980603,0.05435272891294542,N>>NIL_964_88_S (1% vs 4%); N>>NIL_85_86_S (1% vs 0%); CA_BRIS_59712B29_1 (1% vs 0%),N>>NIL_964_84_S (46% vs 44%); N>>NIL_964_88_S (25% vs 29%); N>>NIL_967_89_S (16% vs 8%),supported,408.0,ok
N-Q-MNSP1,Directlink,reverse,K3,AVON,N-AVMA_17|N-X_10+76|N-X_4+17_WG_CLOSE|N-X_AVMA_KCTX|N-X_AVMA_SSWW,1204,1204,0.0,0.0,0.028654485049833887,0.03875968992248061,N>>NIL_964_84_S (4% vs 4%); N>>NIL_85_86_S (4% vs 3%); N>>NIL_966/1 (3% vs 3%),N>>NIL_967_89_S (59% vs 68%); N>>NIL_964_84_S (11% vs 10%); N>>NIL_964_88_S (9% vs 4%),supported,625.0,ok
N-Q-MNSP1,Directlink,reverse,K3,H3_BELMT,Q-BKBM,683,683,0.0,0.0,0.0012201073694485113,0.0217179111761835,N>>NIL_966/1 (6% vs 9%); N>>NIL_85_86_S (3% vs 3%); N>>NIL_86_85_S (3% vs 3%),N>>NIL_967_89_S (69% vs 65%); N>>NIL_966/1 (12% vs 18%); N>>NIL_86_85_S (4% vs 4%),supported,391.5,ok
N-Q-MNSP1,Directlink,reverse,K3,H58_LARC,Q-LCCP_8859,108,108,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (29% vs 9%); N>>81_964_84 (3% vs 1%); N>>NIL_966/1 (0% vs 1%),N>>NIL_967_89_S (45% vs 58%); N>>NIL_964_84_S (43% vs 18%); N>>81_964_84 (6% vs 1%),supported,65.0,ok
N-Q-MNSP1,Directlink,reverse,K3,H73_RAGL,Q-RGLC_8875,188,188,0.0,0.0,0.0,0.0,N>>LDTM_964_81_OPEN (8% vs 0%); N>>NIL_964_84_S (7% vs 19%); N>>81_964_82 (6% vs 0%),Q>GBMU_MDSSSPD_GBMU (31% vs 35%); N>>NIL_967_89_S (15% vs 16%); N>>NIL_964_84_S (15% vs 28%),supported,96.0,ok
N-Q-MNSP1,Directlink,reverse,K3,INVERELL,N-96L_96R_CB4102,79,79,0.0,0.0,0.04852320675105485,0.0,N>96L/96R_967_89_S (5% vs 0%); Q>>NIL_MRTX5_MRTX4 (4% vs 0%); N>>NIL_85_86_S (4% vs 4%),N>>NIL_966/1_87_S (34% vs 7%); N>>NIL_967_89_S (24% vs 32%); Q>GBMU_MDSSSPD_GBMU (19% vs 11%),supported,39.5,ok
N-Q-MNSP1,Directlink,reverse,K3,LISMORE,N-96L_96R_CB4102,490,490,0.0,0.0,0.0217687074829932,0.0,N>>NIL_966/1 (5% vs 3%); N>>NIL_85_86_S (5% vs 1%); N>>NIL_964_88_S (4% vs 4%),N>>NIL_967_89_S (60% vs 72%); N>>NIL_966/1_87_S (12% vs 3%); N>>NIL_966/1 (6% vs 8%),supported,258.0,ok
N-Q-MNSP1,Directlink,reverse,K3,SYD_STH,N-X_10+76|N-X_AVMA_SSWW,171,171,0.0,0.0,0.049707602339181284,0.101364522417154,N>>NIL_86_85_S (7% vs 10%); N>>X-17+76_39_11 (5% vs 0%); N>>NIL_85_86_S (4% vs 9%),N>>NIL_964_88_S (28% vs 20%); N>>NIL_967_89_S (21% vs 31%); N>>NIL_86_85_S (17% vs 11%),supported,101.5,ok
N-Q-MNSP1,Directlink,reverse,K3,TAMWORTH,N-ARTW_86|N-LDTW_84|N-TWUL_85,732,732,0.0,0.0,0.022540983606557378,0.0778688524590164,F_Q++85_R6 (2% vs 0%); F_Q++85_R60 (2% vs 0%); F_Q++85_R5 (0% vs 0%),N>>NIL_964_84_S (52% vs 49%); N>>NIL_964_88_S (34% vs 32%); N>>NIL_967_89_S (5% vs 3%),supported,466.0,ok
N-Q-MNSP1,Directlink,reverse,K4,NSW1:Armidale,CA_BRIS_59712B29|N-ARTW_86|N-X_96T+9UG+9U2|N-X_ARKK_CH_CB892A,739,739,0.0,0.0,0.011050969778980603,0.05435272891294542,N>>NIL_964_88_S (1% vs 4%); N>>NIL_85_86_S (1% vs 0%); CA_BRIS_59712B29_1 (1% vs 0%),N>>NIL_964_84_S (46% vs 44%); N>>NIL_964_88_S (25% vs 29%); N>>NIL_967_89_S (16% vs 8%),supported,408.0,ok
N-Q-MNSP1,Directlink,reverse,K4,NSW1:Lismore,N-96L_96R_CB4102|N-X_9U6_9G2,508,508,0.0,0.0,0.021981627296587928,0.0026246719160104987,N>>NIL_966/1 (5% vs 3%); N>>NIL_85_86_S (4% vs 1%); N>>NIL_964_88_S (3% vs 4%),N>>NIL_967_89_S (59% vs 70%); N>>NIL_966/1_87_S (12% vs 3%); N>>NIL_966/1 (5% vs 8%),supported,267.0,ok
N-Q-MNSP1,Directlink,reverse,K4,NSW1:Tamworth,N-ARTW_86|N-LDTW_84|N-TWUL_85,732,732,0.0,0.0,0.022540983606557378,0.0778688524590164,F_Q++85_R6 (2% vs 0%); F_Q++85_R60 (2% vs 0%); F_Q++85_R5 (0% vs 0%),N>>NIL_964_84_S (52% vs 49%); N>>NIL_964_88_S (34% vs 32%); N>>NIL_967_89_S (5% vs 3%),supported,466.0,ok
N-Q-MNSP1,Directlink,reverse,K4,NSW1:south-west Sydney,N-X_10+76|N-X_AVMA_SSWW,175,175,0.0,0.0,0.06476190476190476,0.11523809523809525,N>>NIL_86_85_S (7% vs 10%); N>>X-17+76_39_11 (6% vs 0%); N>>NIL_85_86_S (4% vs 10%),N>>NIL_964_88_S (28% vs 20%); N>>NIL_967_89_S (21% vs 30%); N>>NIL_86_85_S (16% vs 11%),supported,104.5,ok
N-Q-MNSP1,Directlink,reverse,K4,NSW1:west Sydney,N-X_AVMA_KCTX|N-X_AVMA_SSWW|N-X_KCTX_LDTM|N-X_LPSS_MPWW,1001,1001,0.003885003885003885,0.004584304584304585,0.013986013986013986,0.017316017316017316,N>>NIL_964_88_S (10% vs 14%); N>>NIL_86_85_S (9% vs 13%); N>>LDTM_964_81_OPEN (1% vs 0%),N>>NIL_967_89_S (70% vs 66%); N>>NIL_964_88_S (12% vs 16%); N>>NIL_86_85_S (11% vs 11%),supported,606.0,ok
N-Q-MNSP1,Directlink,reverse,K4,QLD1:Brisbane,Q-BKBM,683,683,0.0,0.0,0.0012201073694485113,0.0217179111761835,N>>NIL_966/1 (6% vs 9%); N>>NIL_85_86_S (3% vs 3%); N>>NIL_86_85_S (3% vs 3%),N>>NIL_967_89_S (69% vs 65%); N>>NIL_966/1 (12% vs 18%); N>>NIL_86_85_S (4% vs 4%),supported,391.5,ok
N-Q-MNSP1,Directlink,reverse,K4,QLD1:west Gladstone,Q-LCCP_8859|Q-RGLC_8875,291,291,0.0,0.0,0.0,0.0,N>>NIL_964_84_S (15% vs 16%); N>>LDTM_964_81_OPEN (5% vs 0%); N>>81_964_82 (4% vs 0%),N>>NIL_967_89_S (26% vs 27%); N>>NIL_964_84_S (25% vs 26%); Q>GBMU_MDSSSPD_GBMU (19% vs 31%),supported,161.0,ok
NSW1-QLD1,QNI,forward,K1,275KV_813/1/LINE/275KV_813/1,Q-CPWO_813/1,1169,1169,0.0,0.0,0.0142571998859424,0.017964071856287425,F_Q++BCDM_L6 (31% vs 26%); F_Q++BCDM_L60 (28% vs 23%); F_Q++8C_L6 (23% vs 25%),N>>NIL_33_34 (59% vs 54%); N^^Q_ARDM_KPP_1 (11% vs 10%); N>>31_33_34 (4% vs 0%),supported,704.5,ok
NSW1-QLD1,QNI,forward,K1,ARMIDALE/LINE/86,N-ARTW_86,520,520,0.037521367521367525,0.0,0.05224358974358974,0.028846153846153848,F_Q++8C_L6 (31% vs 0%); F_Q++8C_L60 (30% vs 0%); F_Q++8C_L5 (8% vs 0%),N>>NIL_33_34 (96% vs 92%); F_NVS+86_R5 (1% vs 0%); F_NVS++86_R5 (1% vs 0%),supported,278.0,ok
NSW1-QLD1,QNI,forward,K1,AVON/LINE/17,N-AVMA_17|N-X_4+17_WG_CLOSE|N-X_AVMA_KCTX|N-X_AVMA_SSWW,1197,1197,0.0,0.0,0.000278473962684489,0.07588415483152323,N>>NIL_33_34 (2% vs 3%); F_Q++8C_L6 (1% vs 1%); F_Q++8C_L60 (1% vs 1%),N>>NIL_33_34 (66% vs 56%); N>>NIL_86_85_N (12% vs 30%); N::Q_4+17_KC (7% vs 0%),supported,622.5,below asset gate: see family row
NSW1-QLD1,QNI,forward,K1,DAPTO/LINE/11,N-DTSS_11|N-X_3L+11_WG_CLOSE,785,785,0.0,0.0,0.0,0.0,N>>X_11+31_33_34 (1% vs 0%); N>>NIL_33_34 (0% vs 3%); Q>>NIL_BCCP_RGLC (0% vs 2%),N>>NIL_33_34 (55% vs 61%); NQ_950_DYN_TEST (20% vs 10%); N>>NIL_86_85_N (11% vs 5%),supported,425.0,below asset gate: see family row
NSW1-QLD1,QNI,forward,K1,DAPTO/LINE/8,N-DTMN_8_15M|N-X_76_8,411,411,0.0,0.0,0.0,0.01500405515004055,F_Q++8E_L6 (26% vs 18%); F_Q++8E_L60 (26% vs 18%); F_Q++8E_L5 (24% vs 16%),N>>NIL_33_34 (51% vs 42%); N^^Q_ARSR_KPP_1 (26% vs 21%); NQ_950_TEST (9% vs 7%),supported,230.0,below asset gate: see family row
NSW1-QLD1,QNI,forward,K1,DUMARESQ/LINE/8C,N-ARDM_8C|N-ARTW_86|N-X_8E+DM+TW+LS_SVC,2614,2614,0.0012751849018107627,0.011098359262093004,0.8759882682989032,0.2672149961744453,F_Q++8C_L6 (80% vs 0%); F_Q++8C_L60 (76% vs 0%); F_Q++8C_L5 (61% vs 0%),N>>NIL_33_34 (31% vs 40%); N^^Q_ARDM_KPP_1 (19% vs 0%); NQ_950_TEST (16% vs 14%),supported,1403.0,ok
NSW1-QLD1,QNI,forward,K1,EL20869,Q-X_HACL_HATR|Q-X_HATR2+HA_275BUS|Q-X_HATR3+HACL|Q-X_HATR_TWO,351,351,0.0,0.0,0.036562203228869904,0.32336182336182334,Q^^TR_CLHA_-600 (4% vs 0%); N>>NIL_33_34 (1% vs 2%); #R032310_001_RAMP_F (0% vs 1%),N>>NIL_33_34 (65% vs 77%); Q>>X_HATR2_HATR_HATR (22% vs 0%); Q^^TR_CLHA_-600 (8% vs 0%),supported,199.5,ok
NSW1-QLD1,QNI,forward,K1,EL20871,Q-X_HACL_HATR|Q-X_HATR_TWO,383,383,0.0,0.0,0.0039164490861618795,0.10574412532637076,Q^^TR_CLHA_-600 (0% vs 0%); N>>NIL_33_34 (0% vs 3%); #R032310_001_RAMP_F (0% vs 1%),N>>NIL_33_34 (80% vs 63%); Q>>X_HATR2_HATR_HATR (7% vs 0%); N>>NIL_86_85_N (7% vs 30%),supported,214.0,below asset gate: see family row
NSW1-QLD1,QNI,forward,K1,EL31424,N-ARSR_8E|N-X_8E+DM+TW+LS_SVC,1792,1792,0.0,0.0,0.8503162202380954,0.732421875,F_Q++8E_L6 (71% vs 0%); F_Q++8E_L60 (68% vs 0%); F_Q++8E_L5 (53% vs 0%),N^^Q_ARSR_KPP_1 (63% vs 0%); N>>NIL_33_34 (17% vs 44%); NQ_630 (10% vs 0%),supported,935.0,ok
NSW1-QLD1,QNI,forward,K1,H18_TRNG/LINE/8868,Q-X_HACL_HATR|Q-X_HATR2+HA_275BUS|Q-X_HATR3+HACL|Q-X_HATR_TWO,547,547,0.0,0.0,0.020719073735527116,0.3942717854966483,Q^^TR_CLHA_-600 (2% vs 0%); F_Q++8E_L60 (2% vs 2%); F_Q++8E_L6 (2% vs 2%),N>>NIL_33_34 (52% vs 66%); Q>>X_HATR2_HATR_HATR (34% vs 0%); Q^^TR_CLHA_-600 (4% vs 0%),supported,275.5,ok
NSW1-QLD1,QNI,forward,K1,H3_BELMT/LINE/275KV_817,Q-BKBM,760,760,0.0,0.0,0.0,0.0,F_Q++8C_L6 (22% vs 33%); F_Q++8C_L60 (19% vs 31%); F_Q++8C_L5 (11% vs 22%),N>>NIL_33_34 (54% vs 48%); NQ_950_DYN_TEST (20% vs 25%); NQ_950_TEST (20% vs 14%),supported,391.5,below asset gate: see family row
NSW1-QLD1,QNI,forward,K1,H58_LARC/LINE/275KV_8859,Q-LCCP_8859,81,81,0.0,0.0,0.24691358024691357,0.33127572016460904,Q>>LCCP_BCCP_CLWU (20% vs 0%); F_Q++8C_L6 (12% vs 16%); F_Q++8C_L60 (11% vs 15%),N>>NIL_33_34 (46% vs 58%); Q>>LCCP_BCCP_CLWU (27% vs 0%); F_NVS++LDTW_R5 (6% vs 1%),supported,65.0,ok
NSW1-QLD1,QNI,forward,K1,H73_RAGL/LINE/275KV_8875,Q-RGLC_8875,183,183,0.0,0.0,0.1867030965391621,0.20491803278688525,F_Q++8C_L6 (30% vs 17%); F_Q++8C_L60 (28% vs 17%); F_Q++8C_L5 (21% vs 17%),NQ_630 (25% vs 12%); N^^Q_NIL_KPP_1 (20% vs 6%); Q>>RGLC_CLWU_BCCP (11% vs 0%),supported,96.0,ok
NSW1-QLD1,QNI,forward,K1,LIDDELL/LINE/82,N-LDTM_82|N-X_KCTX_LDTM,2018,2018,0.0,0.0,0.01775685497191939,0.43467129170796165,N::Q_LDTM_KC (1% vs 0%); N>>LDTM_33_34_OPEN (1% vs 0%); F_Q++85_L6 (1% vs 0%),N>>LDTM_33_34_OPEN (30% vs 0%); N^^Q_NIL_KPP_1 (18% vs 2%); NQ_950_DYN_TEST (15% vs 5%),supported,1074.5,ok
NSW1-QLD1,QNI,forward,K1,R2_BRAE/LINE/275KV_8814,Q-X_BRHA_TWO,124,124,0.0,0.0,0.0,0.01747311827956989,F_Q++8C_L6 (19% vs 10%); F_Q++8C_L60 (17% vs 8%); F_Q++8C_L5 (9% vs 3%),N>>NIL_33_34 (56% vs 34%); NQ_950_DYN_TEST (28% vs 9%); NQ_950_TEST (6% vs 21%),supported,62.0,below asset gate: see family row
