target_ic,target_name,direction,GENCONSETID,relation,relevant_to,tier,n_units,any_binding_treated,any_binding_control,any_binding_diff,ci_lo,ci_hi
VIC1-NSW1,VNI,reverse,I-HYSE,relevant,Heywood|Murraylink|VNI,unsupported,625,0.1434666666666667,0.14676,-0.0032933333333333365,-0.06660160834425068,0.06558726528680289
VIC1-NSW1,VNI,forward,I-JNWO_63,relevant,Heywood|VNI,unsupported,61,0.1448087431693989,0.5678051001821492,-0.42299635701275046,-0.4794191919191919,-0.353968253968254
VIC1-NSW1,VNI,reverse,I-JNWO_63,relevant,Heywood|VNI,unsupported,61,0.1612021857923497,0.001092896174863388,0.16010928961748633,0.055555555555555546,0.3
VIC1-NSW1,VNI,forward,I-JNWO_RADIAL,relevant,Heywood|VNI,unsupported,61,0.1448087431693989,0.567896174863388,-0.423087431693989,-0.47967171717171714,-0.353968253968254
VIC1-NSW1,VNI,reverse,I-JNWO_RADIAL,relevant,Heywood|VNI,unsupported,61,0.1612021857923497,0.001092896174863388,0.16010928961748633,0.055555555555555546,0.3
VIC1-NSW1,VNI,forward,I-LTMS,relevant,Murraylink|VNI,unsupported,87,0.8659003831417624,0.8012452107279693,0.06465517241379307,-0.14693732193732195,0.2527083333333333
VIC1-NSW1,VNI,reverse,I-LTMS,relevant,Murraylink|VNI,unsupported,87,0.07279693486590037,0.11746487867177523,-0.04466794380587484,-0.11212264150943395,0.07894265232974912
VIC1-NSW1,VNI,forward,I-MURRAY_SRAS_R,relevant,Murraylink|VNI,indicative,3,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
VIC1-NSW1,VNI,reverse,I-MURRAY_SRAS_R,relevant,Murraylink|VNI,indicative,3,0.1111111111111111,0.3703703703703704,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593
VIC1-NSW1,VNI,forward,I-X_64_DDSM,relevant,Murraylink|VNI,unsupported,15,0.3111111111111111,0.24444444444444446,0.06666666666666667,0.06666666666666667,0.06666666666666667
VIC1-NSW1,VNI,reverse,I-X_64_DDSM,relevant,Murraylink|VNI,unsupported,15,0.3444444444444444,0.2662962962962963,0.07814814814814812,0.07814814814814815,0.07814814814814815
VIC1-NSW1,VNI,forward,I-X_BABU_BURC,relevant,Murraylink|VNI,indicative,32,0.27083333333333337,0.5625,-0.29166666666666663,-0.7142857142857143,0.12727272727272732
VIC1-NSW1,VNI,reverse,I-X_BABU_BURC,relevant,Murraylink|VNI,indicative,32,0.14583333333333331,0.08819444444444444,0.05763888888888889,-0.09393939393939396,0.49682539682539684
VIC1-NSW1,VNI,forward,I-X_BDBU+HYSE,relevant,Heywood|Murraylink|VNI,unsupported,22,0.12878787878787878,0.41287878787878785,-0.28409090909090906,-0.6333333333333332,-0.18137254901960786
VIC1-NSW1,VNI,reverse,I-X_BDBU+HYSE,relevant,Heywood|Murraylink|VNI,unsupported,22,0.06818181818181818,0.20909090909090908,-0.1409090909090909,-0.21176470588235294,0.1
VIC1-NSW1,VNI,forward,N-4+1_WG_CLOSE,relevant,VNI,unsupported,15,0.5777777777777777,0.13148148148148148,0.44629629629629625,0.44629629629629625,0.44629629629629625
VIC1-NSW1,VNI,reverse,N-4+1_WG_CLOSE,relevant,VNI,unsupported,15,0.5111111111111111,0.8111111111111111,-0.29999999999999993,-0.29999999999999993,-0.29999999999999993
VIC1-NSW1,VNI,forward,N-AVMA_17,relevant,Directlink|QNI|VNI,unsupported,1313,0.4819751205889819,0.34376956926461877,0.13820555132436319,0.05875171148576153,0.22939933125809947
VIC1-NSW1,VNI,reverse,N-AVMA_17,relevant,Directlink|QNI|VNI,supported,1313,0.12528560548362527,0.15749132605568247,-0.032205720572057214,-0.10295511019774478,0.04038368606761384
VIC1-NSW1,VNI,forward,N-BABU,relevant,Heywood|Murraylink|VNI,unsupported,922,0.34515545914678236,0.40632381296697995,-0.061168353820197655,-0.16085904227372558,0.04800723321409936
VIC1-NSW1,VNI,reverse,N-BABU,relevant,Heywood|Murraylink|VNI,unsupported,922,0.1688358640636298,0.09759580621836587,0.07124005784526392,0.0073600899523245875,0.14808124214363022
VIC1-NSW1,VNI,forward,N-BADP,relevant,Murraylink|VNI,supported,162,0.0751028806584362,0.23489368998628257,-0.15979080932784637,-0.2711911625237097,-0.0746746235594695
VIC1-NSW1,VNI,reverse,N-BADP,relevant,Murraylink|VNI,supported,162,0.19547325102880658,0.10951646090534979,0.08595679012345679,-0.02897816053653973,0.29632365129596144
VIC1-NSW1,VNI,forward,N-BJYS_970,relevant,Murraylink|VNI,unsupported,118,0.45903954802259883,0.3036252354048964,0.15541431261770244,-0.0026851851851851906,0.3189655172413794
VIC1-NSW1,VNI,reverse,N-BJYS_970,relevant,Murraylink|VNI,unsupported,118,0.046610169491525424,0.0076741996233521655,0.038935969868173256,0.012121212121212121,0.053240740740740734
VIC1-NSW1,VNI,forward,N-BU_330_TX_ONE,relevant,VNI,indicative,816,0.2261029411764706,0.40090550108932466,-0.17480255991285407,-0.35791379220718633,0.02574720260661856
VIC1-NSW1,VNI,reverse,N-BU_330_TX_ONE,relevant,VNI,indicative,816,0.1795343137254902,0.12929261982570806,0.050241693899782135,-0.024836961337463118,0.12834184588277822
VIC1-NSW1,VNI,forward,N-CNLT_07,relevant,Murraylink|VNI,unsupported,1503,0.302727877578177,0.34072595549641455,-0.03799807791823761,-0.11202847187151921,0.034686853924535355
VIC1-NSW1,VNI,reverse,N-CNLT_07,relevant,Murraylink|VNI,supported,1503,0.17210024395653137,0.1722610334885784,-0.00016078953204702213,-0.07194571885988371,0.07507801204148
VIC1-NSW1,VNI,forward,N-CTMN_4_WG_CLOSE,relevant,Murraylink|VNI,unsupported,2073,0.3054349573886477,0.4410341962802165,-0.13559923889156886,-0.2110790221669679,-0.05851951342243768
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,relevant,Murraylink|VNI,supported,2073,0.1639331082167551,0.1350471672830573,0.028885940933697802,-0.022313639978738583,0.08510649189115008
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,relevant,Murraylink|VNI,supported,1412,0.31421152030217187,0.3252459080893925,-0.011034387787220653,-0.12079767674575619,0.09087323882446273
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,relevant,Murraylink|VNI,supported,1412,0.20561850802644002,0.1601628895184136,0.045455618508026444,-0.003134953833880727,0.09954718380188622
VIC1-NSW1,VNI,forward,N-DPWG_63,relevant,Murraylink|VNI,unsupported,287,0.26190476190476186,0.5716898954703832,-0.3097851335656214,-0.4333650036626905,-0.16028733204248077
VIC1-NSW1,VNI,reverse,N-DPWG_63,relevant,Murraylink|VNI,unsupported,287,0.05632984901277584,0.05745257452574525,-0.0011227255129694145,-0.11421402609719496,0.08321452110519116
VIC1-NSW1,VNI,forward,N-DPWG_63_X5,relevant,Murraylink|VNI,unsupported,248,0.2869623655913978,0.580051523297491,-0.2930891577060932,-0.4474632385361551,-0.12299315056141957
VIC1-NSW1,VNI,reverse,N-DPWG_63_X5,relevant,Murraylink|VNI,unsupported,248,0.07325268817204302,0.06139112903225807,0.011861559139784943,-0.08426138684640522,0.10258478935236273
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,relevant,Murraylink|VNI,supported,117,0.5854700854700855,0.3501187084520418,0.23535137701804368,0.05334448099415207,0.39522410885287135
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,relevant,Murraylink|VNI,supported,117,0.12678062678062677,0.10144824311490976,0.025332383665716995,-0.06677148846960164,0.10704508856682769
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,relevant,Directlink|Murraylink|QNI|VNI,supported,654,0.39806320081549434,0.4319189602446484,-0.03385575942915393,-0.1709791956352811,0.10364050053968982
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,relevant,Directlink|Murraylink|QNI|VNI,supported,654,0.2471967380224261,0.1295998980632008,0.11759683995922528,0.03421554165672602,0.2161970172466221
VIC1-NSW1,VNI,forward,N-DTSS_11,relevant,Murraylink|QNI|VNI,supported,920,0.38985507246376816,0.40510265700483095,-0.015247584541062814,-0.10641249506595618,0.0716901319376388
VIC1-NSW1,VNI,reverse,N-DTSS_11,relevant,Murraylink|QNI|VNI,supported,920,0.1797101449275362,0.12931159420289856,0.05039855072463768,-0.010263894371423013,0.13015433748559468
VIC1-NSW1,VNI,forward,N-ER_TX,relevant,VNI,indicative,392,0.44260204081632654,0.3140093537414966,0.12859268707482993,-0.04100763148993741,0.2807914857322442
VIC1-NSW1,VNI,reverse,N-ER_TX,relevant,VNI,indicative,392,0.07653061224489796,0.08387896825396825,-0.0073483560090702995,-0.05652914614121511,0.04253835577708838
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,relevant,VNI,indicative,21,0.14285714285714285,0.09999999999999998,0.042857142857142864,-0.09444444444444444,0.8666666666666667
VIC1-NSW1,VNI,reverse,N-GRYS_3J_15M,relevant,VNI,indicative,21,0.6746031746031745,0.11058201058201059,0.564021164021164,0.0,0.6580246913580247
VIC1-NSW1,VNI,forward,N-JNWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,171,0.3323586744639376,0.6283300844704353,-0.29597141000649774,-0.4966958287024521,-0.04666445473251051
VIC1-NSW1,VNI,reverse,N-JNWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,171,0.03313840155945419,0.02394411955815465,0.009194282001299545,-0.040422585227272725,0.04020066776079203
VIC1-NSW1,VNI,forward,N-KVCW_3W_WG_CLOSE,relevant,Murraylink|VNI,supported,452,0.29572271386430676,0.3915253195673549,-0.09580260570304817,-0.18003051610573262,-0.003698518154652255
VIC1-NSW1,VNI,reverse,N-KVCW_3W_WG_CLOSE,relevant,Murraylink|VNI,supported,452,0.1633480825958702,0.09607300884955751,0.06727507374631268,-0.011576679304534319,0.1535857673738276
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,relevant,Murraylink|VNI,supported,693,0.284030784030784,0.23601891935225272,0.04801186467853134,-0.03539790644843779,0.1401624588622856
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,relevant,Murraylink|VNI,unsupported,693,0.14502164502164502,0.2145542728876062,-0.0695326278659612,-0.1353392889417195,-0.005459696250899914
VIC1-NSW1,VNI,forward,N-LTWG_63,relevant,Heywood|Murraylink|VNI,unsupported,28,0.1964285714285714,0.0369047619047619,0.15952380952380954,-0.05925925925925925,0.26315789473684204
VIC1-NSW1,VNI,reverse,N-LTWG_63,relevant,Heywood|Murraylink|VNI,unsupported,28,0.05952380952380952,0.15029761904761904,-0.09077380952380952,-0.16710526315789473,0.07037037037037036
VIC1-NSW1,VNI,forward,N-LTWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,96,0.3229166666666667,0.2712673611111111,0.05164930555555556,-0.052450980392156885,0.1790262172284644
VIC1-NSW1,VNI,reverse,N-LTWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,96,0.05555555555555555,0.06692708333333333,-0.011371527777777774,-0.09976190476190475,0.09713261648745518
VIC1-NSW1,VNI,forward,N-LTWG_X5,relevant,Heywood|Murraylink|VNI,indicative,380,0.28377192982456134,0.3880190058479533,-0.10424707602339182,-0.25323507003965157,0.022871056485769682
VIC1-NSW1,VNI,reverse,N-LTWG_X5,relevant,Heywood|Murraylink|VNI,indicative,380,0.20394736842105263,0.2814400584795322,-0.07749269005847953,-0.20000756544672277,0.07250317028985505
VIC1-NSW1,VNI,forward,N-MA_CB172A,relevant,QNI|VNI,unsupported,266,0.3026315789473684,0.522138680033417,-0.21950710108604846,-0.3872049785901598,-0.07992327813313242
VIC1-NSW1,VNI,reverse,N-MA_CB172A,relevant,QNI|VNI,unsupported,266,0.18170426065162906,0.11788847117794486,0.0638157894736842,-0.024562671110861092,0.23076425599608413
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,relevant,Murraylink|VNI,supported,2833,0.37063183903988706,0.48900851080519275,-0.11837667176530574,-0.18240035172390823,-0.042549121987156394
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,relevant,Murraylink|VNI,unsupported,2833,0.10407106718437463,0.08872808565713614,0.0153429815272385,-0.011734000059726423,0.04312388572522446
VIC1-NSW1,VNI,forward,N-MPWW_ONE,relevant,QNI|VNI,unsupported,976,0.30020491803278687,0.20589708561020037,0.0943078324225865,0.0008599468934134234,0.19766193123251635
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,relevant,QNI|VNI,unsupported,976,0.20184426229508196,0.17985257285974499,0.021991689435336977,-0.031918234767025086,0.0766077686670034
VIC1-NSW1,VNI,forward,N-TUTBJ_992,relevant,VNI,unsupported,4,0.0,0.08333333333333334,-0.08333333333333334,-0.33333333333333337,0.0
VIC1-NSW1,VNI,reverse,N-TUTBJ_992,relevant,VNI,unsupported,4,0.125,0.41388888888888886,-0.28888888888888886,-0.5185185185185185,0.4
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSA,relevant,VNI,unsupported,172,0.2839147286821705,0.2472383720930233,0.03667635658914728,-0.0439370474508873,0.15975605986375513
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSA,relevant,VNI,supported,172,0.013565891472868215,0.11542312661498706,-0.10185723514211888,-0.14470908661629792,-0.036097005208333345
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSB,relevant,VNI,unsupported,197,0.3138747884940778,0.6309503666102649,-0.31707557811618725,-0.5031112928527701,-0.05164116821373945
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSB,relevant,VNI,unsupported,197,0.030456852791878174,0.04974619289340102,-0.01928934010152284,-0.12041802338389455,0.03566584710887912
VIC1-NSW1,VNI,forward,N-WGWA_63,relevant,Heywood|Murraylink|VNI,unsupported,263,0.4607097591888466,0.3281580059146599,0.13255175327418672,0.02998015873015873,0.2617359607984608
VIC1-NSW1,VNI,reverse,N-WGWA_63,relevant,Heywood|Murraylink|VNI,unsupported,263,0.22623574144486688,0.14802492606675116,0.07821081537811575,-0.14389871536854404,0.2760239651416122
VIC1-NSW1,VNI,forward,N-WGWA_63_X5,relevant,Heywood|Murraylink|VNI,indicative,94,0.035460992907801414,0.1098404255319149,-0.07437943262411348,-0.2201763800283537,0.07386563700384123
VIC1-NSW1,VNI,reverse,N-WGWA_63_X5,relevant,Heywood|Murraylink|VNI,indicative,94,0.19680851063829782,0.36010638297872344,-0.16329787234042556,-0.3517679214060793,-0.036361516987408
VIC1-NSW1,VNI,forward,N-WGWA_RADIAL,relevant,Heywood|Murraylink|VNI,unsupported,262,0.33969465648854963,0.2760814249363868,0.06361323155216284,-0.05755170755170758,0.15921106980586536
VIC1-NSW1,VNI,reverse,N-WGWA_RADIAL,relevant,Heywood|Murraylink|VNI,unsupported,262,0.22964376590330787,0.16774809160305346,0.06189567430025446,-0.16088356887589342,0.31795267489711937
VIC1-NSW1,VNI,forward,N-WGWA_X5,relevant,Heywood|Murraylink|VNI,unsupported,517,0.4090909090909091,0.3564259617451107,0.0526649473457984,-0.03005636171573125,0.16414267228635898
VIC1-NSW1,VNI,reverse,N-WGWA_X5,relevant,Heywood|Murraylink|VNI,unsupported,517,0.28916827852998067,0.09491725768321513,0.19425102084676552,0.07600507468087907,0.2962716747867537
VIC1-NSW1,VNI,forward,N-WNMR_991,relevant,Murraylink|VNI,indicative,114,0.9078947368421053,0.5628167641325538,0.34507797270955165,0.10939814814814815,0.4392828999211978
VIC1-NSW1,VNI,reverse,N-WNMR_991,relevant,Murraylink|VNI,indicative,114,0.32748538011695905,0.10938109161793373,0.21810428849902536,-0.07262731481481481,0.38050682261208574
VIC1-NSW1,VNI,forward,N-X_03+4_WG_CLOSE,relevant,Murraylink|VNI,unsupported,210,0.3880952380952381,0.20677248677248675,0.1813227513227513,0.08775853775853776,0.2743200231481482
VIC1-NSW1,VNI,reverse,N-X_03+4_WG_CLOSE,relevant,Murraylink|VNI,unsupported,210,0.18730158730158727,0.1305026455026455,0.05679894179894179,-0.04737891737891739,0.16962576438982394
VIC1-NSW1,VNI,forward,N-X_11+14,relevant,VNI,indicative,34,0.0,0.1321078431372549,-0.1321078431372549,-0.24953703703703706,0.0
VIC1-NSW1,VNI,reverse,N-X_11+14,relevant,VNI,indicative,34,0.4901960784313725,0.7872549019607843,-0.2970588235294118,-0.36666666666666664,-0.21875000000000003
VIC1-NSW1,VNI,forward,N-X_2_5,relevant,Murraylink|VNI,unsupported,114,0.3757309941520468,0.3396442495126705,0.036086744639376216,0.015625000000000024,0.07430555555555556
VIC1-NSW1,VNI,reverse,N-X_2_5,relevant,Murraylink|VNI,unsupported,114,0.05847953216374269,0.07085769980506823,-0.012378167641325542,-0.05370370370370371,0.042361111111111106
VIC1-NSW1,VNI,forward,N-X_3L+07_WG_CLOSE,relevant,Murraylink|VNI,unsupported,108,0.2700617283950617,0.49089506172839514,-0.22083333333333338,-0.5893097643097643,0.08263888888888882
VIC1-NSW1,VNI,reverse,N-X_3L+07_WG_CLOSE,relevant,Murraylink|VNI,unsupported,108,0.049382716049382706,0.05421810699588478,-0.00483539094650206,-0.050179211469534066,0.03636363636363637
VIC1-NSW1,VNI,forward,N-X_3L+11_WG_CLOSE,relevant,Murraylink|QNI|VNI,unsupported,157,0.3927813163481953,0.24416135881104034,0.148619957537155,0.10519943019943015,0.21587771203155814
VIC1-NSW1,VNI,reverse,N-X_3L+11_WG_CLOSE,relevant,Murraylink|QNI|VNI,unsupported,157,0.12738853503184713,0.4441967445152159,-0.31680820948336874,-0.49019841269841263,-0.22276276276276272
VIC1-NSW1,VNI,forward,N-X_3L+2_WG_CLOSE,relevant,Murraylink|VNI,indicative,77,0.3441558441558441,0.07557720057720058,0.2685786435786436,0.013523391812865496,0.5733333333333331
VIC1-NSW1,VNI,reverse,N-X_3L+2_WG_CLOSE,relevant,Murraylink|VNI,indicative,77,0.19047619047619044,0.32784992784992784,-0.13737373737373737,-0.26290849673202615,-0.03333333333333333
VIC1-NSW1,VNI,forward,N-X_4+07_WG_CLOSE,relevant,Murraylink|VNI,indicative,269,0.18029739776951673,0.2647356464270963,-0.08443824865757951,-0.20508634583766006,0.02932965191754255
VIC1-NSW1,VNI,reverse,N-X_4+07_WG_CLOSE,relevant,Murraylink|VNI,indicative,269,0.23172242874845103,0.14188351920693928,0.08983890954151176,-0.0941069261741265,0.2722687596450617
VIC1-NSW1,VNI,forward,N-X_4+17_WG_CLOSE,relevant,Directlink|QNI|VNI,unsupported,120,0.775,0.2241203703703704,0.5508796296296297,0.3089285714285715,0.7466861598440547
VIC1-NSW1,VNI,reverse,N-X_4+17_WG_CLOSE,relevant,Directlink|QNI|VNI,unsupported,120,0.11944444444444444,0.277337962962963,-0.15789351851851852,-0.2693965517241379,-0.022590702947845806
VIC1-NSW1,VNI,forward,N-X_5+07_WG_CLOSE,relevant,Murraylink|VNI,unsupported,47,0.28014184397163117,0.09290780141843973,0.1872340425531915,-0.019298245614035092,0.3273809523809524
VIC1-NSW1,VNI,reverse,N-X_5+07_WG_CLOSE,relevant,Murraylink|VNI,unsupported,47,0.0673758865248227,0.17482269503546102,-0.1074468085106383,-0.20337301587301584,0.03391812865497077
VIC1-NSW1,VNI,forward,N-X_61_76,relevant,VNI,unsupported,35,0.0,0.2644444444444445,-0.2644444444444445,-0.31049382716049384,-0.21568627450980393
VIC1-NSW1,VNI,reverse,N-X_61_76,relevant,VNI,unsupported,35,0.2571428571428571,0.25785714285714284,-0.0007142857142857212,-0.0851851851851852,0.08872549019607844
VIC1-NSW1,VNI,forward,N-X_AVMA_SSWW,relevant,Directlink|QNI|VNI,supported,198,0.26936026936026936,0.3661195286195287,-0.09675925925925928,-0.21616222394755,0.021287721954434957
VIC1-NSW1,VNI,reverse,N-X_AVMA_SSWW,relevant,Directlink|QNI|VNI,supported,198,0.25925925925925924,0.23007856341189675,0.029180695847362523,-0.05422979797979797,0.16996589485076327
VIC1-NSW1,VNI,forward,N-X_BABU_BADP_MNYS,relevant,VNI,unsupported,2,0.0,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,reverse,N-X_BABU_BADP_MNYS,relevant,VNI,unsupported,2,1.0,0.027777777777777776,0.9722222222222222,0.9722222222222222,0.9722222222222222
VIC1-NSW1,VNI,forward,N-X_BWWO_BWLD,relevant,QNI|VNI,unsupported,67,0.5199004975124377,0.05870646766169155,0.46119402985074626,0.346875,0.5657142857142855
VIC1-NSW1,VNI,reverse,N-X_BWWO_BWLD,relevant,QNI|VNI,unsupported,67,0.21144278606965172,0.2915422885572139,-0.08009950248756222,-0.23047619047619053,0.08437500000000002
VIC1-NSW1,VNI,forward,N-X_LPSS_MPWW,relevant,Directlink|QNI|VNI,supported,684,0.29873294346978563,0.4133162768031189,-0.11458333333333333,-0.22159632815163707,-0.00895868012784234
VIC1-NSW1,VNI,reverse,N-X_LPSS_MPWW,relevant,Directlink|QNI|VNI,supported,684,0.21247563352826507,0.15217267706302795,0.060302956465237166,-0.019418565036379152,0.1397292453717475
VIC1-NSW1,VNI,forward,N-X_LTYS_MNYS,relevant,Murraylink|VNI,unsupported,74,0.5923423423423423,0.24144144144144145,0.3509009009009009,-0.06770833333333331,0.502
VIC1-NSW1,VNI,reverse,N-X_LTYS_MNYS,relevant,Murraylink|VNI,unsupported,74,0.09009009009009009,0.1007882882882883,-0.010698198198198203,-0.09166666666666667,0.041666666666666664
VIC1-NSW1,VNI,forward,S-TBSE,relevant,Basslink|Heywood|Murraylink|VNI,unsupported,1598,0.42282019190654985,0.393495341398971,0.029324850507578912,-0.056026103128921846,0.11404594384713507
VIC1-NSW1,VNI,reverse,S-TBSE,relevant,Basslink|Heywood|Murraylink|VNI,supported,1598,0.17584480600750937,0.1966190376859964,-0.020774231678487003,-0.07253558579076103,0.03305333343083341
VIC1-NSW1,VNI,forward,S-X_TBSE+BDBU,relevant,Heywood|VNI,indicative,31,0.33870967741935487,0.2492831541218639,0.08942652329749101,-0.14934640522875814,0.3793650793650794
VIC1-NSW1,VNI,reverse,S-X_TBSE+BDBU,relevant,Heywood|VNI,indicative,31,0.0,0.039426523297491044,-0.039426523297491044,-0.08730158730158731,0.0
VIC1-NSW1,VNI,forward,V-ARCW,relevant,Heywood|Murraylink|VNI,supported,54,0.5092592592592593,0.6852880658436213,-0.17602880658436212,-0.7608024691358025,0.5431372549019607
VIC1-NSW1,VNI,reverse,V-ARCW,relevant,Heywood|Murraylink|VNI,supported,54,0.06790123456790123,0.16867283950617282,-0.1007716049382716,-0.33267973856209154,0.024845679012345676
VIC1-NSW1,VNI,forward,V-AR_WB_BA,relevant,Heywood|Murraylink|VNI,supported,241,0.4239280774550485,0.44148224988473944,-0.017554172429691112,-0.2299581168113711,0.17756249553124545
VIC1-NSW1,VNI,reverse,V-AR_WB_BA,relevant,Heywood|Murraylink|VNI,unsupported,241,0.15006915629322268,0.17686721991701246,-0.02679806362378977,-0.11511765194681861,0.05532731726671299
VIC1-NSW1,VNI,forward,V-BAML1_15M,relevant,Heywood|Murraylink|VNI,supported,191,0.5244328097731239,0.43603839441535774,0.08839441535776614,-0.13866176561821456,0.3287403178418802
VIC1-NSW1,VNI,reverse,V-BAML1_15M,relevant,Heywood|Murraylink|VNI,unsupported,191,0.1972076788830715,0.19069226294357186,0.006515415939499695,-0.16213470695970697,0.17312357435269946
VIC1-NSW1,VNI,forward,V-BEKG,relevant,Murraylink|VNI,unsupported,17,0.0,0.307843137254902,-0.307843137254902,-0.30784313725490203,-0.30784313725490203
VIC1-NSW1,VNI,reverse,V-BEKG,relevant,Murraylink|VNI,unsupported,17,0.029411764705882353,0.09803921568627451,-0.06862745098039216,-0.06862745098039218,-0.06862745098039218
VIC1-NSW1,VNI,forward,V-BUCW,relevant,Heywood|Murraylink|VNI,unsupported,17,1.0,0.4568627450980392,0.5431372549019609,0.5431372549019607,0.5431372549019607
VIC1-NSW1,VNI,reverse,V-BUCW,relevant,Heywood|Murraylink|VNI,unsupported,17,0.0,0.3326797385620915,-0.3326797385620915,-0.3326797385620916,-0.3326797385620916
VIC1-NSW1,VNI,forward,V-BUHO,relevant,VNI,unsupported,40,0.4208333333333334,0.4096527777777778,0.011180555555555543,0.0030423280423280408,0.020175438596491246
VIC1-NSW1,VNI,reverse,V-BUHO,relevant,VNI,unsupported,40,0.07916666666666666,0.13916666666666666,-0.06,-0.10634920634920635,-0.008771929824561403
VIC1-NSW1,VNI,forward,V-CPRC,relevant,Heywood|Murraylink|VNI,unsupported,21,1.0,0.022222222222222223,0.9777777777777776,0.9777777777777779,0.9777777777777779
VIC1-NSW1,VNI,reverse,V-CPRC,relevant,Heywood|Murraylink|VNI,unsupported,21,0.373015873015873,0.058730158730158744,0.3142857142857143,0.3142857142857143,0.3142857142857143
VIC1-NSW1,VNI,forward,V-CRGP,relevant,VNI,indicative,316,0.5116033755274262,0.48272679324894513,0.028876582278481,-0.08109191179549015,0.14925128964376697
VIC1-NSW1,VNI,reverse,V-CRGP,relevant,VNI,indicative,316,0.11339662447257383,0.18568037974683543,-0.0722837552742616,-0.14815423976608189,0.019064767762203044
VIC1-NSW1,VNI,forward,V-CRML,relevant,Basslink|Heywood|Murraylink|VNI,unsupported,286,0.30128205128205127,0.33756798756798756,-0.03628593628593628,-0.15814725716143238,0.11803101115719937
VIC1-NSW1,VNI,reverse,V-CRML,relevant,Basslink|Heywood|Murraylink|VNI,unsupported,286,0.11538461538461539,0.1092948717948718,0.006089743589743588,-0.08004318778709021,0.11056650060386469
VIC1-NSW1,VNI,forward,V-CRMO,relevant,Heywood|Murraylink|VNI,indicative,54,0.06790123456790124,0.4745370370370371,-0.4066358024691359,-0.7335390946502058,0.10539215686274508
VIC1-NSW1,VNI,reverse,V-CRMO,relevant,Heywood|Murraylink|VNI,indicative,54,0.35493827160493824,0.408179012345679,-0.05324074074074073,-0.21953405017921146,0.22916666666666666
VIC1-NSW1,VNI,forward,V-CWHO,relevant,Heywood|Murraylink|VNI,unsupported,40,0.525,0.43833333333333335,0.08666666666666666,-0.2333333333333334,0.40666666666666673
VIC1-NSW1,VNI,reverse,V-CWHO,relevant,Heywood|Murraylink|VNI,unsupported,40,0.11666666666666667,0.08131944444444444,0.035347222222222224,-0.10194444444444443,0.1726388888888889
VIC1-NSW1,VNI,forward,V-DDMS,relevant,Basslink|Heywood|Murraylink|VNI,supported,300,0.5461111111111111,0.43490740740740735,0.11120370370370371,-0.024295374953953886,0.23227229291599624
VIC1-NSW1,VNI,reverse,V-DDMS,relevant,Basslink|Heywood|Murraylink|VNI,supported,300,0.13166666666666665,0.12998148148148148,0.001685185185185188,-0.08142096858316873,0.07103409549576821
VIC1-NSW1,VNI,forward,V-DDSM,relevant,Murraylink|VNI,supported,131,0.48854961832061067,0.3400339270568278,0.14851569126378286,-0.1095384359417526,0.37925192207721137
VIC1-NSW1,VNI,reverse,V-DDSM,relevant,Murraylink|VNI,supported,131,0.21374045801526717,0.33248515691263786,-0.11874469889737066,-0.289105846265974,0.06440242424242423
VIC1-NSW1,VNI,forward,V-DDWO_63,relevant,VNI,indicative,17,0.20588235294117646,0.2241830065359477,-0.018300653594771246,-0.018300653594771253,-0.018300653594771253
VIC1-NSW1,VNI,reverse,V-DDWO_63,relevant,VNI,indicative,17,0.0392156862745098,0.6168300653594772,-0.5776143790849674,-0.5776143790849675,-0.5776143790849675
VIC1-NSW1,VNI,forward,V-DDWO_RADIAL,relevant,Murraylink|VNI,indicative,18,0.19444444444444442,0.2006172839506173,-0.006172839506172843,-0.006172839506172849,-0.006172839506172849
VIC1-NSW1,VNI,reverse,V-DDWO_RADIAL,relevant,Murraylink|VNI,indicative,18,0.14814814814814814,0.6195987654320988,-0.4714506172839506,-0.4714506172839506,-0.4714506172839506
