ic,name,direction,GENCONSETID,tier,lag_days,group,n_units,own_treated,own_control,own_diff,any_diff
V-S-MNSP1,Murraylink,forward,N-BU_7118,unsupported,7,booked_in_advance,114,0.0,0.0,0.0,-0.037573099415204696
V-S-MNSP1,Murraylink,forward,N-BU_7118,unsupported,7,not_booked_in_advance,132,0.3648989898989899,0.0,0.3648989898989899,0.24330808080808075
V-S-MNSP1,Murraylink,forward,N-BU_7118,unsupported,14,not_booked_in_advance,246,0.19579945799457996,0.0,0.19579945799457996,0.11314363143631434
V-S-MNSP1,Murraylink,reverse,N-BU_7118,unsupported,1,booked_in_advance,246,0.0,0.0,0.0,-0.0441282746160795
V-S-MNSP1,Murraylink,reverse,N-BU_7118,unsupported,7,booked_in_advance,114,0.0,0.0,0.0,-0.09873294346978559
V-S-MNSP1,Murraylink,reverse,N-BU_7118,unsupported,7,not_booked_in_advance,132,0.0,0.0,0.0,0.00303030303030304
V-S-MNSP1,Murraylink,reverse,N-BU_7118,unsupported,14,not_booked_in_advance,246,0.0,0.0,0.0,-0.0441282746160795
V-S-MNSP1,Murraylink,forward,N-CLDE_99L_C,supported,1,booked_in_advance,462,0.0,0.0,0.0,0.12772967772967772
V-S-MNSP1,Murraylink,forward,N-CLDE_99L_C,supported,7,booked_in_advance,350,0.0,0.0,0.0,0.13583333333333333
V-S-MNSP1,Murraylink,forward,N-CLDE_99L_C,supported,14,booked_in_advance,128,0.0,0.0,0.0,0.3627604166666667
V-S-MNSP1,Murraylink,reverse,N-CLDE_99L_C,supported,1,booked_in_advance,462,0.003246753246753247,0.0,0.003246753246753247,-0.05223063973063973
V-S-MNSP1,Murraylink,reverse,N-CLDE_99L_C,supported,7,booked_in_advance,350,0.0023809523809523807,0.0,0.0023809523809523807,-0.09140476190476189
V-S-MNSP1,Murraylink,reverse,N-CLDE_99L_C,supported,14,booked_in_advance,128,0.0,0.0,0.0,0.04930555555555556
V-S-MNSP1,Murraylink,forward,N-CNLT_07,supported,1,booked_in_advance,413,0.04196933010492333,0.0,0.04196933010492333,-0.02627791229486145
V-S-MNSP1,Murraylink,forward,N-CNLT_07,supported,7,booked_in_advance,413,0.04196933010492333,0.0,0.04196933010492333,-0.02627791229486145
V-S-MNSP1,Murraylink,forward,N-CNLT_07,supported,14,booked_in_advance,413,0.04196933010492333,0.0,0.04196933010492333,-0.02627791229486145
V-S-MNSP1,Murraylink,reverse,N-CNLT_07,supported,1,booked_in_advance,413,0.013317191283292978,0.0,0.013317191283292978,-0.059073177293516264
V-S-MNSP1,Murraylink,reverse,N-CNLT_07,supported,7,booked_in_advance,413,0.013317191283292978,0.0,0.013317191283292978,-0.059073177293516264
V-S-MNSP1,Murraylink,reverse,N-CNLT_07,supported,14,booked_in_advance,413,0.013317191283292978,0.0,0.013317191283292978,-0.059073177293516264
V-S-MNSP1,Murraylink,forward,N-CTYS_3L_WG_CLOSE,supported,1,booked_in_advance,8,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,N-CTYS_3L_WG_CLOSE,supported,7,booked_in_advance,8,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,N-CTYS_3L_WG_CLOSE,supported,14,booked_in_advance,8,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,N-CTYS_3L_WG_CLOSE,supported,1,booked_in_advance,8,0.0,0.0,0.0,0.41666666666666663
V-S-MNSP1,Murraylink,reverse,N-CTYS_3L_WG_CLOSE,supported,7,booked_in_advance,8,0.0,0.0,0.0,0.41666666666666663
V-S-MNSP1,Murraylink,reverse,N-CTYS_3L_WG_CLOSE,supported,14,booked_in_advance,8,0.0,0.0,0.0,0.41666666666666663
V-S-MNSP1,Murraylink,forward,N-DPWG_63,unsupported,1,booked_in_advance,40,0.0,0.0,0.0,-0.4034027777777777
V-S-MNSP1,Murraylink,forward,N-DPWG_63,unsupported,7,booked_in_advance,40,0.0,0.0,0.0,-0.4034027777777777
V-S-MNSP1,Murraylink,forward,N-DPWG_63,unsupported,14,booked_in_advance,40,0.0,0.0,0.0,-0.4034027777777777
V-S-MNSP1,Murraylink,reverse,N-DPWG_63,unsupported,1,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,reverse,N-DPWG_63,unsupported,7,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,reverse,N-DPWG_63,unsupported,14,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,forward,N-DPWG_63_X5,unsupported,1,booked_in_advance,40,0.3625,0.7479861111111111,-0.3854861111111111,-0.4034027777777777
V-S-MNSP1,Murraylink,forward,N-DPWG_63_X5,unsupported,7,booked_in_advance,40,0.3625,0.7479861111111111,-0.3854861111111111,-0.4034027777777777
V-S-MNSP1,Murraylink,forward,N-DPWG_63_X5,unsupported,14,booked_in_advance,40,0.3625,0.7479861111111111,-0.3854861111111111,-0.4034027777777777
V-S-MNSP1,Murraylink,reverse,N-DPWG_63_X5,unsupported,1,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,reverse,N-DPWG_63_X5,unsupported,7,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,reverse,N-DPWG_63_X5,unsupported,14,booked_in_advance,40,0.0,0.0,0.0,0.1973611111111111
V-S-MNSP1,Murraylink,forward,N-DTKV_18_WG_CLOSE,supported,1,booked_in_advance,17,0.15686274509803924,0.0,0.15686274509803924,0.12941176470588234
V-S-MNSP1,Murraylink,forward,N-DTKV_18_WG_CLOSE,supported,7,booked_in_advance,17,0.15686274509803924,0.0,0.15686274509803924,0.12941176470588234
V-S-MNSP1,Murraylink,forward,N-DTKV_18_WG_CLOSE,supported,14,booked_in_advance,17,0.15686274509803924,0.0,0.15686274509803924,0.12941176470588234
V-S-MNSP1,Murraylink,reverse,N-DTKV_18_WG_CLOSE,supported,1,booked_in_advance,17,0.0,0.0,0.0,0.07843137254901957
V-S-MNSP1,Murraylink,reverse,N-DTKV_18_WG_CLOSE,supported,7,booked_in_advance,17,0.0,0.0,0.0,0.07843137254901957
V-S-MNSP1,Murraylink,reverse,N-DTKV_18_WG_CLOSE,supported,14,booked_in_advance,17,0.0,0.0,0.0,0.07843137254901957
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,1,booked_in_advance,214,0.08644859813084112,0.0,0.08644859813084112,-0.057982866043613704
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,1,not_booked_in_advance,19,0.0,0.0,0.0,-0.06885964912280702
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,7,booked_in_advance,134,0.13805970149253732,0.0,0.13805970149253732,-0.07043946932006633
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,7,not_booked_in_advance,99,0.0,0.0,0.0,-0.043209876543209874
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,14,booked_in_advance,134,0.13805970149253732,0.0,0.13805970149253732,-0.07043946932006633
V-S-MNSP1,Murraylink,forward,N-DTMN_8_15M,unsupported,14,not_booked_in_advance,99,0.0,0.0,0.0,-0.043209876543209874
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,1,booked_in_advance,214,0.0,0.0,0.0,-0.004582035306334376
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,1,not_booked_in_advance,19,0.0,0.0,0.0,0.2080409356725146
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,7,booked_in_advance,134,0.0,0.0,0.0,-0.037106135986733
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,7,not_booked_in_advance,99,0.0,0.0,0.0,0.08024691358024692
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,14,booked_in_advance,134,0.0,0.0,0.0,-0.037106135986733
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,supported,14,not_booked_in_advance,99,0.0,0.0,0.0,0.08024691358024692
V-S-MNSP1,Murraylink,forward,N-DTSS_11,supported,1,booked_in_advance,456,0.007309941520467836,0.0,0.007309941520467836,-0.14423123781676414
V-S-MNSP1,Murraylink,forward,N-DTSS_11,supported,7,booked_in_advance,456,0.007309941520467836,0.0,0.007309941520467836,-0.14423123781676414
V-S-MNSP1,Murraylink,forward,N-DTSS_11,supported,14,booked_in_advance,456,0.007309941520467836,0.0,0.007309941520467836,-0.14423123781676414
V-S-MNSP1,Murraylink,reverse,N-DTSS_11,supported,1,booked_in_advance,456,0.06834795321637427,0.0,0.06834795321637427,0.018731725146198825
V-S-MNSP1,Murraylink,reverse,N-DTSS_11,supported,7,booked_in_advance,456,0.06834795321637427,0.0,0.06834795321637427,0.018731725146198825
V-S-MNSP1,Murraylink,reverse,N-DTSS_11,supported,14,booked_in_advance,456,0.06834795321637427,0.0,0.06834795321637427,0.018731725146198825
V-S-MNSP1,Murraylink,forward,N-GFYC-99J-C,supported,1,booked_in_advance,18,0.0,0.0,0.0,-0.1722222222222222
V-S-MNSP1,Murraylink,forward,N-GFYC-99J-C,supported,7,booked_in_advance,18,0.0,0.0,0.0,-0.1722222222222222
V-S-MNSP1,Murraylink,forward,N-GFYC-99J-C,supported,14,booked_in_advance,18,0.0,0.0,0.0,-0.1722222222222222
V-S-MNSP1,Murraylink,reverse,N-GFYC-99J-C,supported,1,booked_in_advance,18,0.0,0.0,0.0,0.15123456790123452
V-S-MNSP1,Murraylink,reverse,N-GFYC-99J-C,supported,7,booked_in_advance,18,0.0,0.0,0.0,0.15123456790123452
V-S-MNSP1,Murraylink,reverse,N-GFYC-99J-C,supported,14,booked_in_advance,18,0.0,0.0,0.0,0.15123456790123452
V-S-MNSP1,Murraylink,forward,N-KVCW_3W_WG_CLOSE,supported,1,booked_in_advance,275,0.0,0.0,0.0,-0.12851515151515153
V-S-MNSP1,Murraylink,forward,N-KVCW_3W_WG_CLOSE,supported,7,booked_in_advance,275,0.0,0.0,0.0,-0.12851515151515153
V-S-MNSP1,Murraylink,forward,N-KVCW_3W_WG_CLOSE,supported,14,booked_in_advance,275,0.0,0.0,0.0,-0.12851515151515153
V-S-MNSP1,Murraylink,reverse,N-KVCW_3W_WG_CLOSE,supported,1,booked_in_advance,275,0.0,0.0,0.0,0.10121212121212121
V-S-MNSP1,Murraylink,reverse,N-KVCW_3W_WG_CLOSE,supported,7,booked_in_advance,275,0.0,0.0,0.0,0.10121212121212121
V-S-MNSP1,Murraylink,reverse,N-KVCW_3W_WG_CLOSE,supported,14,booked_in_advance,275,0.0,0.0,0.0,0.10121212121212121
V-S-MNSP1,Murraylink,forward,N-LTUT_64_15M,supported,1,booked_in_advance,305,0.17814207650273226,0.0,0.17814207650273226,-0.08877959927140255
V-S-MNSP1,Murraylink,forward,N-LTUT_64_15M,supported,7,booked_in_advance,291,0.18671248568155785,0.0,0.18671248568155785,-0.07932416953035511
V-S-MNSP1,Murraylink,forward,N-LTUT_64_15M,supported,7,not_booked_in_advance,14,0.0,0.0,0.0,-0.2853174603174603
V-S-MNSP1,Murraylink,forward,N-LTUT_64_15M,supported,14,booked_in_advance,291,0.18671248568155785,0.0,0.18671248568155785,-0.07932416953035511
V-S-MNSP1,Murraylink,forward,N-LTUT_64_15M,supported,14,not_booked_in_advance,14,0.0,0.0,0.0,-0.2853174603174603
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,supported,1,booked_in_advance,305,0.01530054644808743,0.0,0.01530054644808743,-0.06045537340619309
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,supported,7,booked_in_advance,291,0.016036655211912942,0.0,0.016036655211912942,-0.07059946544482629
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,supported,7,not_booked_in_advance,14,0.0,0.0,0.0,0.1503968253968254
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,supported,14,booked_in_advance,291,0.016036655211912942,0.0,0.016036655211912942,-0.07059946544482629
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,supported,14,not_booked_in_advance,14,0.0,0.0,0.0,0.1503968253968254
V-S-MNSP1,Murraylink,forward,N-LTWG_X5,indicative,1,booked_in_advance,397,0.12426532325776657,0.00621326616288833,0.11805205709487826,0.05694794290512174
V-S-MNSP1,Murraylink,forward,N-LTWG_X5,indicative,7,booked_in_advance,397,0.12426532325776657,0.00621326616288833,0.11805205709487826,0.05694794290512174
V-S-MNSP1,Murraylink,forward,N-LTWG_X5,indicative,14,booked_in_advance,397,0.12426532325776657,0.00621326616288833,0.11805205709487826,0.05694794290512174
V-S-MNSP1,Murraylink,reverse,N-LTWG_X5,indicative,1,booked_in_advance,397,0.032325776658270355,0.0,0.032325776658270355,-0.14042821158690177
V-S-MNSP1,Murraylink,reverse,N-LTWG_X5,indicative,7,booked_in_advance,397,0.032325776658270355,0.0,0.032325776658270355,-0.14042821158690177
V-S-MNSP1,Murraylink,reverse,N-LTWG_X5,indicative,14,booked_in_advance,397,0.032325776658270355,0.0,0.032325776658270355,-0.14042821158690177
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,1,booked_in_advance,202,0.0,0.0,0.0,-0.22790154015401543
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,1,not_booked_in_advance,8,0.0,0.0,0.0,-0.275
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,7,booked_in_advance,202,0.0,0.0,0.0,-0.22790154015401543
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,7,not_booked_in_advance,8,0.0,0.0,0.0,-0.275
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,14,booked_in_advance,202,0.0,0.0,0.0,-0.22790154015401543
V-S-MNSP1,Murraylink,forward,N-MNYS_5_WG_CLOSE,unsupported,14,not_booked_in_advance,8,0.0,0.0,0.0,-0.275
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,1,booked_in_advance,202,0.0,0.0,0.0,-0.11879812981298128
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,1,not_booked_in_advance,8,0.0,0.0,0.0,-0.023611111111111124
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,7,booked_in_advance,202,0.0,0.0,0.0,-0.11879812981298128
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,7,not_booked_in_advance,8,0.0,0.0,0.0,-0.023611111111111124
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,14,booked_in_advance,202,0.0,0.0,0.0,-0.11879812981298128
V-S-MNSP1,Murraylink,reverse,N-MNYS_5_WG_CLOSE,unsupported,14,not_booked_in_advance,8,0.0,0.0,0.0,-0.023611111111111124
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,1,booked_in_advance,17,0.0,0.0,0.0,-0.058823529411764705
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,1,not_booked_in_advance,8,0.0,0.0,0.0,0.4618055555555556
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,7,booked_in_advance,17,0.0,0.0,0.0,-0.058823529411764705
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,7,not_booked_in_advance,8,0.0,0.0,0.0,0.4618055555555556
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,14,booked_in_advance,17,0.0,0.0,0.0,-0.058823529411764705
V-S-MNSP1,Murraylink,forward,N-WGNA_994_C,indicative,14,not_booked_in_advance,8,0.0,0.0,0.0,0.4618055555555556
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,1,booked_in_advance,17,0.2450980392156863,0.0,0.2450980392156863,-0.026470588235294135
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,1,not_booked_in_advance,8,0.0,0.0,0.0,0.0625
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,7,booked_in_advance,17,0.2450980392156863,0.0,0.2450980392156863,-0.026470588235294135
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,7,not_booked_in_advance,8,0.0,0.0,0.0,0.0625
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,14,booked_in_advance,17,0.2450980392156863,0.0,0.2450980392156863,-0.026470588235294135
V-S-MNSP1,Murraylink,reverse,N-WGNA_994_C,indicative,14,not_booked_in_advance,8,0.0,0.0,0.0,0.0625
V-S-MNSP1,Murraylink,forward,N-WGWA_X5,unsupported,1,booked_in_advance,330,0.5797979797979798,0.0,0.5797979797979798,0.27675084175084175
V-S-MNSP1,Murraylink,forward,N-WGWA_X5,unsupported,7,booked_in_advance,330,0.5797979797979798,0.0,0.5797979797979798,0.27675084175084175
V-S-MNSP1,Murraylink,forward,N-WGWA_X5,unsupported,14,booked_in_advance,330,0.5797979797979798,0.0,0.5797979797979798,0.27675084175084175
V-S-MNSP1,Murraylink,reverse,N-WGWA_X5,unsupported,1,booked_in_advance,330,0.23131313131313133,0.0,0.23131313131313133,0.09998316498316497
V-S-MNSP1,Murraylink,reverse,N-WGWA_X5,unsupported,7,booked_in_advance,330,0.23131313131313133,0.0,0.23131313131313133,0.09998316498316497
V-S-MNSP1,Murraylink,reverse,N-WGWA_X5,unsupported,14,booked_in_advance,330,0.23131313131313133,0.0,0.23131313131313133,0.09998316498316497
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,1,booked_in_advance,53,0.0,0.0,0.0,-0.14868972746331238
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,1,not_booked_in_advance,48,0.0,0.0,0.0,-0.16828703703703707
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,7,booked_in_advance,17,0.0,0.0,0.0,0.03578431372549019
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,7,not_booked_in_advance,84,0.0,0.0,0.0,-0.19722222222222227
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,14,booked_in_advance,17,0.0,0.0,0.0,0.03578431372549019
V-S-MNSP1,Murraylink,forward,N-WNMR_991,indicative,14,not_booked_in_advance,84,0.0,0.0,0.0,-0.19722222222222227
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,1,booked_in_advance,53,0.0,0.0,0.0,-0.0740041928721174
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,1,not_booked_in_advance,48,0.0,0.0,0.0,0.43952546296296297
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,7,booked_in_advance,17,0.0,0.0,0.0,-0.47973856209150323
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,7,not_booked_in_advance,84,0.0,0.0,0.0,0.3015542328042328
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,14,booked_in_advance,17,0.0,0.0,0.0,-0.47973856209150323
V-S-MNSP1,Murraylink,reverse,N-WNMR_991,indicative,14,not_booked_in_advance,84,0.0,0.0,0.0,0.3015542328042328
V-S-MNSP1,Murraylink,forward,S-BGDV,supported,1,booked_in_advance,241,0.013139695712309817,0.0,0.013139695712309817,-0.012528815122176115
V-S-MNSP1,Murraylink,forward,S-BGDV,supported,7,booked_in_advance,11,0.0,0.0,0.0,-0.10479797979797979
V-S-MNSP1,Murraylink,forward,S-BGDV,supported,7,not_booked_in_advance,230,0.013768115942028984,0.0,0.013768115942028984,-0.008115942028985511
V-S-MNSP1,Murraylink,forward,S-BGDV,supported,14,not_booked_in_advance,241,0.013139695712309817,0.0,0.013139695712309817,-0.012528815122176115
V-S-MNSP1,Murraylink,reverse,S-BGDV,supported,1,booked_in_advance,241,0.0,0.0,0.0,-0.08772475795297371
V-S-MNSP1,Murraylink,reverse,S-BGDV,supported,7,booked_in_advance,11,0.0,0.0,0.0,-0.03409090909090907
V-S-MNSP1,Murraylink,reverse,S-BGDV,supported,7,not_booked_in_advance,230,0.0,0.0,0.0,-0.09028985507246376
V-S-MNSP1,Murraylink,reverse,S-BGDV,supported,14,not_booked_in_advance,241,0.0,0.0,0.0,-0.08772475795297371
V-S-MNSP1,Murraylink,forward,S-BRBG,indicative,1,booked_in_advance,449,0.0011135857461024498,0.0,0.0011135857461024498,-0.09340509774808217
V-S-MNSP1,Murraylink,forward,S-BRBG,indicative,7,booked_in_advance,449,0.0011135857461024498,0.0,0.0011135857461024498,-0.09340509774808217
V-S-MNSP1,Murraylink,forward,S-BRBG,indicative,14,booked_in_advance,334,0.0014970059880239522,0.0,0.0014970059880239522,-0.09370425815036594
V-S-MNSP1,Murraylink,forward,S-BRBG,indicative,14,not_booked_in_advance,115,0.0,0.0,0.0,-0.09253623188405798
V-S-MNSP1,Murraylink,reverse,S-BRBG,indicative,1,booked_in_advance,449,0.0,0.0,0.0,-0.0062855728780005045
V-S-MNSP1,Murraylink,reverse,S-BRBG,indicative,7,booked_in_advance,449,0.0,0.0,0.0,-0.0062855728780005045
V-S-MNSP1,Murraylink,reverse,S-BRBG,indicative,14,booked_in_advance,334,0.0,0.0,0.0,0.02835163007318694
V-S-MNSP1,Murraylink,reverse,S-BRBG,indicative,14,not_booked_in_advance,115,0.0,0.0,0.0,-0.10688405797101451
V-S-MNSP1,Murraylink,forward,S-BWMP,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,S-BWMP,unsupported,7,booked_in_advance,1,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,S-BWMP,unsupported,14,booked_in_advance,1,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,S-BWMP,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.16666666666666663
V-S-MNSP1,Murraylink,reverse,S-BWMP,unsupported,7,booked_in_advance,1,0.0,0.0,0.0,0.16666666666666663
V-S-MNSP1,Murraylink,reverse,S-BWMP,unsupported,14,booked_in_advance,1,0.0,0.0,0.0,0.16666666666666663
V-S-MNSP1,Murraylink,forward,S-DVLK,unsupported,1,booked_in_advance,22,0.5833333333333334,0.0,0.5833333333333334,0.5505050505050505
V-S-MNSP1,Murraylink,forward,S-DVLK,unsupported,7,booked_in_advance,22,0.5833333333333334,0.0,0.5833333333333334,0.5505050505050505
V-S-MNSP1,Murraylink,forward,S-DVLK,unsupported,14,booked_in_advance,22,0.5833333333333334,0.0,0.5833333333333334,0.5505050505050505
V-S-MNSP1,Murraylink,reverse,S-DVLK,unsupported,1,booked_in_advance,22,0.0,0.0,0.0,-0.11515151515151514
V-S-MNSP1,Murraylink,reverse,S-DVLK,unsupported,7,booked_in_advance,22,0.0,0.0,0.0,-0.11515151515151514
V-S-MNSP1,Murraylink,reverse,S-DVLK,unsupported,14,booked_in_advance,22,0.0,0.0,0.0,-0.11515151515151514
V-S-MNSP1,Murraylink,forward,S-MKRB,indicative,1,booked_in_advance,35,0.0,0.0,0.0,-0.16674603174603175
V-S-MNSP1,Murraylink,forward,S-MKRB,indicative,7,booked_in_advance,16,0.0,0.0,0.0,-0.08072916666666667
V-S-MNSP1,Murraylink,forward,S-MKRB,indicative,7,not_booked_in_advance,19,0.0,0.0,0.0,-0.2391812865497076
V-S-MNSP1,Murraylink,forward,S-MKRB,indicative,14,booked_in_advance,16,0.0,0.0,0.0,-0.08072916666666667
V-S-MNSP1,Murraylink,forward,S-MKRB,indicative,14,not_booked_in_advance,19,0.0,0.0,0.0,-0.2391812865497076
V-S-MNSP1,Murraylink,reverse,S-MKRB,indicative,1,booked_in_advance,35,0.0,0.0,0.0,0.011666666666666664
V-S-MNSP1,Murraylink,reverse,S-MKRB,indicative,7,booked_in_advance,16,0.0,0.0,0.0,-0.21822916666666667
V-S-MNSP1,Murraylink,reverse,S-MKRB,indicative,7,not_booked_in_advance,19,0.0,0.0,0.0,0.20526315789473684
V-S-MNSP1,Murraylink,reverse,S-MKRB,indicative,14,booked_in_advance,16,0.0,0.0,0.0,-0.21822916666666667
V-S-MNSP1,Murraylink,reverse,S-MKRB,indicative,14,not_booked_in_advance,19,0.0,0.0,0.0,0.20526315789473684
V-S-MNSP1,Murraylink,forward,S-MWPS2-MWPS3,indicative,1,booked_in_advance,1234,0.0526742301458671,0.0,0.0526742301458671,-0.09231721591932289
V-S-MNSP1,Murraylink,forward,S-MWPS2-MWPS3,indicative,7,booked_in_advance,1234,0.0526742301458671,0.0,0.0526742301458671,-0.09231721591932289
V-S-MNSP1,Murraylink,forward,S-MWPS2-MWPS3,indicative,14,booked_in_advance,1234,0.0526742301458671,0.0,0.0526742301458671,-0.09231721591932289
V-S-MNSP1,Murraylink,reverse,S-MWPS2-MWPS3,indicative,1,booked_in_advance,1234,0.09332793084819017,0.0,0.09332793084819017,0.12794660543850173
V-S-MNSP1,Murraylink,reverse,S-MWPS2-MWPS3,indicative,7,booked_in_advance,1234,0.09332793084819017,0.0,0.09332793084819017,0.12794660543850173
V-S-MNSP1,Murraylink,reverse,S-MWPS2-MWPS3,indicative,14,booked_in_advance,1234,0.09332793084819017,0.0,0.09332793084819017,0.12794660543850173
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,1,booked_in_advance,554,0.0,0.0,0.0,0.0664410348977136
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,1,not_booked_in_advance,132,0.0,0.0,0.0,0.06428872053872053
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,7,booked_in_advance,191,0.0,0.0,0.0,0.0434409540430483
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,7,not_booked_in_advance,471,0.0,0.0,0.0,0.0946626562868601
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,14,booked_in_advance,191,0.0,0.0,0.0,0.0434409540430483
V-S-MNSP1,Murraylink,forward,S-PA_VC1,supported,14,not_booked_in_advance,471,0.0,0.0,0.0,0.0946626562868601
