ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
V-S-MNSP1,Murraylink,forward,K2,I-SVML_132,I-SVML_132,binding,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_132,I-SVML_132,binding,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_044,I-VSML_044,binding,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_044,I-VSML_044,binding,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_088,I-VSML_088,binding,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_088,I-VSML_088,binding,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_132,I-VSML_132,binding,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_132,I-VSML_132,binding,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_176,I-VSML_176,binding,108,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_176,I-VSML_176,binding,108,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_64_DDSM,I-X_64_DDSM,binding,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,32,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,32,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,80,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,80,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,160,0.12614583333333332,-0.008609271523178808,0.276,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,160,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,925,0.00206006006006006,-0.0027143325885416575,0.009407536748602039,True
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,925,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,291,-0.04256395570828561,-0.10497076156206578,0.02216427782287154,True
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,291,-0.004581901489117984,-0.017862691686844227,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BJYS_970,N-BJYS_970,binding,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-BJYS_970,N-BJYS_970,binding,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BU_7118,N-BU_7118,binding,449,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-BU_7118,N-BU_7118,binding,449,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CLDE_99L_C,N-CLDE_99L_C,binding,634,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CLDE_99L_C,N-CLDE_99L_C,binding,634,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CNLT_07,N-CNLT_07,binding,1229,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CNLT_07,N-CNLT_07,binding,1229,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,binding,993,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,binding,993,0.008179478572227818,-0.01285227064615517,0.041754148054551264,True
V-S-MNSP1,Murraylink,forward,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,binding,1472,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,binding,1472,-0.017953653381642513,-0.040642560989160505,0.0006276579330555742,True
V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63,N-DPWG_63,binding,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63,N-DPWG_63,binding,876,7.610350076103499e-05,-0.0010686299292214359,0.0014831153146370529,True
V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63_X5,N-DPWG_63_X5,binding,825,0.011686868686868688,-0.005265044716433605,0.03784456460938351,True
V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63_X5,N-DPWG_63_X5,binding,825,0.0005656565656565656,-9.418546547708278e-05,0.0019396985435667718,True
V-S-MNSP1,Murraylink,forward,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,binding,194,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,binding,194,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,binding,1144,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,binding,1144,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DTSS_11,N-DTSS_11,binding,1235,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTSS_11,N-DTSS_11,binding,1235,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-GFYC-99J-C,N-GFYC-99J-C,binding,652,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-GFYC-99J-C,N-GFYC-99J-C,binding,652,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,binding,588,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,binding,588,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,binding,514,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,binding,514,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTUT_64_15M,N-LTUT_64_15M,binding,1321,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTUT_64_15M,N-LTUT_64_15M,binding,1321,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_63,N-LTWG_63,binding,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_63,N-LTWG_63,binding,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,binding,137,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,binding,137,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_X5,N-LTWG_X5,binding,586,-0.0478194918467956,-0.09167662976135459,-0.010959097063305145,False
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_X5,N-LTWG_X5,binding,586,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,binding,1870,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,binding,1870,0.026371063576945936,-0.002623172595295184,0.062456143311457324,True
V-S-MNSP1,Murraylink,forward,K2,N-WGNA_994_C,N-WGNA_994_C,binding,70,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGNA_994_C,N-WGNA_994_C,binding,70,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_63,N-WGWA_63,binding,291,-0.047040855288277963,-0.10968070841557112,0.04612007250443236,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_63,N-WGWA_63,binding,291,-0.004390988927071401,-0.0407705779820588,0.02918572926799611,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_63_X5,N-WGWA_63_X5,binding,444,0.010885885885885885,0.0,0.03882586798808135,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_63_X5,N-WGWA_63_X5,binding,444,0.004129129129129129,0.0,0.014727053374789478,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,binding,348,-0.09300766283524904,-0.21606236732281564,0.049354224307309805,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,binding,348,-0.00603448275862069,-0.018920343536307394,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_X5,N-WGWA_X5,binding,639,0.024743522865588594,-0.015196559094553443,0.06544002809014333,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_X5,N-WGWA_X5,binding,639,0.03792383933229004,0.00290774369096914,0.09701814922860334,False
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,binding,252,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,binding,252,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,binding,356,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,binding,356,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,binding,75,0.20444444444444443,0.0,0.4259259259259259,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,binding,75,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,binding,173,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,binding,173,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,binding,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,binding,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,binding,135,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,binding,135,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+2_WG_CLOSE,N-X_3L+2_WG_CLOSE,binding,130,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+2_WG_CLOSE,N-X_3L+2_WG_CLOSE,binding,130,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_4+07_WG_CLOSE,N-X_4+07_WG_CLOSE,binding,440,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_4+07_WG_CLOSE,N-X_4+07_WG_CLOSE,binding,440,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_5+07_WG_CLOSE,N-X_5+07_WG_CLOSE,binding,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_5+07_WG_CLOSE,N-X_5+07_WG_CLOSE,binding,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_LTYS_MNYS,N-X_LTYS_MNYS,binding,124,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_LTYS_MNYS,N-X_LTYS_MNYS,binding,124,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BGDV,S-BGDV,binding,506,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BGDV,S-BGDV,binding,506,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BGRH,S-BGRH,binding,498,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BGRH,S-BGRH,binding,498,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BRBG,S-BRBG,binding,675,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BRBG,S-BRBG,binding,675,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BRTW,S-BRTW,binding,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BRTW,S-BRTW,binding,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BWMP,S-BWMP,binding,85,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BWMP,S-BWMP,binding,85,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-DVLK,S-DVLK,binding,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-DVLK,S-DVLK,binding,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-MKRB,S-MKRB,binding,265,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-MKRB,S-MKRB,binding,265,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-MWPS2-MWPS3,S-MWPS2-MWPS3,binding,736,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-MWPS2-MWPS3,S-MWPS2-MWPS3,binding,736,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-PA_VC1,S-PA_VC1,binding,1729,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-PA_VC1,S-PA_VC1,binding,1729,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-RBTU,S-RBTU,binding,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-RBTU,S-RBTU,binding,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-TBSE,S-TBSE,binding,1782,-0.00016835016835016839,-0.0005670349432253735,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-TBSE,S-TBSE,binding,1782,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-TPRS,S-TPRS,binding,867,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-TPRS,S-TPRS,binding,867,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-WE_MWP4,S-WE_MWP4,binding,492,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-WE_MWP4,S-WE_MWP4,binding,492,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,binding,726,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,binding,726,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGRH+BRTX3,S-X_BGRH+BRTX3,binding,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+BRTX3,S-X_BGRH+BRTX3,binding,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,binding,175,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,binding,175,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,858,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,858,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,243,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,243,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,310,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,310,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,16,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,16,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-ARCW,V-ARCW,binding,97,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-ARCW,V-ARCW,binding,97,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-AR_WB_BA,V-AR_WB_BA,binding,486,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-AR_WB_BA,V-AR_WB_BA,binding,486,-0.015637860082304524,-0.03409909446452311,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BAML1_15M,V-BAML1_15M,binding,364,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BAML1_15M,V-BAML1_15M,binding,364,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BAML2_15M,V-BAML2_15M,binding,268,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BAML2_15M,V-BAML2_15M,binding,268,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BEKG,V-BEKG,binding,33,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BEKG,V-BEKG,binding,33,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BESH,V-BESH,binding,40,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BESH,V-BESH,binding,40,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BUCW,V-BUCW,binding,39,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BUCW,V-BUCW,binding,39,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CPRC,V-CPRC,binding,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CPRC,V-CPRC,binding,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CRML,V-CRML,binding,456,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CRML,V-CRML,binding,456,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CRMO,V-CRMO,binding,132,-0.0011994949494949494,-0.003862579968012796,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CRMO,V-CRMO,binding,132,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CWHO,V-CWHO,binding,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CWHO,V-CWHO,binding,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDMS,V-DDMS,binding,641,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDMS,V-DDMS,binding,641,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDSM,V-DDSM,binding,360,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDSM,V-DDSM,binding,360,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDWO_RADIAL,V-DDWO_RADIAL,binding,119,0.08683473389355743,-0.006169222074794832,0.2268590831918506,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDWO_RADIAL,V-DDWO_RADIAL,binding,119,-0.11024743230625583,-0.2631119227994228,-0.014849763237193286,False
V-S-MNSP1,Murraylink,forward,K2,V-DDWO_X5,V-DDWO_X5,binding,84,0.123015873015873,-0.008730158730158734,0.31577380952380957,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDWO_X5,V-DDWO_X5,binding,84,-0.15062830687830683,-0.3712971230158731,-0.017261904761904763,False
V-S-MNSP1,Murraylink,forward,K2,V-HOMR,V-HOMR,binding,105,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-HOMR,V-HOMR,binding,105,-0.03492063492063492,-0.11827956989247312,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-HYMO,V-HYMO,binding,259,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-HYMO,V-HYMO,binding,259,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KGKO,V-KGKO,binding,5,-0.16666666666666666,-0.41666666666666663,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KGKO,V-KGKO,binding,5,0.06666666666666668,0.0,0.16666666666666669,True
V-S-MNSP1,Murraylink,forward,K2,V-KG_WE_RC,V-KG_WE_RC,binding,231,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,binding,231,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KMRC,V-KMRC,binding,528,0.01047979797979798,-0.0005650520030816641,0.026468780858448785,True
V-S-MNSP1,Murraylink,reverse,K2,V-KMRC,V-KMRC,binding,528,0.014835858585858584,-0.018387363723662654,0.06560134619948596,True
V-S-MNSP1,Murraylink,forward,K2,V-KOWE,V-KOWE,binding,510,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KOWE,V-KOWE,binding,510,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KO_WE_RC,V-KO_WE_RC,binding,42,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KO_WE_RC,V-KO_WE_RC,binding,42,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,binding,23,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,binding,23,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,binding,903,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,binding,903,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MOTR,V-MOTR,binding,43,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MOTR,V-MOTR,binding,43,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MRKM,V-MRKM,binding,317,0.07677882930248861,-0.013498537572704323,0.19605028958760018,True
V-S-MNSP1,Murraylink,reverse,K2,V-MRKM,V-MRKM,binding,317,0.027339642481598314,0.0,0.0858085808580858,True
V-S-MNSP1,Murraylink,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,binding,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,binding,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-SMSC,V-SMSC,binding,1179,0.03575534822354161,0.005373920966115151,0.07288335111877298,False
V-S-MNSP1,Murraylink,reverse,K2,V-SMSC,V-SMSC,binding,1179,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-X_BAML2_MLTG_B2CB,V-X_BAML2_MLTG_B2CB,binding,36,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-X_BAML2_MLTG_B2CB,V-X_BAML2_MLTG_B2CB,binding,36,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-X_RCTS_B2_SMTX,V-X_RCTS_B2_SMTX,binding,71,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-X_RCTS_B2_SMTX,V-X_RCTS_B2_SMTX,binding,71,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,binding,6,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,binding,6,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,binding,10,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,binding,10,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,binding,16,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,binding,16,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,binding,8,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,binding,8,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,binding,28,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,binding,28,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,F-I-HYSE,F-I-HYSE,binding,25,0.10333333333333333,-0.024193548387096774,0.25,True
V-SA,Heywood,reverse,K2,F-I-HYSE,F-I-HYSE,binding,25,-0.004,-0.008823529411764707,0.0,True
V-SA,Heywood,forward,K2,I-6F_NS_050,I-6F_NS_050,binding,13,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-6F_NS_050,I-6F_NS_050,binding,13,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-6F_SN_050,I-6F_SN_050,binding,13,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-6F_SN_050,I-6F_SN_050,binding,13,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-BDBU_ONE,I-BDBU_ONE,binding,2100,0.012162698412698411,-0.0032347611642570776,0.03646069742183771,True
V-SA,Heywood,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,binding,2100,0.007698412698412699,-0.0030582844088352856,0.021690736561991112,True
V-SA,Heywood,forward,K2,I-HYSE,I-HYSE,binding,720,-0.007662037037037038,-0.01754243914525183,-0.0008703208795221774,False
V-SA,Heywood,reverse,K2,I-HYSE,I-HYSE,binding,720,0.0012731481481481474,-0.018602082095017725,0.020865349296178,True
