ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
N-Q-MNSP1,Directlink,reverse,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,near,N-X_96T+9UG+9U2,indicative,36,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4768518518518518,0.4063271604938271,0.0705246913580247,-0.16833333333333336,0.1623931623931624,0.0,0.0,0.0,0.14922839506172836,1.1435185185185186,0.5166666666666666,0.0,0.0,0.0,0.0,N>>NIL_964_88_S,0.3657407407407407,0.13796296296296298,N>>NIL_966/1,0.21728395061728392,0.2175925925925926
N-Q-MNSP1,Directlink,forward,K2,N-X_9U6_9G2,N-X_9U6_9G2,near,N-X_9U6_9G2,supported,76,38.0,0.2236842105263158,0.0,0.2236842105263158,0.015503875968992248,0.5526315789473685,1.0,0.37938596491228066,0.21169590643274852,0.16769005847953217,-0.0834625322997416,0.5482456140350878,0.2236842105263157,0.0,0.0021929824561403508,0.13786549707602339,0.0,0.04912280701754385,0.39912280701754377,0.09407894736842104,0.008771929824561403,0.0043859649122807015,N>N-X_9U6_9G2_1,0.2236842105263157,0.0,N^^Q_ARTW_B1,0.12163742690058478,0.0021929824561403508
N-Q-MNSP1,Directlink,reverse,K2,N-X_9U6_9G2,N-X_9U6_9G2,near,N-X_9U6_9G2,supported,76,38.0,0.05043859649122807,0.0,0.05043859649122807,0.0,0.1,1.0,0.3355263157894737,0.28611111111111104,0.04941520467836257,-0.09250645994832042,0.390566037735849,0.05043859649122807,0.0,0.27192982456140347,0.16688596491228067,0.5021929824561402,0.18399122807017543,0.010964912280701754,0.15511695906432746,0.0,0.003947368421052632,N>>NIL_964_88_S,0.26754385964912264,0.07741228070175439,N>>LDTM_964_81_OPEN,0.12565789473684208,0.13157894736842105
N-Q-MNSP1,Directlink,forward,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,near,N-X_ARKK_CH_CB892A,unsupported,225,112.5,0.0,0.0,0.0,0.0,0.0,1.0,0.03481481481481481,0.02454320987654321,0.010271604938271605,-0.020242249386970033,0.0589844438076036,0.0,0.0,0.022962962962962963,0.014703703703703701,0.0,0.002962962962962963,0.0,0.0,0.023703703703703703,0.013753086419753088,N::Q_ARDM_1,0.018518518518518517,0.004740740740740741,N::Q_ARSR_1,0.008814814814814814,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,near,N-X_ARKK_CH_CB892A,supported,225,112.5,0.0,0.0,0.0,0.0,0.0,1.0,0.06888888888888889,0.11237037037037036,-0.04348148148148149,-0.12216496039770812,0.006531675450153704,0.0,0.0,0.008888888888888889,0.009135802469135803,0.06888888888888889,0.17358024691358026,0.0,0.0,0.023703703703703703,0.006148148148148148,N>>NIL_964_88_S,0.042222222222222223,0.036827160493827164,N>>NIL_966/1,0.04007407407407408,0.0
N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,near,N-X_AVMA_KCTX,unsupported,67,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0.22139303482587064,0.22271973466003317,-0.0013266998341625235,-0.20905017921146948,0.17754629629629626,0.0,0.0,0.10199004975124376,0.18416252072968492,0.08955223880597013,0.09303482587064676,0.0,0.0,0.09701492537313433,0.05373134328358209,Q>>RGLC_BCCP_CLWU,0.10199004975124376,0.0,N::Q_LDTM_LDTW,0.10729684908789387,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,near,N-X_AVMA_KCTX,unsupported,67,33.5,0.0,0.0,0.0,0.0,0.0,1.0,0.06965174129353234,0.003980099502487562,0.06567164179104479,-0.007407407407407408,0.15053763440860216,0.0,0.0,0.0,0.0,0.07711442786069651,0.003980099502487562,0.0,0.0,0.0,0.0,N>>NIL_966/1,0.06965174129353234,0.0,N>>NIL_85_86_S,0.003980099502487562,0.0
N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,near,N-X_AVMA_SSWW,supported,171,85.5,0.0,0.0,0.0,0.0,0.0,1.0,0.031189083820662766,0.12456140350877191,-0.09337231968810918,-0.18206412680344025,-0.012852845683728036,0.0,0.0,0.0,0.014165042235217674,0.017543859649122806,0.10471085120207926,0.0,0.0,0.057504873294346975,0.010623781676413254,N>>NIL_33_34,0.017543859649122806,0.10471085120207926,N>>NIL_33_34,0.10471085120207926,0.017543859649122806
N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,near,N-X_AVMA_SSWW,supported,171,85.5,0.04970760233918128,0.0,0.04970760233918128,0.018041034063747678,0.08706797140127177,1.0,0.25536062378167634,0.3489441195581547,-0.09358349577647823,-0.16499657448928748,0.019047870202933484,0.049707602339181284,0.0,0.0,0.0029239766081871343,0.34307992202729043,0.796994801819363,0.0,0.0,0.0,0.0003898635477582846,N>>NIL_86_85_S,0.13060428849902533,0.19070825211176087,N>>NIL_86_85_S,0.19070825211176087,0.13060428849902533
N-Q-MNSP1,Directlink,forward,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,near,N-X_KCTX_LDTM,unsupported,23,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q>>NIL_MRTX5_MRTX4,0.0,0.0,Q>>NIL_MRTX5_MRTX4,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,near,N-X_KCTX_LDTM,unsupported,23,11.5,0.6521739130434782,0.4882850241545894,0.16388888888888886,0.16388888888888886,0.16388888888888886,1.0,0.6666666666666666,0.5158212560386474,0.15084541062801932,0.15084541062801932,0.15084541062801932,1.0289855072463767,0.5394927536231884,0.0,0.0,0.7826086956521738,0.7068840579710144,0.0,0.0,0.0,0.0,N>>LDTM_964_81_OPEN,0.6231884057971013,0.005797101449275362,N>>NIL_964_88_S,0.3535024154589372,0.3550724637681159
N-Q-MNSP1,Directlink,forward,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,near,N-X_LPSS_MPWW,supported,929,464.5,0.0,0.0,0.0,0.0,0.0,1.0,0.07265877287405813,0.05392895586652314,0.018729817007534986,-0.02775872841842178,0.07241155546716262,0.0,0.0,0.048977395048439176,0.009592154048558784,0.01273771080014352,0.03441872981700754,0.0,0.0,0.039648367420165045,0.03376390383925367,N>96L_96R_967_89,0.03659849300322927,0.0038990551369453407,N>>NIL_33_34,0.030184786508790824,0.01094366702547542
N-Q-MNSP1,Directlink,reverse,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,near,N-X_LPSS_MPWW,supported,929,464.5,0.0008970218873340509,0.0,0.0008970218873340509,0.0,0.0028772861793035843,1.0,0.18478650879081449,0.21231910058605427,-0.02753259179523981,-0.09650887939018744,0.03641892082276696,0.0008970218873340509,0.0,0.00035880875493362035,0.001148188015787585,0.34930032292787966,0.4301279751225931,0.0,0.0,0.0046645138141370645,0.004550891041741418,N>>NIL_964_88_S,0.13957660566917843,0.15460471235498144,N>>NIL_964_88_S,0.15460471235498144,0.13957660566917843
N-Q-MNSP1,Directlink,forward,K2,Q-BKBM,Q-BKBM,near,Q-BKBM,supported,861,430.5,0.0,0.0,0.0,0.0,0.0,1.0,0.2011227255129694,0.1181733126855078,0.08294941282746161,0.020561032111137714,0.1552116647801907,0.0,0.0,0.18970189701897025,0.10367466769905796,0.01664730933023616,0.022289972899728998,0.00038714672861014324,0.0,0.006194347657762292,0.008614014711575689,N>96L_96R_967_89,0.08885017421602794,0.017744225061298233,N::Q_ARDM_1,0.029752226093689518,0.060588463027487396
N-Q-MNSP1,Directlink,reverse,K2,Q-BKBM,Q-BKBM,near,Q-BKBM,supported,861,430.5,0.0023228803716608595,0.0,0.0023228803716608595,0.0,0.005529225908372827,1.0,0.18118466898954705,0.2035069041166602,-0.022322235127113184,-0.07972536715409942,0.03385554789496161,0.002516453735965931,0.0,0.021293070073557872,0.009465737514518003,0.28648857917150616,0.38273002968124925,0.0,0.0007065427797135114,0.0,0.005845915602013163,N>>NIL_966/1,0.0971738288811461,0.1336978965027744,N>>NIL_966/1,0.1336978965027744,0.0971738288811461
