ic,name,direction,constraint,DUID,contribution_rows,active_intervals,total_abs_impact,p95_abs_impact,total_tightening,p95_tightening,total_relief,contraction_rows,forced_rows,sensitivity_median,sensitivity_max_abs,mean_abs_impact,mean_tightening,tightening_rank,impact_rank,relief_rank,season_blocks
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,STWF1,5266,5266,62670.993642001966,52.39612160633484,29903.803658995093,31.876757918552034,32767.18998300687,708,3782,-1.4031710079275197,1.4031710079275197,11.901062218382448,5.678656220849809,19.0,15.0,15.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,SUNRSF1,5266,5266,259386.29637307403,187.44569098527745,153771.9427690294,146.33099678369197,105614.3536040446,708,3782,-1.638731596828992,1.638731596828992,49.25679764015838,29.20090063977011,4.0,4.0,4.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,URANQ11,5266,5266,17744.97256534377,0.0,14633.53934017587,0.0,3111.4332251679025,708,3782,-2.473386183465459,2.473386183465459,3.369725135841962,2.7788718838161546,28.0,31.0,32.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,URANQ12,5266,5266,21226.890202481463,0.0,15559.0603374161,0.0,5667.829865065363,708,3782,-2.473386183465459,2.473386183465459,4.030932434956601,2.954625966087372,26.0,28.0,29.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,URANQ13,5266,5266,20095.387340499427,0.0,15045.536728754092,0.0,5049.850611745335,708,3782,-2.473386183465459,2.473386183465459,3.8160629207177035,2.857109139527932,27.0,29.0,30.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,URANQ14,5266,5266,23590.80555419528,0.0,19033.273034915164,0.0,4557.532519280117,708,3782,-2.473386183465459,2.473386183465459,4.479833944966821,3.614370116770825,23.0,27.0,31.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,WAGGNSF1,5266,5266,86962.77251391999,71.45746036240091,46707.68887933543,55.81485591166478,40255.08363458456,708,3782,-2.347678369195923,2.347678369195923,16.514009212669958,8.869671264590853,14.0,13.0,13.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,WLWLSF1,2842,2842,61327.593789140265,84.98548416289592,37632.095527149315,69.69082262443439,23695.498261990946,407,2102,-1.67420814479638,1.67420814479638,21.57902666753704,13.24141292299413,15.0,16.0,18.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,WLWLSF2,2842,2842,49525.08583891402,83.32031674208143,28306.104006334837,57.127330316742075,21218.981832579182,407,2102,-1.67420814479638,1.67420814479638,17.42613857808375,9.959923999414087,22.0,21.0,20.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,WSTWYSF1,5266,5266,163998.01229121097,130.50013926387317,86223.53870851631,94.67505610859727,77774.47358269466,708,3782,-2.347678369195923,2.347678369195923,31.142805220511008,16.373630594097285,8.0,7.0,6.0,2
VIC1-NSW1,VNI,upper,N>>BDBU_970_051,WYASF1,5266,5266,95969.2885099449,79.33239530011323,50315.62851109688,60.79101845979615,45653.65999884802,708,3782,-2.347678369195923,2.347678369195923,18.224323682101197,9.554809819805712,12.0,12.0,12.0,2
VIC1-NSW1,VNI,upper,N>>NIL_33_34,AVLSF1,2092,2092,35547.793924688725,77.89332224532227,10937.295329879304,34.48059875259876,24610.498594809425,214,268,-1.0145530145530146,1.0145530145530146,16.992253310080653,5.228152643345747,41.0,36.0,29.0,5
VIC1-NSW1,VNI,upper,N>>NIL_33_34,BANGOWF1,2092,2092,32257.256775441794,45.27293139293141,17432.103574774777,37.55837837837838,14825.153200667015,214,268,-1.1850311850311852,1.185897435897436,15.419338802792444,8.332745494634215,32.0,38.0,43.0,5
VIC1-NSW1,VNI,upper,N>>NIL_33_34,BANGOWF2,2092,2092,20540.86226729037,37.39247401247402,11789.545703395705,25.213908523908525,8751.316563894665,214,268,-1.1850311850311852,1.185897435897436,9.818767814192338,5.635538099137526,38.0,48.0,57.0,5
VIC1-NSW1,VNI,upper,N>>NIL_33_34,BERYLSF1,2092,2092,18492.531825155926,52.7206550935551,3636.0264191268193,3.9083434511434505,14856.505406029106,214,268,-2.3492723492723493,2.3504273504273505,8.839642363841264,1.7380623418388237,74.0,54.0,42.0,5
VIC1-NSW1,VNI,upper,N>>NIL_33_34,BHB1,2092,2092,7746.771925167476,30.093555093555096,4453.6354426830685,24.91642037422038,3293.1364824844077,214,268,-1.0031185031185033,1.0031185031185033,3.7030458533305337,2.1288888349345454,68.0,74.0,81.0,5
