n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,placebo_n,placebo_effect_capacity,placebo_ci_lo,placebo_ci_hi,placebo_clean,ic,name,direction,level,key,GENCONSETID,episodes,lead_share,tier,treated_at_limit,control_at_limit,effect_at_limit
47,35,0.7446808510638298,23.5,3.0,0.0,-34.49999999999999,46.833333333333336,81.33333333333333,3.8405733333333387,78.76291333333333,36.12716,-33.47024916666669,-33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.20943672965019,-44.833333333333336,-33.47024916666669,2.5460100000000097,14.11588833333333,-95.84096166666666,-19.3198,-0.49298379934255504,0.09052468795468817,0.5285519029827628,-0.29574539434101604,-0.14428261924748165,0.3377716680217941,-0.05174282724149623,0.09940063232573823,1.3695295364236526,0.0,0.3377716680217941,0.0,0.34285714285714286,0.6571428571428571,80.0,0.0,0.0,7.0,True,V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,5,0.0,indicative,0.08571428571428572,0.18571428571428572,-0.1
85,67,0.788235294117647,42.5,3.0,0.08955223880597014,-28.887078333333335,91.30279333333333,123.0,24.545170000000013,60.30050166666666,1.6666666624587378e-06,-43.286705000000005,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.29579000000001,80.0,107.0,-133.43383049017342,36.36995712,264.1709740091666,-77.96946208598666,27.27706354,297.0977084177196,-24.50501740220954,-195.203765,-8.773358333333306,2.7757366666666883,78.737505,-156.90110666666664,-19.525836666666667,-1.2133038905693307,0.05002265745112905,0.26278995974673774,-1.5459399937554261,0.7466741850209017,0.6205354089312664,0.07760860572755021,-0.006309880497623773,2.5198471725750893,0.0,1.5459399937554261,0.08955223880597014,0.1791044776119403,0.7313432835820896,160.0,-17.92766583333332,-73.49668441666667,42.78225583333334,True,V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,5,0.16470588235294117,supported,0.1044776119402985,0.40298507462686567,-0.29850746268656714
85,67,0.788235294117647,42.5,3.0,0.08955223880597014,42.64210999999999,55.666666666666664,7.5,2.1666666654596156e-05,37.000011666666666,0.0,36.65532833333333,-12.0,-40.5,0.0,0.0,1.0,0.0,0.0,0.0,27.0,2e-05,-2.0,-16.25504188,110.03329752000002,999.6650196573094,16.161502479999996,110.37962565999999,692.7289848664384,58.28872816843842,11.143113333333346,103.76450666666666,-5.000000001587068e-06,56.89412,12.978375,127.764505,-1.2133038905693307,0.026081410551372596,0.26278995974673774,-1.5809144375744595,0.7466741850209017,0.6798341451199308,0.07760860572755021,-0.0012500706646235294,2.5198471725750893,0.0,1.5809144375744595,0.08955223880597014,0.07462686567164178,0.835820895522388,160.0,5.339298333333339,-60.349725,69.69806500000001,True,V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,5,0.0,supported,0.19402985074626866,0.23880597014925373,-0.044776119402985065
1029,806,0.783284742468416,514.5,34.0,0.46153846153846156,-73.85033000000001,12.514250833333334,112.79166666666666,-1.6666666624587378e-06,0.0,3.333333329802457e-06,-40.888481666666664,0.0,44.015418333333336,0.5,1.0,0.0,0.0,0.0,0.0,-73.85498,0.0,98.0,0.0,0.0,23.7511415075,0.0,0.0,29.196241699999998,-51.158214422752565,-96.77455499999999,-36.332449874999995,-8.333333317009362e-06,0.0,-70.99781666666667,-17.400479875000002,0.6807401433309244,0.14211965716641012,-0.4225854933929694,-0.4590159660257829,0.21672958359688202,0.3866298073975991,0.0056710174976155,-0.0021629284509086556,-0.060657579347329335,0.0,0.4590159660257829,0.46153846153846156,0.16377171215880892,0.3746898263027295,925.0,-0.1265899999999931,-6.555760333333319,3.3749999999999626e-06,True,V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,21,0.6073858114674441,supported,0.3052109181141439,0.3684863523573201,-0.06327543424317617
1029,806,0.783284742468416,514.5,34.0,0.46153846153846156,50.854280833333334,56.85185083333333,3.5,1.1666666680731907e-05,49.46825416666667,17.805598333333336,42.263640833333326,-0.0,-44.127542500000004,0.0,0.0,1.0,0.0,0.0,0.0,57.547695,46.0,-1.0,-11.781427945,39.846164869999996,63.3017940495,-9.044857345,40.8730634155,68.882258089,84.91567003797284,25.499756791666666,69.556995,8.124999979486359e-07,1.184512500000011,19.420907958333334,72.62094208333333,0.6807401433309244,0.14038341375967853,-0.4225854933929694,-0.465349361708828,0.21672958359688202,0.3856983512582243,0.0056710174976155,0.0009316769366105564,-0.060657579347329335,0.0,0.465349361708828,0.46153846153846156,0.17990074441687345,0.358560794044665,925.0,1.3333333333333357,0.0,9.207954083333293,True,V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,21,0.01652089407191448,supported,0.13027295285359802,0.1011166253101737,0.02915632754342433
182,178,0.978021978021978,91.0,11.0,0.29775280898876405,-14.821925833333339,19.85586916666667,53.40463833333333,0.0,10.237115000000001,19.299216666666666,-11.122969999999999,0.0,2.25,0.0,1.0,1.0,0.0,0.0,0.0,-5.67873,10.493285,4.99412,0.0,0.0,8.5711887,0.0,0.0,4.6065887654867215,-10.506895847185447,-51.09714833333334,0.0,-0.16683270833331557,1.6666666624587378e-06,-27.651186666666675,0.0,-0.46410592545579205,-0.1442525495509079,0.10601418642072949,-0.08945789027627832,0.3721353664872531,0.08826877078779802,0.13633591848451548,0.0018545565523111949,-0.3103934022284837,0.0,0.1442525495509079,0.29775280898876405,0.2752808988764045,0.42696629213483145,291.0,-8.006096666666664,-51.684311666666666,0.0,True,V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,14,0.6703296703296703,supported,0.19101123595505617,0.13764044943820225,0.053370786516853924
182,178,0.978021978021978,91.0,11.0,0.29775280898876405,6.792256666666663,56.10725000000001,24.513589166666666,0.04867999999999739,51.20777833333332,0.0,7.301641666666665,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.807724999999998,43.0,4.0,-66.4386605042017,37.3790256385,152.67767416460907,-41.47817081695474,26.928593376000002,147.9629992469136,10.493850245069435,0.0,28.889972874999984,0.0,37.5245162083333,0.0,22.969313333333332,-0.46410592545579205,-0.18681742131023388,0.10601418642072949,-0.0955771910695269,0.3721353664872531,0.1860347442292559,0.13633591848451548,-0.00013191406439002067,-0.3103934022284837,0.0,0.18681742131023388,0.29775280898876405,0.4943820224719101,0.20786516853932585,291.0,3.2370566666666605,0.0,38.28089333333333,True,V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,14,0.14835164835164835,supported,0.06179775280898876,0.24157303370786518,-0.1797752808988764
137,134,0.9781021897810219,68.5,4.0,0.09701492537313433,84.07106416666667,124.87832166666666,0.0,1.6666666624587378e-06,4.166666663252272e-06,0.0,45.0,55.5,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,76.69784,116.0,0.0,-56.48648348999999,173.03340837858508,339.4432766718591,-44.85464937675033,133.26613321302784,253.82288355653944,62.739600124378114,30.38750166666668,116.0,0.0,1.6716299999999933,37.5,103.17330666666666,-0.9478609752680786,-0.13619264357411612,-0.5899223495087004,-0.66776780352413,0.4727783757006842,0.6443713487704219,-0.0201347339043795,0.004087817727425387,-0.9081078505954644,0.0,0.66776780352413,0.09701492537313433,0.39552238805970147,0.5074626865671642,202.0,-5.495566666666676,-95.0,0.0,True,V-S-MNSP1,Murraylink,forward,K2,N-BJYS_970,N-BJYS_970,1,0.0,unsupported,0.373134328358209,0.05970149253731343,0.31343283582089554
137,134,0.9781021897810219,68.5,4.0,0.09701492537313433,-16.360337083333334,4.75,0.0,1.6116141666666572,45.56532666666668,0.0,-45.0,-55.5,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,-18.628380000000007,-0.38050999999999996,-0.0,34.088895701863336,182.0376199778001,92.98070471428571,57.46418147103394,187.4031977150301,100.83327968944099,-23.483737440191387,-88.94115333333333,-6.222418333333337,1.6666666624587378e-06,27.42547833333333,-103.17330666666666,-39.0,-0.9478609752680786,-0.11222924715616718,-0.5899223495087004,-0.6742150976229868,0.4727783757006842,0.5972562025893334,-0.0201347339043795,0.01487610190371785,-0.9081078505954644,0.0,0.6742150976229868,0.09701492537313433,0.5,0.40298507462686567,202.0,0.0,0.0,9.0,True,V-S-MNSP1,Murraylink,reverse,K2,N-BJYS_970,N-BJYS_970,1,0.22627737226277372,unsupported,0.14925373134328357,0.11567164179104478,0.03358208955223879
308,246,0.7987012987012987,154.0,8.0,0.1991869918699187,11.107245,31.331745833333333,0.0,1.6666666802223062e-06,12.8757325,0.0,-16.2342925,-13.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.1457699999999997,15.89942,0.0,0.0,18.467886702893182,15.078768463909773,0.0,13.338360786179418,16.148190011925124,9.422317787726136,-25.213353333333338,24.192325833333342,0.0,13.2628,-33.0,9.586206666666667,-1.2932789679138341,-0.10937133763519967,-0.7785706574169918,-0.5538030363785594,1.521266966332875,0.48139895271351923,0.039296740608307124,-0.01166720690659049,-0.2095314671571556,0.0,0.5538030363785594,0.1991869918699187,0.23983739837398374,0.5609756097560976,449.0,5e-06,-0.48339666666667824,31.60286541666666,True,V-S-MNSP1,Murraylink,forward,K2,N-BU_7118,N-BU_7118,1,0.4805194805194805,unsupported,0.2032520325203252,0.04065040650406504,0.16260162601626016
308,246,0.7987012987012987,154.0,8.0,0.1991869918699187,56.677327500000004,87.5,20.0,47.720889166666666,78.54158583333333,1.6666666695641652e-06,15.634,13.5,-0.0,-1.0,0.0,1.0,0.0,0.0,0.0,54.0,80.0,8.0,-7.8178953,17.822442739999996,20.14903166,-7.565116399999999,20.914676939999996,24.403960140000002,77.47387115602535,41.5,63.90303166666666,3.599503333333331,68.08261320833333,-4.19044,33.0,-1.2932789679138341,-0.10553952294125453,-0.7785706574169918,-0.5455485052123775,1.521266966332875,0.47800280170015913,0.039296740608307124,-0.013090509325900647,-0.2095314671571556,0.0,0.5455485052123775,0.1991869918699187,0.3130081300813008,0.4878048780487805,449.0,0.0,-38.5,13.178031374999966,True,V-S-MNSP1,Murraylink,reverse,K2,N-BU_7118,N-BU_7118,1,0.003246753246753247,unsupported,0.1016260162601626,0.13617886178861788,-0.03455284552845528
653,501,0.7672281776416539,326.5,19.0,0.2754491017964072,-3.3333333333333337e-06,57.953925,87.5,-8.333333333333334e-06,1.6666666673437192e-06,56.424171666666666,0.0,4.5,12.375198333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.34983,71.0,0.0,2.754741400000001,1.6131147540983597,0.0,0.0,0.05134500000000024,-2.4875621890547264e-06,-13.002421666666667,10.319283999999993,-22.420295458333335,0.0,-9.419910520833339,16.656478333333332,-0.5284661224308871,-0.19440457132266672,0.5484870416695807,0.0920470028390183,-0.32668094517743024,0.035236866482534185,-0.0025361008567209463,-0.0058056860305717465,-1.0476425999452124,0.0,0.19440457132266672,0.2754491017964072,0.21756487025948104,0.5069860279441117,634.0,-3.5220329166666744,-19.19195187499999,9.141138208333329,True,V-S-MNSP1,Murraylink,forward,K2,N-CLDE_99L_C,N-CLDE_99L_C,8,0.0,supported,0.3213572854291417,0.29141716566866266,0.029940119760479056
653,501,0.7672281776416539,326.5,19.0,0.2754491017964072,-12.984585000000003,0.0,59.0,-1.6666666666666669e-06,6.666666665822163e-06,3.3333333391283304e-06,0.0,-4.5,-13.125,0.0,1.0,0.0,0.0,0.0,0.0,-12.861405000000005,-0.0,53.0,20.957897280000005,261.944909062979,137.62568511999999,24.263288159999995,199.64442743,89.03416284,-19.656523923444958,-48.709647749999995,7.50860999999999,-6.66666670667837e-06,3.3333333391283304e-06,-15.50522833333332,9.73295083333332,-0.5284661224308871,-0.1955701988768375,0.5484870416695807,0.06206328865002958,-0.32668094517743024,0.07458655745335782,-0.0025361008567209463,-0.006647383743300959,-1.0476425999452124,0.0,0.1955701988768375,0.2754491017964072,0.2375249500998004,0.4870259481037924,634.0,1.3494791666666615,-14.43699020833333,14.339930166666663,True,V-S-MNSP1,Murraylink,reverse,K2,N-CLDE_99L_C,N-CLDE_99L_C,8,0.019908116385911178,supported,0.07784431137724551,0.25748502994011974,-0.17964071856287422
1790,1373,0.7670391061452514,895.0,41.0,0.19664967225054625,7.253271666666663,128.66666666666666,116.18636333333335,9.16666666483934e-06,69.90746666666665,34.42572666666666,3.0,56.753344999999996,46.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,116.0,98.0,0.0,1.701022395833338,2.2042974999999982,0.0,2.5343638000000004,1.1126160000000003,5.45543407960197,0.0,13.5,0.0,1.558218333333329,-3.0,10.050045000000004,0.5850456555473899,0.10006313634120546,-0.14366731839185462,0.005608924631521551,-0.07578971216379884,0.05676063511466745,-0.004451199718289049,-0.0012203214404318953,-0.14363129777556646,0.0,0.10006313634120546,0.19664967225054625,0.32483612527312455,0.4785142024763292,1229.0,-3.8995250000000112,-19.000491666666665,4.516338083333347,True,V-S-MNSP1,Murraylink,forward,K2,N-CNLT_07,N-CNLT_07,10,0.01452513966480447,supported,0.2578295702840495,0.3048069919883467,-0.046977421704297195
1790,1373,0.7670391061452514,895.0,41.0,0.19664967225054625,-1.31688166666666,9.5,18.37445,2.49999999972772e-05,75.83333333333333,60.4565175,-4.166953333333311,-56.753344999999996,-46.13818333333333,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,-1.0,4.0,-4.716283000000004,112.36286848599998,114.45317586,-11.189331564,103.463914439,114.41781370000001,-2.4089298780487685,-13.636203333333299,8.008333333333326,0.0,1.4769782083333143,-11.121566541666688,2.3828116458333297,0.5850456555473899,0.10496337782010319,-0.14366731839185462,0.006995219337492257,-0.07578971216379884,0.06841669357370223,-0.004451199718289049,-0.0012203214404318953,-0.14363129777556646,0.0,0.10496337782010319,0.19664967225054625,0.3466860888565186,0.45666423889293517,1229.0,11.416666666666664,-0.10742333333331544,34.333333333333336,True,V-S-MNSP1,Murraylink,reverse,K2,N-CNLT_07,N-CNLT_07,10,0.015083798882681564,supported,0.06482155863073562,0.11689730517115805,-0.052075746540422435
3260,2037,0.6248466257668711,1630.0,71.0,0.2341678939617084,-1.866074999999995,132.58528,143.0,2.916413333333338,74.54687000000001,21.74471833333334,-8.113929999999982,61.069745000000005,77.77835083333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.9567499999999995,125.0,134.0,0.0,0.025155000000000524,6.223695345000002,0.0,0.011601,7.0631837,-1.3005785508528063,-7.584401416666675,1.8333333333333335,1.0411883333333378,7.663517,-16.9767093125,-2.2419203750000127,0.9419984456166159,0.021561026009933634,-0.07990935746201948,0.032237830421573375,-0.18407940100575104,0.14779128579278816,-0.006940208317296406,-0.0034039536176188943,-0.21231232330284042,0.0,0.14779128579278816,0.2341678939617084,0.2857142857142857,0.4801178203240059,993.0,-1.579295000000002,-8.102716666666652,7.0702232499999855,True,V-S-MNSP1,Murraylink,forward,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,12,0.007668711656441718,supported,0.249386352479136,0.34118802160039274,-0.09180166912125676
3260,2037,0.6248466257668711,1630.0,71.0,0.2341678939617084,14.25,8.0,-20.5,1.083333332019265e-05,71.39670833333334,39.99999833333334,8.450676666666673,-61.069745000000005,-77.77835083333333,0.0,1.0,1.0,0.0,0.0,1.0,10.77618000000001,-1.0,-45.00003,-0.5182202169999961,112.65437138299998,155.91121042,-6.322310924,109.6012002285,167.2661834901811,25.59880239520958,6.682951374999997,24.4938209375,0.0,0.711150583333337,2.9170916250000003,17.511391124999996,0.9419984456166159,0.02223584001889507,-0.07990935746201948,0.03577122232892145,-0.18407940100575104,0.14813346593841184,-0.006940208317296406,-0.003211814075439967,-0.21231232330284042,0.0,0.14813346593841184,0.2341678939617084,0.28915071183112423,0.47668139420716743,993.0,0.0,-5.837180416666666,7.527657500000004,True,V-S-MNSP1,Murraylink,reverse,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,12,0.07883435582822086,supported,0.059891998036327936,0.054982817869415807,0.004909180166912129
1608,1267,0.7879353233830846,804.0,39.0,0.10891870560378848,3.0,119.66666666666667,108.9044475,0.0,41.11233333333335,37.120018333333334,-1.3424750000000074,46.5,45.535918333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.7196599999999762,104.8067,96.15383,0.0,4.6530011999999985,9.420217549999998,0.0,5.538972459016393,12.6861909,2.247809875840775,-10.152508895833327,17.775578874999987,-4.9999999873762135e-06,8.395833333096845e-06,-13.137633333333326,16.5,0.16668333930982568,0.17138432146445434,-0.15495172688001602,-0.058679738243561555,0.054057841397865784,0.013960464323047718,-0.0012033403008151094,0.0028233754053093693,0.23662658760675223,0.0,0.17138432146445434,0.10891870560378848,0.3378058405682715,0.55327545382794,1472.0,0.019957499999989636,-5.168210458333324,5.649553541666649,True,V-S-MNSP1,Murraylink,forward,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,11,0.0,supported,0.2517758484609313,0.23796369376479873,0.01381215469613259
1608,1267,0.7879353233830846,804.0,39.0,0.10891870560378848,-12.833333333333329,0.0,24.5,0.0,31.124750000000013,48.348168333333334,-0.41618333333335045,-46.5,-43.5,0.0,1.0,1.0,0.0,0.0,0.0,-9.0,-1.0,8.0,13.467792054,153.99338045596633,107.95316216071609,13.034576804999993,169.57781369838895,99.23580619519564,-22.560975609756103,-25.67083333333333,-0.7136494791666698,-1.8375000023951313e-05,6.666666678256661e-06,-18.389091416666663,10.477912999999996,0.16668333930982568,0.18157112452534405,-0.15495172688001602,-0.07477089018642563,0.054057841397865784,0.033819006340614105,-0.0012033403008151094,0.003662679152075285,0.23662658760675223,0.0,0.18157112452534405,0.10891870560378848,0.39936858721389107,0.49171270718232046,1472.0,7.481985833333326,-1.4211655833333308,23.754845000000003,True,V-S-MNSP1,Murraylink,reverse,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,11,0.15982587064676618,supported,0.08602999210734018,0.1606156274664562,-0.07458563535911601
566,288,0.508833922261484,283.0,17.0,0.041666666666666664,-66.31624083333332,49.6673325,124.54166666666666,7.91666666088986e-06,22.8216125,17.56482041666667,-31.38694666666667,31.138733333333334,69.11081666666666,0.75,1.0,0.0,0.0,0.0,0.0,-68.396425,41.0,119.38821,0.0,0.66701015,15.177658599999999,0.0,0.45031675,17.30349537,-48.11144962686568,-95.79140166666667,-6.172671666666673,-8.488815000000017,37.89245999999999,-80.03274833333333,-11.451044999999997,-0.2610732977889993,-0.08987002138839001,-0.2253532499800143,0.0028138176476835415,-0.019743360816020263,0.13236983964686377,-0.02139302258880658,0.005733127313458625,1.2130808811102234,0.0,0.13236983964686377,0.041666666666666664,0.3125,0.6458333333333334,876.0,-1.750000000000007,-11.01333333333335,4.166666666662878e-08,True,V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63,N-DPWG_63,9,0.0,unsupported,0.4513888888888889,0.3854166666666667,0.06597222222222221
566,288,0.508833922261484,283.0,17.0,0.041666666666666664,46.68113541666667,47.91666666666667,-14.166666666666666,2.5324766666666676,78.933445,60.77768666666667,38.62089916666667,-31.138733333333334,-73.5,0.0,0.0,1.0,0.0,0.0,1.0,60.491825,39.0,-35.0,-135.66059440618818,55.244822867092125,242.26170869491523,-90.4800334386547,49.494851195,182.13139361344537,70.93301435406698,18.8110511875,103.0164,0.6694399999999945,16.035620833333326,6.949730000000004,83.331895,-0.2610732977889993,-0.08696702302155868,-0.2253532499800143,0.01834012220235092,-0.019743360816020263,0.12968311358279822,-0.02139302258880658,0.010380899227117633,1.2130808811102234,0.0,0.12968311358279822,0.041666666666666664,0.3576388888888889,0.6006944444444444,876.0,8.047286666666665,1.3333333333333357,23.00449379166666,False,V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63,N-DPWG_63,9,0.030035335689045935,unsupported,0.10416666666666667,0.027777777777777776,0.0763888888888889
553,269,0.4864376130198915,276.5,15.0,0.0037174721189591076,-62.527554166666675,52.81474,127.0,4.9999999873762135e-06,27.55741666666667,13.333333333333343,-31.219153333333338,30.494251666666667,73.42601166666667,0.0,1.0,0.0,0.0,0.0,0.0,-63.23391,43.0,119.67698,0.0,4.477093760445683,17.858948158425832,0.0,2.52052943,17.30349537,-44.52338752003811,-99.21875366666667,6.677879166666656,-4.5,29.407685833333332,-88.93518979166666,-7.5,-0.23875298161565317,-0.058082721357215115,-0.19502307715728717,0.06127629011101122,-0.03711070540185919,0.05715446653703997,0.009099202964464407,0.0061555787878257405,1.2290386179154316,0.0,0.06127629011101122,0.0037174721189591076,0.379182156133829,0.6171003717472119,825.0,-2.0,-14.086581541666696,0.0,True,V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63_X5,N-DPWG_63_X5,5,0.12839059674502712,unsupported,0.4163568773234201,0.40892193308550184,0.0074349442379182396
553,269,0.4864376130198915,276.5,15.0,0.0037174721189591076,43.818141666666676,48.0,-14.166666666666666,1.6365833333333342,77.64910666666667,59.19410833333333,37.84702833333332,-30.494251666666667,-73.5,0.0,0.0,1.0,0.0,0.0,1.0,48.404175,36.0,-35.0,-115.71257154907272,67.90689564299424,276.6881848739496,-101.44820248315088,56.343195526,207.23470940599998,63.31952751196175,14.915391666666665,104.84377333333333,0.0,10.69301766666663,5.595989999999986,88.88626833333333,-0.23875298161565317,-0.08201083201710502,-0.19502307715728717,0.04970721328619344,-0.03711070540185919,0.07971644493886865,0.009099202964464407,0.005634722121163544,1.2290386179154316,0.0,0.08201083201710502,0.0037174721189591076,0.3643122676579926,0.6319702602230484,825.0,8.961400000000012,1.1666666666666679,28.333333333333332,False,V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63_X5,N-DPWG_63_X5,5,0.014466546112115732,unsupported,0.13011152416356878,0.0055762081784386614,0.12453531598513011
119,109,0.9159663865546218,59.5,6.0,0.43119266055045874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69782542062204,494.68546749340373,60.02982648224844,44.025845404875994,375.571480742369,67.63360050280245,0.0,0.0,8.692344999999998,-6.666666649834951e-06,0.0,0.0,16.65881333333333,-0.5458994100317185,-0.11189904147944921,0.7622195918657715,0.4398842517872254,-0.8126881033502644,-0.5005206122261626,-0.07221018784212217,0.004370486975378044,-0.9119443541060307,0.0,0.5005206122261626,0.43119266055045874,0.1926605504587156,0.3761467889908257,194.0,-0.7675712499999889,-19.469040749999994,0.0,True,V-S-MNSP1,Murraylink,forward,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,5,0.11764705882352941,supported,0.3211009174311927,0.24770642201834864,0.07339449541284404
119,109,0.9159663865546218,59.5,6.0,0.43119266055045874,0.0,-1.6666666666666669e-06,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1e-05,-0.0,62.3858746589441,697.2351197958733,644.992709355327,43.267793168848186,636.6746515378286,666.0054804461213,0.0,-38.92461,0.0,-1.6666666766695926e-06,0.0,-21.683265833333337,0.0,-0.5458994100317185,-0.12058690171950058,0.7622195918657715,0.4014457759869326,-0.8126881033502644,-0.4830472351613059,-0.07221018784212217,0.0039104357148117925,-0.9119443541060307,0.0,0.4830472351613059,0.43119266055045874,0.22018348623853212,0.3486238532110092,194.0,5e-06,-1.6666666666666669e-06,21.5,True,V-S-MNSP1,Murraylink,reverse,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,5,0.08403361344537816,supported,0.11009174311926606,0.0779816513761468,0.03211009174311927
766,561,0.7323759791122716,383.0,21.0,0.3172905525846702,-1.0881699999999626,137.75968,141.94364333333334,0.0,38.666283333333325,29.238045,1.4302633333333574,74.74854,69.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51952,125.0,129.5,0.0,9.6120077,23.829483859999996,0.0,12.249948400000001,20.92142958,-0.8120671641790765,-5.288191666666677,5.8695319166666735,-1.6666666624587378e-06,1.6666666624587378e-06,-5.114930000000015,9.275578333333328,0.2789714163820986,0.06735397580301633,0.1546932203428369,0.20711469366957933,-0.23368718686157386,-0.061741439034499634,-0.003038040378736627,0.0006649284065337819,-0.3982651448168752,0.0,0.20711469366957933,0.3172905525846702,0.32620320855614976,0.35650623885918004,1144.0,4.234071666666665,0.2808376041666492,9.368061583333324,False,V-S-MNSP1,Murraylink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,9,0.05221932114882506,unsupported,0.3672014260249554,0.3627450980392157,0.00445632798573975
766,561,0.7323759791122716,383.0,21.0,0.3172905525846702,-3.6862366666666446,-28.161848333333335,6.5,0.0,33.426773333333344,61.04301249999999,0.012126666666659958,-74.74854,-67.25106166666667,0.0,1.0,1.0,0.0,1.0,0.5,-3.999999999848569e-05,-72.00002,-27.0,-1.5108010600000057,268.55165968114403,210.28656123196276,-1.9377800469999897,283.12482297515527,214.07025063324554,-5.505026315789487,-11.923261666666662,4.090103333333317,-6.666666678256661e-06,6.666666649834951e-06,-8.29898170833336,6.009892666666658,0.2789714163820986,0.056839834784263035,0.1546932203428369,0.1824435626284664,-0.23368718686157386,-0.03428459836963927,-0.003038040378736627,0.0012450672847173533,-0.3982651448168752,0.0,0.1824435626284664,0.3172905525846702,0.3226381461675579,0.3600713012477718,1144.0,-3.3376316666666774,-9.879551666666657,0.9742583333333243,True,V-S-MNSP1,Murraylink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,9,0.0,supported,0.06417112299465241,0.040998217468805706,0.023172905525846707
1073,769,0.7166821994408201,536.5,26.0,0.29908972691807545,10.499999999999986,129.0,99.16666666666667,0.0,43.91374833333333,26.674311666666668,8.591226666666667,52.45782666666667,35.84081166666667,0.0,0.0,0.0,0.0,0.0,0.0,12.222679999999997,116.0,89.0,0.0,0.0,6.103515,0.0,0.0,4.430524500000001,7.586261194029857,2.061554833333337,29.333723187499967,0.0,0.0004750000000015575,1.0657262291666572,20.124101666666668,0.27400584434750447,0.1636092798809962,-0.3746253672088538,-0.1090702072998662,0.2610225478683487,0.21486616440879175,-0.007106857490389225,-0.008925920805121817,0.6551066633413842,0.0,0.21486616440879175,0.29908972691807545,0.23667100130039012,0.46423927178153446,1235.0,3.987839999999977,0.0,9.0,True,V-S-MNSP1,Murraylink,forward,K2,N-DTSS_11,N-DTSS_11,9,0.005591798695246971,supported,0.38881664499349805,0.3283485045513654,0.06046814044213267
