ic,name,direction,season,variable,regime,n,p10,p20,p80,p90,value_median,flow_median,capacity_median,tight_capacity_median,headroom_median,restricted_rate,forced_rate
N-Q-MNSP1,Directlink,forward,Summer,source_wind,low,2602,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,194.31721083333332,-15.666666666666666,28.140700000000002,17.195255,26.674950833333334,0.4900076863950807,0.3893159108378171
N-Q-MNSP1,Directlink,forward,Summer,source_wind,normal,7804,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,696.0710033333335,-9.0,34.3776475,25.0,22.205415833333333,0.4506663249615582,0.33815991799077394
N-Q-MNSP1,Directlink,forward,Summer,source_wind,high,2602,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,1463.03076,8.872800833333333,43.570570000000004,36.32431,11.887546666666665,0.3574173712528824,0.2490392006149116
N-Q-MNSP1,Directlink,forward,Summer,source_solar,low,3298,0.0,0.0,2687.036701333334,3077.387207166667,0.0,-3.0,47.257287500000004,40.99999,37.68112166666666,0.30988477865372954,0.25136446331109763
N-Q-MNSP1,Directlink,forward,Summer,source_solar,normal,7108,0.0,0.0,2687.036701333334,3077.387207166667,1056.6774249999999,-12.066666666666666,19.598736666666667,12.7,10.924715833333332,0.5392515475520541,0.39603263927968485
N-Q-MNSP1,Directlink,forward,Summer,source_solar,high,2602,0.0,0.0,2687.036701333334,3077.387207166667,3077.4362141666666,3.944091666666666,54.59588083333333,43.257625,30.034908333333334,0.3332052267486549,0.2521137586471945
N-Q-MNSP1,Directlink,forward,Summer,source_vre,low,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,515.6719658333334,-14.416666666666668,36.37440083333333,30.41741,34.7453,0.41929285165257496,0.31744811683320523
N-Q-MNSP1,Directlink,forward,Summer,source_vre,normal,7804,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,1716.0124975,-9.0,30.24256583333333,21.324984999999998,15.32112,0.48001025115325474,0.36276268580215276
N-Q-MNSP1,Directlink,forward,Summer,source_vre,high,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,3686.2034958333334,7.483755,52.17562083333334,41.0,21.813712499999998,0.3401229823212913,0.24711760184473483
N-Q-MNSP1,Directlink,forward,Summer,sink_vre,low,2602,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,297.11685250000005,-1.7407041666666667,22.7147925,17.0,0.0,0.5249807840122982,0.3962336664104535
N-Q-MNSP1,Directlink,forward,Summer,sink_vre,normal,7804,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,1129.5547766666666,-7.5,37.98256416666666,31.293545,26.549623333333333,0.4158124038954382,0.302793439261917
N-Q-MNSP1,Directlink,forward,Summer,sink_vre,high,2602,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,2545.30995,-9.966666666666667,45.583489166666666,28.288195,29.60342333333334,0.4269792467332821,0.3481936971560338
N-Q-MNSP1,Directlink,forward,Summer,vre_difference,low,2602,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,-156.44827249999992,-18.333333333333332,42.110455,36.733565,54.777433333333335,0.35588009223674094,0.26518063028439665
N-Q-MNSP1,Directlink,forward,Summer,vre_difference,normal,7804,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,650.8098641666666,-7.5,31.953358333333338,22.48343,16.896337499999994,0.4707842132239877,0.362890825217837
N-Q-MNSP1,Directlink,forward,Summer,vre_difference,high,2602,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,1651.0703016666662,9.214890833333333,36.39577083333333,26.164315000000002,2.0,0.431206764027671,0.2990007686395081
N-Q-MNSP1,Directlink,forward,Summer,residual_difference,low,2602,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,-1723.906811666667,11.928136666666667,26.928536666666666,17.0,1.66666668377502e-06,0.49692544196771715,0.36664104534973097
N-Q-MNSP1,Directlink,forward,Summer,residual_difference,normal,7804,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,62.47792583333285,-4.6566975,39.66357,31.5,25.53743083333333,0.41722193746796515,0.320732957457714
N-Q-MNSP1,Directlink,forward,Summer,residual_difference,high,2602,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,1617.004438333333,-24.226442499999997,32.75040833333333,24.66739,43.36177666666667,0.45080707148347426,0.3239815526518063
N-Q-MNSP1,Directlink,forward,Summer,source_vre_ramp_1h,low,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-474.5435299999998,-8.833333333333334,20.456830833333335,13.205784999999999,4.757739166666667,0.5449654112221368,0.37009992313604917
N-Q-MNSP1,Directlink,forward,Summer,source_vre_ramp_1h,normal,7804,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-10.676091666666707,-6.6639091666666666,41.26401,33.0,24.867274166666665,0.4019733470015377,0.31163505894413124
N-Q-MNSP1,Directlink,forward,Summer,source_vre_ramp_1h,high,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,456.8285983333335,-9.0,36.17357916666667,23.634279999999997,25.803245,0.44850115295926213,0.34780937740199847
N-Q-MNSP1,Directlink,forward,Summer,sink_vre_ramp_1h,low,2602,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,-350.4094683333333,-5.711726666666667,24.82810166666667,17.0,6.1366024999999995,0.5122982321291314,0.34780937740199847
N-Q-MNSP1,Directlink,forward,Summer,sink_vre_ramp_1h,normal,7804,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,-4.2259833333333745,-6.483333333333333,39.77242916666667,32.25919,23.10553833333333,0.4123526396719631,0.31163505894413124
N-Q-MNSP1,Directlink,forward,Summer,sink_vre_ramp_1h,high,2602,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,355.92676250000034,-11.899969166666665,35.72347166666667,22.64266,27.969760833333332,0.45003843197540355,0.37009992313604917
N-Q-MNSP1,Directlink,forward,Autumn,temperature_mean,low,2653,13.166666666666668,14.899999999999999,23.35,25.583333333333332,13.166666666666668,-25.0,44.20898833333334,38.77354,78.01688833333333,0.1869581605729363,0.06181681115718055
N-Q-MNSP1,Directlink,forward,Autumn,temperature_mean,normal,7949,13.166666666666668,14.899999999999999,23.35,25.583333333333332,19.25,-15.666666666666666,39.516666666666666,32.93436,59.37463333333333,0.2889671656812178,0.15549125676185685
N-Q-MNSP1,Directlink,forward,Autumn,temperature_mean,high,2646,13.166666666666668,14.899999999999999,23.35,25.583333333333332,25.583333333333336,-15.292680833333332,36.18333333333334,24.5,49.2166675,0.36583522297808013,0.24414210128495842
N-Q-MNSP1,Directlink,forward,Autumn,temperature_max,low,2651,18.2,19.75,27.5,29.465000000000057,18.2,-23.666666666666668,44.21926166666666,38.6001,78.00303166666667,0.1980384760467748,0.08675971331572992
N-Q-MNSP1,Directlink,forward,Autumn,temperature_max,normal,7989,18.2,19.75,27.5,29.465000000000057,23.8,-15.965783333333334,39.450358333333334,32.95991,60.30020666666667,0.2848917261234197,0.14845412442107897
N-Q-MNSP1,Directlink,forward,Autumn,temperature_max,high,2608,18.2,19.75,27.5,29.465000000000057,29.5,-14.333333333333334,37.0564075,24.29083,46.96914666666667,0.36809815950920244,0.2415644171779141
N-Q-MNSP1,Directlink,forward,Autumn,humidity_mean,low,2656,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,51.458333333333336,-17.6656325,39.60259416666667,26.45034,63.03621833333333,0.34525602409638556,0.22590361445783133
N-Q-MNSP1,Directlink,forward,Autumn,humidity_mean,normal,7977,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,78.0,-17.0,38.642266666666664,31.9,61.87086166666667,0.29497304751159587,0.14968033095148553
N-Q-MNSP1,Directlink,forward,Autumn,humidity_mean,high,2615,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,91.75,-17.356176666666666,43.850584999999995,39.3,72.68173333333334,0.18776290630975143,0.09636711281070745
N-Q-MNSP1,Directlink,forward,Autumn,source_wind,low,2650,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,133.98088416666667,-26.399186666666665,36.358333333333334,25.229390000000002,70.69166666666666,0.33773584905660375,0.18075471698113207
N-Q-MNSP1,Directlink,forward,Autumn,source_wind,normal,7948,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,624.8432058333333,-18.165573333333334,39.52033083333333,33.068425,66.085625,0.2808253648716658,0.14871665827881228
N-Q-MNSP1,Directlink,forward,Autumn,source_wind,high,2650,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,1416.8159508333333,-7.0,45.235060000000004,39.4161,52.76645,0.23924528301886794,0.14528301886792452
N-Q-MNSP1,Directlink,forward,Autumn,source_solar,low,3869,0.0,0.0,2141.053340666667,2642.1786268333344,0.0,-23.666666666666668,37.306306666666664,31.6,68.04730666666667,0.264667872835358,0.09899198759369346
N-Q-MNSP1,Directlink,forward,Autumn,source_solar,normal,6729,0.0,0.0,2141.053340666667,2642.1786268333344,60.11060333333333,-14.333333333333334,42.42467333333334,36.32084,62.919843333333326,0.25947391885867144,0.13374944271065536
N-Q-MNSP1,Directlink,forward,Autumn,source_solar,high,2650,0.0,0.0,2141.053340666667,2642.1786268333344,2642.3773091666667,-18.175,40.483333333333334,23.850144999999998,62.27465083333334,0.3739622641509434,0.2879245283018868
N-Q-MNSP1,Directlink,forward,Autumn,source_vre,low,2650,339.616957,557.0659666666667,2642.315963666667,3185.9738410000004,339.57953833333335,-25.0,35.5244325,30.618705,69.458335,0.31245283018867925,0.12754716981132075
N-Q-MNSP1,Directlink,forward,Autumn,source_vre,normal,7948,339.616957,557.0659666666667,2642.315963666667,3185.9738410000004,1267.1198366666667,-14.595626666666668,41.66089083333333,35.955169999999995,63.204229166666664,0.23741821841972824,0.11172622043281329
N-Q-MNSP1,Directlink,forward,Autumn,source_vre,high,2650,339.616957,557.0659666666667,2642.315963666667,3185.9738410000004,3186.0708649999997,-19.15833333333333,39.91683333333334,23.45044,61.8321225,0.3947169811320755,0.30943396226415093
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre,low,2650,323.05469516666665,466.63576366666666,2092.717084666667,2529.159465333333,323.0493808333333,-9.0,39.760373333333334,36.128575,55.60715166666667,0.23886792452830188,0.07283018867924529
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre,normal,7948,323.05469516666665,466.63576366666666,2092.717084666667,2529.159465333333,1015.874575,-17.0,40.74539333333334,34.627705,65.77138333333335,0.2554101660795169,0.12518872672370407
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre,high,2650,323.05469516666665,466.63576366666666,2092.717084666667,2529.159465333333,2529.1672966666665,-29.0,35.3,16.900195,73.04581583333334,0.4143396226415094,0.3237735849056604
N-Q-MNSP1,Directlink,forward,Autumn,vre_difference,low,2650,-521.0974988333334,-245.89351133333332,845.7928956666669,1187.141507666667,-521.1566025000001,-35.666666666666664,33.16137500000001,22.90039,77.6695,0.3660377358490566,0.20452830188679244
N-Q-MNSP1,Directlink,forward,Autumn,vre_difference,normal,7948,-521.0974988333334,-245.89351133333332,845.7928956666669,1187.141507666667,251.3677141666667,-17.0,40.86401166666667,35.257175000000004,63.35868833333333,0.2569199798691495,0.13047307498741822
N-Q-MNSP1,Directlink,forward,Autumn,vre_difference,high,2650,-521.0974988333334,-245.89351133333332,845.7928956666669,1187.141507666667,1187.1779916666667,0.0,43.69166666666666,36.51075,40.31734083333333,0.28264150943396227,0.17622641509433962
N-Q-MNSP1,Directlink,forward,Autumn,residual_difference,low,2650,-591.256337333333,7.190476000000336,1695.1088686666653,2143.9950191666658,-591.2584899999995,0.0,39.272279999999995,31.95044,36.291415,0.30792452830188677,0.17018867924528303
N-Q-MNSP1,Directlink,forward,Autumn,residual_difference,normal,7948,-591.256337333333,7.190476000000336,1695.1088686666653,2143.9950191666658,880.4972250000001,-17.0,42.075,36.601265,66.715185,0.2471061902365375,0.12380473074987418
N-Q-MNSP1,Directlink,forward,Autumn,residual_difference,high,2650,-591.256337333333,7.190476000000336,1695.1088686666653,2143.9950191666658,2144.061207499999,-35.177440000000004,32.913518333333336,23.2,75.90278166666667,0.37018867924528304,0.23056603773584905
N-Q-MNSP1,Directlink,forward,Autumn,source_vre_ramp_1h,low,2650,-330.6549513333334,-134.23645799999989,139.593109,328.68083483333436,-330.66902000000005,-15.666666666666666,34.67023916666667,25.7299,54.58857333333333,0.3581132075471698,0.18
N-Q-MNSP1,Directlink,forward,Autumn,source_vre_ramp_1h,normal,7948,-330.6549513333334,-134.23645799999989,139.593109,328.68083483333436,-3.4282949999999346,-17.0,41.99372083333333,36.90039,67.65933583333333,0.24182184197282336,0.12267237040764972
N-Q-MNSP1,Directlink,forward,Autumn,source_vre_ramp_1h,high,2650,-330.6549513333334,-134.23645799999989,139.593109,328.68083483333436,328.85684916666673,-19.666666666666668,37.56492083333333,27.20005,61.508606666666665,0.33584905660377357,0.2241509433962264
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre_ramp_1h,low,2650,-331.46955449999973,-146.44768266666665,124.7128826666667,299.6098731666667,-331.53415416666644,-15.66073,34.86684583333333,25.299595,55.113550000000004,0.36452830188679247,0.19056603773584907
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre_ramp_1h,normal,7948,-331.46955449999973,-146.44768266666665,124.7128826666667,299.6098731666667,-1.0008191666667443,-17.0,41.605112500000004,36.610855,66.81769333333334,0.23980875691997988,0.12229491696024157
N-Q-MNSP1,Directlink,forward,Autumn,sink_vre_ramp_1h,high,2650,-331.46955449999973,-146.44768266666665,124.7128826666667,299.6098731666667,299.61659416666674,-22.333333333333332,38.683458333333334,28.595885000000003,65.213175,0.33547169811320754,0.21471698113207546
N-Q-MNSP1,Directlink,forward,Winter,temperature_mean,low,2664,6.699999999999999,8.566666666666666,16.933333333333334,18.700000000000003,6.712499999999999,-19.692586666666667,51.64211916666666,46.278710000000004,77.82935416666668,0.22747747747747749,0.16741741741741742
N-Q-MNSP1,Directlink,forward,Winter,temperature_mean,normal,7936,6.699999999999999,8.566666666666666,16.933333333333334,18.700000000000003,12.483333333333333,-21.0,44.16679,37.60059,72.44156666666666,0.3119959677419355,0.19153225806451613
N-Q-MNSP1,Directlink,forward,Winter,temperature_mean,high,2648,6.699999999999999,8.566666666666666,16.933333333333334,18.700000000000003,18.704166666666666,-9.0,53.050110000000004,39.611105,58.34417833333333,0.3009818731117825,0.17031722054380666
N-Q-MNSP1,Directlink,forward,Winter,temperature_max,low,2655,11.6,13.8,22.6,24.4,11.6,-17.5,52.26666666666667,46.41262,76.339225,0.2256120527306968,0.15254237288135594
N-Q-MNSP1,Directlink,forward,Winter,temperature_max,normal,7965,11.6,13.8,22.6,24.4,17.9,-21.05391,45.01713,38.2,73.26682833333334,0.2993094789704959,0.18757062146892656
N-Q-MNSP1,Directlink,forward,Winter,temperature_max,high,2628,11.6,13.8,22.6,24.4,24.4,-11.225000000000001,48.80811250000001,35.619384999999994,58.734815833333336,0.3409436834094368,0.19710806697108066
N-Q-MNSP1,Directlink,forward,Winter,humidity_mean,low,2655,50.641666666666666,59.5,90.0,92.66666666666667,50.666666666666664,-7.5,52.143015,38.50049,46.98353833333334,0.3310734463276836,0.18983050847457628
N-Q-MNSP1,Directlink,forward,Winter,humidity_mean,normal,7966,50.641666666666666,59.5,90.0,92.66666666666667,79.5,-21.0,43.92510166666666,37.22174,71.57759083333332,0.3059251820236003,0.19206628169721315
N-Q-MNSP1,Directlink,forward,Winter,humidity_mean,high,2627,50.641666666666666,59.5,90.0,92.66666666666667,92.66666666666667,-19.666666666666668,52.55021333333334,46.7,78.5,0.21431290445374954,0.1457936810049486
N-Q-MNSP1,Directlink,forward,Winter,source_wind,low,2650,158.03356266666665,279.270276,1364.8112096666666,1717.3899598333335,158.03347333333332,-23.666666666666668,46.60034333333333,38.42093,76.00764916666667,0.2988679245283019,0.17622641509433962
N-Q-MNSP1,Directlink,forward,Winter,source_wind,normal,7948,158.03356266666665,279.270276,1364.8112096666666,1717.3899598333335,721.8904,-21.319814166666667,45.7154175,38.7,73.84236833333333,0.2945395067941621,0.18633618520382486
N-Q-MNSP1,Directlink,forward,Winter,source_wind,high,2650,158.03356266666665,279.270276,1364.8112096666666,1717.3899598333335,1717.4179541666667,-8.666666666666666,52.40021,43.017135,62.72557666666667,0.28150943396226413,0.1769811320754717
N-Q-MNSP1,Directlink,forward,Winter,source_solar,low,4306,0.0,0.0,1667.2415606666668,2270.284003166667,0.0,-20.96666666666667,46.725505,40.886595,75.63812583333333,0.24129122155132374,0.14746864839758478
N-Q-MNSP1,Directlink,forward,Winter,source_solar,normal,6292,0.0,0.0,1667.2415606666668,2270.284003166667,10.597909166666668,-22.333333333333332,44.85874583333333,37.1,74.05637,0.3200890019071837,0.2062937062937063
N-Q-MNSP1,Directlink,forward,Winter,source_solar,high,2650,0.0,0.0,1667.2415606666668,2270.284003166667,2270.3036708333334,-2.5645500000000006,55.75661000000001,43.150295,38.56298083333333,0.31169811320754715,0.18264150943396226
N-Q-MNSP1,Directlink,forward,Winter,source_vre,low,2650,302.644835,517.586573,2442.918533666667,3043.603483166667,302.59113833333333,-26.333333333333332,44.29822333333334,38.90039,77.95596916666668,0.26,0.15320754716981133
N-Q-MNSP1,Directlink,forward,Winter,source_vre,normal,7948,302.644835,517.586573,2442.918533666667,3043.603483166667,1301.5185883333334,-18.710001666666667,46.8021275,39.091795000000005,73.51552666666667,0.2920231504781077,0.18910417715148464
N-Q-MNSP1,Directlink,forward,Winter,source_vre,high,2650,302.644835,517.586573,2442.918533666667,3043.603483166667,3043.6479275,-1.949999999999999,54.448189166666666,39.6,32.32270916666667,0.3279245283018868,0.19169811320754718
N-Q-MNSP1,Directlink,forward,Winter,sink_vre,low,2650,276.36357266666664,429.15324533333336,2046.466251,2453.0314951666674,276.29712333333333,-15.666666666666666,45.52835333333333,39.51135,65.41798833333334,0.2573584905660377,0.13886792452830188
N-Q-MNSP1,Directlink,forward,Winter,sink_vre,normal,7948,276.36357266666664,429.15324533333336,2046.466251,2453.0314951666674,1027.8097975,-21.872478333333333,47.260932499999996,40.12614,76.21608,0.2784348263714142,0.17715148465022648
N-Q-MNSP1,Directlink,forward,Winter,sink_vre,high,2650,276.36357266666664,429.15324533333336,2046.466251,2453.0314951666674,2453.1398475,-13.114749166666666,46.65281416666667,30.20068,61.68573083333333,0.3713207547169811,0.24188679245283018
N-Q-MNSP1,Directlink,forward,Winter,vre_difference,low,2650,-577.2688775,-323.44948233333304,912.3325216666667,1270.6837865000002,-577.3792691666667,-34.333333333333336,40.169065,31.20609,79.15028000000001,0.35283018867924526,0.22981132075471697
N-Q-MNSP1,Directlink,forward,Winter,vre_difference,normal,7948,-577.2688775,-323.44948233333304,912.3325216666667,1270.6837865000002,200.65375083333328,-19.666666666666668,47.795474999999996,40.077974999999995,73.01006833333332,0.277176648213387,0.17740312028183192
N-Q-MNSP1,Directlink,forward,Winter,vre_difference,high,2650,-577.2688775,-323.44948233333304,912.3325216666667,1270.6837865000002,1270.7340608333332,1.5,55.318560000000005,46.037375,39.7463375,0.27962264150943394,0.150188679245283
N-Q-MNSP1,Directlink,forward,Winter,residual_difference,low,2650,590.4798528333334,1169.9482709999997,3042.4867623333334,3530.8747851666667,590.3527024999999,0.0,61.16495333333333,52.515675,52.287915,0.2490566037735849,0.14754716981132077
N-Q-MNSP1,Directlink,forward,Winter,residual_difference,normal,7948,590.4798528333334,1169.9482709999997,3042.4867623333334,3530.8747851666667,2169.174610833334,-20.512645,47.683715,40.87218,75.12272333333334,0.2523905385002516,0.14884247609461498
N-Q-MNSP1,Directlink,forward,Winter,residual_difference,high,2650,590.4798528333334,1169.9482709999997,3042.4867623333334,3530.8747851666667,3530.8976075,-34.333333333333336,31.727753333333332,20.882345,74.54814083333335,0.45773584905660375,0.3181132075471698
N-Q-MNSP1,Directlink,forward,Winter,source_vre_ramp_1h,low,2650,-321.12095633333354,-132.2542396666667,141.70958466666653,324.46155400000083,-321.1569516666668,-21.0,43.9255075,35.6,70.80744416666667,0.32,0.19622641509433963
N-Q-MNSP1,Directlink,forward,Winter,source_vre_ramp_1h,normal,7948,-321.12095633333354,-132.2542396666667,141.70958466666653,324.46155400000083,4.122884999999982,-18.482801666666667,48.333558333333336,41.87534,74.4793825,0.2600654252642174,0.1540010065425264
N-Q-MNSP1,Directlink,forward,Winter,source_vre_ramp_1h,high,2650,-321.12095633333354,-132.2542396666667,141.70958466666653,324.46155400000083,324.59212,-18.166666666666668,44.0603975,32.2501,66.72936583333333,0.36377358490566036,0.2539622641509434
N-Q-MNSP1,Directlink,forward,Winter,sink_vre_ramp_1h,low,2650,-355.35256316666647,-150.40969966666663,135.20787633333333,322.70394716666635,-355.4522074999999,-19.666666666666668,44.51113333333333,35.52892,67.3474475,0.3339622641509434,0.19849056603773585
N-Q-MNSP1,Directlink,forward,Winter,sink_vre_ramp_1h,normal,7948,-355.35256316666647,-150.40969966666663,135.20787633333333,322.70394716666635,3.6635083333333114,-18.333333333333332,48.59141583333333,42.291219999999996,74.55654583333333,0.2512581781580272,0.1508555611474585
N-Q-MNSP1,Directlink,forward,Winter,sink_vre_ramp_1h,high,2650,-355.35256316666647,-150.40969966666663,135.20787633333333,322.70394716666635,322.7148474999997,-22.0,42.90028916666667,30.800535,70.81427416666666,0.37622641509433963,0.2611320754716981
N-Q-MNSP1,Directlink,reverse,Spring,temperature_mean,low,2622,12.45,14.758333333333335,24.558333333333334,26.76666666666667,12.45,29.0,104.425,96.3,79.54816083333333,0.06636155606407322,0.028985507246376812
N-Q-MNSP1,Directlink,reverse,Spring,temperature_mean,normal,7862,12.45,14.758333333333335,24.558333333333334,26.76666666666667,19.662499999999998,17.0,84.67897083333334,79.0,77.61828333333332,0.19549732892393792,0.08789112185194607
N-Q-MNSP1,Directlink,reverse,Spring,temperature_mean,high,2620,12.45,14.758333333333335,24.558333333333334,26.76666666666667,26.76666666666667,22.333333333333332,56.50315666666667,29.050295,13.458333333333334,0.44274809160305345,0.2381679389312977
N-Q-MNSP1,Directlink,reverse,Spring,temperature_max,low,2652,17.9,20.0,29.049999999999997,31.45,18.0,29.0,104.55833333333334,96.3,79.45944,0.0614630467571644,0.024509803921568627
N-Q-MNSP1,Directlink,reverse,Spring,temperature_max,normal,7834,17.9,20.0,29.049999999999997,31.45,24.2,17.0,84.58333333333333,79.0,77.51673583333334,0.2047485320398264,0.09599183048251213
N-Q-MNSP1,Directlink,reverse,Spring,temperature_max,high,2618,17.9,20.0,29.049999999999997,31.45,31.45,21.1645825,60.31128666666666,37.7,21.203468333333333,0.4216959511077158,0.2192513368983957
N-Q-MNSP1,Directlink,reverse,Spring,humidity_mean,low,2638,39.0,46.0,82.16666666666666,86.66666666666667,39.0,29.0,64.37442583333333,41.9,6.975194999999999,0.41925701288855194,0.256633813495072
N-Q-MNSP1,Directlink,reverse,Spring,humidity_mean,normal,7867,39.0,46.0,82.16666666666666,86.66666666666667,66.25,20.333333333333332,85.93319833333334,79.1,77.87590666666668,0.19766111605440448,0.081479598322105
N-Q-MNSP1,Directlink,reverse,Spring,humidity_mean,high,2599,39.0,46.0,82.16666666666666,86.66666666666667,86.75,17.0,90.2,88.1,79.48333333333332,0.08080030781069643,0.028087726048480186
N-Q-MNSP1,Directlink,reverse,Spring,source_wind,low,2621,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,168.81504833333335,36.166666666666664,87.8,78.7,29.626843333333333,0.2727966425028615,0.12247233880198398
N-Q-MNSP1,Directlink,reverse,Spring,source_wind,normal,7862,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,694.5911841666667,22.347935,88.75,80.9,78.11666666666666,0.1971508522004579,0.09984736708216739
N-Q-MNSP1,Directlink,reverse,Spring,source_wind,high,2621,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,1476.8092316666668,5.122476666666667,78.61666666666666,70.4,78.63333333333333,0.23120946203739032,0.10873712323540634
N-Q-MNSP1,Directlink,reverse,Spring,source_solar,low,3300,0.0,0.0,2170.480584666667,2543.0376186666667,0.0,17.0,92.075,88.4,79.71666666666665,0.07575757575757576,0.021515151515151515
N-Q-MNSP1,Directlink,reverse,Spring,source_solar,normal,7183,0.0,0.0,2170.480584666667,2543.0376186666667,385.45650333333333,26.333333333333332,86.83333333333333,79.3,74.45,0.19337324237783657,0.0978699707643046
N-Q-MNSP1,Directlink,reverse,Spring,source_solar,high,2621,0.0,0.0,2170.480584666667,2543.0376186666667,2543.0991066666666,22.950000000000003,50.86666666666667,29.0,2.947246666666665,0.470049599389546,0.23540633346051126
N-Q-MNSP1,Directlink,reverse,Spring,source_vre,low,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,398.95950166666665,31.666666666666668,100.01666666666667,96.1,79.13704833333335,0.06714994276993513,0.011064479206409768
N-Q-MNSP1,Directlink,reverse,Spring,source_vre,normal,7862,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,1477.28143,18.073383333333332,86.75833333333333,79.35,78.14538916666666,0.1858305774612058,0.09107097430679216
N-Q-MNSP1,Directlink,reverse,Spring,source_vre,high,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,3227.2074433333337,15.837288333333333,51.03333333333333,29.0,5.185526666666661,0.4708126669210225,0.24647081266692103
N-Q-MNSP1,Directlink,reverse,Spring,sink_vre,low,2621,337.8800661666667,476.177002,1951.05833,2266.8248940000003,337.8663666666667,9.0,87.71666666666665,80.9,79.71666666666665,0.0782144219763449,0.012209080503624571
N-Q-MNSP1,Directlink,reverse,Spring,sink_vre,normal,7862,337.8800661666667,476.177002,1951.05833,2266.8248940000003,948.7813199999999,24.85712333333333,89.11666666666667,82.6,77.73941583333334,0.1912999236835411,0.09921139659119817
N-Q-MNSP1,Directlink,reverse,Spring,sink_vre,high,2621,337.8800661666667,476.177002,1951.05833,2266.8248940000003,2266.908245,29.0,55.59999833333333,29.0,2.705481666666671,0.44334223578786724,0.2209080503624571
N-Q-MNSP1,Directlink,reverse,Spring,vre_difference,low,2621,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,-301.7086133333333,41.0,103.60000000000001,95.6,66.91666666666667,0.14078595955742082,0.041968714231209465
N-Q-MNSP1,Directlink,reverse,Spring,vre_difference,normal,7862,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,466.09805833333337,17.0,86.5492275,79.3,78.40984666666665,0.1930806410582549,0.10022894937674892
N-Q-MNSP1,Directlink,reverse,Spring,vre_difference,high,2621,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,1446.2357450000004,3.25,65.8,53.3,60.56666499999999,0.3754292254864556,0.18809614650896606
N-Q-MNSP1,Directlink,reverse,Spring,residual_difference,low,2621,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,-1032.013673333332,-2.7678883333333317,62.48333333333333,50.40039,70.23333333333333,0.3796260969095765,0.20793590232735598
N-Q-MNSP1,Directlink,reverse,Spring,residual_difference,normal,7862,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,489.6312483333327,18.333333333333332,86.55000000000001,79.4,78.208825,0.17781734927499365,0.0850928516916815
N-Q-MNSP1,Directlink,reverse,Spring,residual_difference,high,2621,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,1699.580500000001,40.979153333333336,106.7,97.1,69.31666666666666,0.18237314002289204,0.0675314765356734
N-Q-MNSP1,Directlink,reverse,Spring,source_vre_ramp_1h,low,2621,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,-449.43361833333336,18.48333333333333,83.88333333333334,78.2,76.09366166666666,0.22930179320869898,0.11369706219000382
