ic,direction,asset,asset_description,voltage_kv,substation,region,area_label,families,episodes_listed,electrically_near,plants_within_50km,published_level,published_key,tier,effect_capacity,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,effect_at_limit,effect_directional_flow,effect_headroom,treated_capacity,control_capacity,treated_hours,episodes,match_rate,name
V-SA,reverse,T_BEND/CB/CB6535,T_BEND 6535 275kV CB,275.0,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TBTU,1,SNUG1 (-1.89); PPCCGT (-1.40); DRYCNL3 (-1.40); TORRB4 (-1.40); TORRB2 (-1.40); BARKIPS1 (-1.40),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K2,S-TBTU,supported,-143.2483525,-34.26168809193707,-213.41685170833333,-71.48341204166665,0.08507853403141362,-4.012871666666671,-148.67960833333333,153.92955583333332,374.05973708333335,1285.0,22.0,0.7431906614785992,Heywood
V-SA,forward,T_BEND/CB/CB6536,T_BEND 6536 275kV CB,275.0,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB275_W_BUS|S-TB275_W_BUS_BC-2CP|S-TBTU|S-TB_CB6536|S-X_KNPW+CB36_BC-2CP,33,TB2SF1 (-14.25); TB2B1 (-14.25); TBSF1 (-14.25); MBPS2PV1 (+3.49); MANNUMB1 (+3.19); MANNSF2 (+3.19),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K1xK2,T_BEND/CB/CB6536 × S-TB_CB6536,supported,-13.91549999999998,-2.7255366656220588,-102.86508249999997,58.84974066666645,0.0,-20.204503333333378,-47.47428624999992,334.60054249999996,343.0905,158.0,22.0,0.879746835443038,Heywood
V-SA,reverse,T_BEND/CB/CB6536,T_BEND 6536 275kV CB,275.0,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB275_W_BUS|S-TB275_W_BUS_BC-2CP|S-TBTU|S-TB_CB6536|S-X_KNPW+CB36_BC-2CP,33,TB2SF1 (-14.25); TB2B1 (-14.25); TBSF1 (-14.25); MBPS2PV1 (+3.49); MANNUMB1 (+3.19); MANNSF2 (+3.19),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K1,T_BEND/CB/CB6536,supported,-95.84759249999999,-21.07844405811721,-167.89025166666664,-6.219443333333345,0.0,64.83367166666667,-127.19016916666673,302.02726416666667,321.563785,197.0,27.0,0.8426395939086294,Heywood
V-SA,forward,T_BEND/CB/CB6596,T_BEND 6596 275kV CB,275.0,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB275_W_BUS|S-TB275_W_BUS_BC-2CP|S-TB_CB6596,43,TBSF1 (-10.58); TB2B1 (-10.58); TB2SF1 (-10.58); LADBROK1 (-2.56); LADBROK2 (-2.56); MBPS2PV1 (+2.18),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K1xK2,T_BEND/CB/CB6596 × S-TB_CB6596,supported,93.03138416666667,23.124478875101957,30.783721041666716,157.59114281250004,0.0,52.30522750000003,0.0002649999999899677,229.2998616666667,83.86753333333333,400.0,12.0,0.895,Heywood
V-SA,reverse,T_BEND/CB/CB6596,T_BEND 6596 275kV CB,275.0,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB275_W_BUS|S-TB275_W_BUS_BC-2CP|S-TB_CB6596,43,TBSF1 (-10.58); TB2B1 (-10.58); TB2SF1 (-10.58); LADBROK1 (-2.56); LADBROK2 (-2.56); MBPS2PV1 (+2.18),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K2,S-TB275_W_BUS_BC-2CP,supported,-98.14746416666665,-28.776472852285586,-210.99750166666666,88.88034833333336,0.015822784810126583,-42.27478458333334,-160.617255,332.34204166666666,395.38186583333334,85.0,5.0,0.9294117647058824,Heywood
V-SA,forward,T_BEND/TRANS/T_4,Tailem_Bnd 4 275/132kV XFMR,,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB132_E_BUS|S-TB275_E_BUS|S-TBTX4,7,TBSF1 (-1.88); TB2SF1 (-1.88); TB2B1 (-1.88); SNUG1 (-1.74); MBPS2PV1 (+1.39); CNUNDAWF (-1.30),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K1xK2,T_BEND/TRANS/T_4 × S-TB275_E_BUS,indicative,5.399279999999976,1.057521153243493,-105.04797000000002,102.11181500000009,0.0,-224.03290666666663,146.6927033333332,508.1704291666666,460.1000000000001,76.0,3.0,0.4868421052631579,Heywood
V-SA,reverse,T_BEND/TRANS/T_4,Tailem_Bnd 4 275/132kV XFMR,,Tailem Bend 275kV,SA1,south-east of Murray Bridge (26 km),S-TB132_E_BUS|S-TB275_E_BUS|S-TBTX4,7,TBSF1 (-1.88); TB2SF1 (-1.88); TB2B1 (-1.88); SNUG1 (-1.74); MBPS2PV1 (+1.39); CNUNDAWF (-1.30),Tailem Bend Solar Power Project (1 km); Mannum Solar Farm Stage 1 (29 km); Murray Bridge-Onkaparinga Pipeline No. 2 Pump Solar Farm (32 km); Mannum Solar Farm (45 km),K1xK2,T_BEND/TRANS/T_4 × S-TB275_E_BUS,indicative,24.595070833333352,5.200040803834845,-75.47922499999993,66.31919666666664,0.0,203.87655583333333,-162.73814000000004,387.8523391666667,390.6825825,76.0,3.0,0.4868421052631579,Heywood
V-SA,forward,WAGGA330/BUS/5A,Wagga A 330kV BUS,330.0,Wagga 330kV,NSW1,,N-LTWG_RADIAL|N-LTWG_X5,5,KERNGSP1 (+5.43); GANNSF1 (+5.43); COHUNSF1 (+5.43); GANNB1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,2.391058333333376,0.5809892027657949,-37.30661500000001,45.61926499999993,0.0,2.2129933333333156,-46.21734333333336,399.45301,417.75341833333334,493.0,9.0,0.8995943204868154,Heywood
V-SA,reverse,WAGGA330/BUS/5A,Wagga A 330kV BUS,330.0,Wagga 330kV,NSW1,,N-LTWG_RADIAL|N-LTWG_X5,5,KERNGSP1 (+5.43); GANNSF1 (+5.43); COHUNSF1 (+5.43); GANNB1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,13.461721666666676,2.5343175170540486,0.0,31.91147166666667,0.0,-14.186763333333346,49.940096666666705,521.09641,499.82777333333325,493.0,9.0,0.8995943204868154,Heywood
V-SA,forward,WAGGA330/BUS/5B1,Wagga B 330kV BUS,330.0,Wagga 330kV,NSW1,,N-JNWG_RADIAL|N-WGWA_63_X5,6,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,2.391058333333376,0.5809892027657949,-37.30661500000001,45.61926499999993,0.0,2.2129933333333156,-46.21734333333336,399.45301,417.75341833333334,493.0,9.0,0.8995943204868154,Heywood
V-SA,reverse,WAGGA330/BUS/5B1,Wagga B 330kV BUS,330.0,Wagga 330kV,NSW1,,N-JNWG_RADIAL|N-WGWA_63_X5,6,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,13.461721666666676,2.5343175170540486,0.0,31.91147166666667,0.0,-14.186763333333346,49.940096666666705,521.09641,499.82777333333325,493.0,9.0,0.8995943204868154,Heywood
V-SA,forward,WAGGA330/CB/3G2A,Wagga 3G2A 330kV CB,330.0,Wagga 330kV,NSW1,,N-WGWA_63_X5,1,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,2.391058333333376,0.5809892027657949,-37.30661500000001,45.61926499999993,0.0,2.2129933333333156,-46.21734333333336,399.45301,417.75341833333334,493.0,9.0,0.8995943204868154,Heywood
V-SA,reverse,WAGGA330/CB/3G2A,Wagga 3G2A 330kV CB,330.0,Wagga 330kV,NSW1,,N-WGWA_63_X5,1,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,13.461721666666676,2.5343175170540486,0.0,31.91147166666667,0.0,-14.186763333333346,49.940096666666705,521.09641,499.82777333333325,493.0,9.0,0.8995943204868154,Heywood
V-SA,forward,WAGGA330/LINE/3G,Wagga-CULC_SF 3G 330kV LINE,330.0,Wagga 330kV,NSW1,,N-WGWA_X5,2,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,2.391058333333376,0.5809892027657949,-37.30661500000001,45.61926499999993,0.0,2.2129933333333156,-46.21734333333336,399.45301,417.75341833333334,493.0,9.0,0.8995943204868154,Heywood
V-SA,reverse,WAGGA330/LINE/3G,Wagga-CULC_SF 3G 330kV LINE,330.0,Wagga 330kV,NSW1,,N-WGWA_X5,2,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K3,WAGGA330,supported,13.461721666666676,2.5343175170540486,0.0,31.91147166666667,0.0,-14.186763333333346,49.940096666666705,521.09641,499.82777333333325,493.0,9.0,0.8995943204868154,Heywood
V-SA,forward,WALAWALA/LINE/6Y,WALAWALA-Wagga330 6Y 330kV LINE,330.0,Walla Walla 330kV,NSW1,,N-WGWA_63|N-WGWA_63_X5|N-WGWA_X5,3,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K2,N-WGWA_63_X5,indicative,7.296215000000004,1.7292923267661462,-155.0593030833333,289.33155341666657,0.11413043478260869,154.05807541666667,-113.42184333333331,258.4266875,156.65954416666665,174.5,4.0,0.7908309455587392,Heywood
V-SA,reverse,WALAWALA/LINE/6Y,WALAWALA-Wagga330 6Y 330kV LINE,330.0,Walla Walla 330kV,NSW1,,N-WGWA_63|N-WGWA_63_X5|N-WGWA_X5,3,KERNGSP1 (+5.43); GANNB1 (+5.43); COHUNSF1 (+5.43); GANNSF1 (+5.43); KESSB1 (+5.25); ARWF1 (+5.15),,K2,N-WGWA_63_X5,indicative,-2.087580416666725,-0.6120708435743305,-206.80521833333339,108.85679583333336,-0.034420289855072464,-131.83456416666667,10.727795833333374,436.5305166666667,425.74149000000006,174.5,4.0,0.7908309455587392,Heywood
V-SA,forward,WBTS/TRANS/B2TR,,,Waubra 220kV,VIC1,north-west of Ballarat (31 km),V-AR_WB_BA,2,COHUNSF1 (+5.00); GANNB1 (+5.00); GANNSF1 (+5.00); KERNGSP1 (+5.00); KESSB1 (+4.84); NUMURSF1 (-3.86),Waubra Wind Farm (1 km); Chepstowe Wind Farm (28 km); Stockyard Hill Wind Farm (32 km); Ballarat Energy Storage System (36 km); Challicum Hills Wind Farm (44 km); Hepburn Wind Project (46 km); Lal Lal (Yendon) Wind Farm (48 km); Crowlands Wind Farm (48 km),K2,V-AR_WB_BA,supported,42.348665000000004,9.399873198908388,6.161351999999994,103.38733383333333,0.03958333333333333,5.016064166666695,14.185224166666643,299.29837083333337,267.6060841666667,129.0,16.0,0.9302325581395349,Heywood
V-SA,reverse,WBTS/TRANS/B2TR,,,Waubra 220kV,VIC1,north-west of Ballarat (31 km),V-AR_WB_BA,2,COHUNSF1 (+5.00); GANNB1 (+5.00); GANNSF1 (+5.00); KERNGSP1 (+5.00); KESSB1 (+4.84); NUMURSF1 (-3.86),Waubra Wind Farm (1 km); Chepstowe Wind Farm (28 km); Stockyard Hill Wind Farm (32 km); Ballarat Energy Storage System (36 km); Challicum Hills Wind Farm (44 km); Hepburn Wind Project (46 km); Lal Lal (Yendon) Wind Farm (48 km); Crowlands Wind Farm (48 km),K2,V-AR_WB_BA,supported,18.075184166666673,3.3752532365720844,-30.790833333333353,60.00013924999993,0.14375,-9.259519166666706,4.1666665140382975e-07,420.73281499999996,425.2023520833333,129.0,16.0,0.9302325581395349,Heywood
V-SA,forward,WETS/LINE/KGTS_WETS_220,Kerang-Wemen 220kV LINE,220.0,Wemen 220kV,VIC1,,V-KG_WE_RC,3,ARWF1 (+4.98); CROWLWF1 (+4.92); BULGANA1 (+4.81); BULBES1 (+4.81); KIATAWF1 (+4.33); MUWAWF2 (+4.10),,K2,V-KG_WE_RC,supported,-15.115859999999998,-3.5815923803611005,-75.95923333333332,137.02665999999994,-0.014184397163120567,0.6004033333333334,-0.6004033333332472,314.1953766666666,251.40726166666664,78.0,7.0,0.9038461538461539,Heywood
V-SA,reverse,WETS/LINE/KGTS_WETS_220,Kerang-Wemen 220kV LINE,220.0,Wemen 220kV,VIC1,,V-KG_WE_RC,3,ARWF1 (+4.98); CROWLWF1 (+4.92); BULGANA1 (+4.81); BULBES1 (+4.81); KIATAWF1 (+4.33); MUWAWF2 (+4.10),,K2,V-KG_WE_RC,supported,1.3790983333333315,0.2581106051289511,-58.75622999999996,16.961949187499975,-0.06382978723404255,-0.6004033333333334,12.016665000000046,514.6765566666667,511.8422033333333,78.0,7.0,0.9038461538461539,Heywood
V-SA,forward,WETS/LINE/RCTS_WETS_220,Red Cliffs-Wemen 220kV LINE,220.0,Wemen 220kV,VIC1,,V-KG_WE_RC,9,ARWF1 (+4.98); CROWLWF1 (+4.92); BULGANA1 (+4.81); BULBES1 (+4.81); KIATAWF1 (+4.33); MUWAWF2 (+4.10),,K1xK2,WETS/LINE/RCTS_WETS_220 × V-KG_WE_RC,supported,0.0,0.0,-271.2336716666667,261.6649049999999,0.0,20.389691666666636,-27.176920833333384,337.568515,227.84877500000002,50.5,5.0,0.8613861386138614,Heywood
V-SA,reverse,WETS/LINE/RCTS_WETS_220,Red Cliffs-Wemen 220kV LINE,220.0,Wemen 220kV,VIC1,,V-KG_WE_RC,9,ARWF1 (+4.98); CROWLWF1 (+4.92); BULGANA1 (+4.81); BULBES1 (+4.81); KIATAWF1 (+4.33); MUWAWF2 (+4.10),,K1xK2,WETS/LINE/RCTS_WETS_220 × V-KG_WE_RC,supported,7.918133333333344,1.4752700990141174,-85.21813083333336,21.016359520833248,0.0,-24.692465000000027,38.547500000000014,536.515625,513.0749533333334,50.5,5.0,0.8613861386138614,Heywood
V-SA,forward,WILLAL/LINE/MOKWIL_1,Mokota-Willalo 275kV LINE,275.0,Willalo,SA1,,S-TBSE,1,DARTM1 (+2.68); MCKAY1 (+2.68); WKIEWA1 (+2.68); MURRAY (+2.16); SNUG1 (-1.66); SNAPPER1 (-1.40),,none,,unsupported,,,,,,,,,,,,,Heywood
V-SA,reverse,WILLAL/LINE/MOKWIL_1,Mokota-Willalo 275kV LINE,275.0,Willalo,SA1,,S-TBSE,1,DARTM1 (+2.68); MCKAY1 (+2.68); WKIEWA1 (+2.68); MURRAY (+2.16); SNUG1 (-1.66); SNAPPER1 (-1.40),,K2,S-TBSE,supported,-200.70085916666667,-53.28933038452138,-277.677384625,-118.16037008333333,0.0729527104959631,14.022036666666668,-167.64352083333333,115.53200833333335,330.0378891666667,1023.0,48.0,0.8475073313782991,Heywood
VIC1-NSW1,forward,3L/LINE/3L,CollctorWF-Yass 3L 330kV LINE,330.0,,,,N-CNLT_07|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_3L+11_WG_CLOSE|N-X_3L+2_WG_CLOSE,8,JEMALNG1 (+11.38); PARSF1 (+8.08); QPSFB2 (+8.08); QPSFB1 (+8.08); GOONSF1 (+8.08); TALWA1 (-5.68),,K1,3L/LINE/3L,supported,-105.15823333333333,-13.035749577805198,-173.69875333333334,-23.869352625000023,0.0,-58.10337083333336,-4.166666663252272e-06,683.8537666666666,767.8023324999999,746.5,7.0,0.8359008707300737,VNI
VIC1-NSW1,reverse,3L/LINE/3L,CollctorWF-Yass 3L 330kV LINE,330.0,,,,N-CNLT_07|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_3L+11_WG_CLOSE|N-X_3L+2_WG_CLOSE,8,JEMALNG1 (+11.38); PARSF1 (+8.08); QPSFB2 (+8.08); QPSFB1 (+8.08); GOONSF1 (+8.08); TALWA1 (-5.68),,K1xK2,3L/LINE/3L × N-CTYS_3L_WG_CLOSE,supported,-82.77942833333339,-16.714512556064008,-128.59429691666665,-30.56317820833336,0.0,35.146951666666666,-93.80063166666662,382.84289750000005,465.90962333333334,698.0,7.0,0.9097421203438395,VNI
VIC1-NSW1,forward,4/LINE/4,CollctorWF-Marulan 4 330kV LINE,330.0,,,,N-4+1_WG_CLOSE|N-AVMA_17|N-CNLT_07|N-CTMN_4_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_4+17_WG_CLOSE,6,JEMALNG1 (+11.38); QPSFB2 (+8.08); GOONSF1 (+8.08); QPSFB1 (+8.08); PARSF1 (+8.08); ER04 (+7.75),,K1xK2,4/LINE/4 × N-CTMN_4_WG_CLOSE,supported,-13.394107083333296,-1.723362882549483,-55.38156120833332,30.010433083333318,0.0,-108.58658500000007,65.11719499999998,631.0697583333333,655.7357866666666,1092.5,6.0,0.7130434782608696,VNI
VIC1-NSW1,reverse,4/LINE/4,CollctorWF-Marulan 4 330kV LINE,330.0,,,,N-4+1_WG_CLOSE|N-AVMA_17|N-CNLT_07|N-CTMN_4_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_4+17_WG_CLOSE,6,JEMALNG1 (+11.38); QPSFB2 (+8.08); GOONSF1 (+8.08); QPSFB1 (+8.08); PARSF1 (+8.08); ER04 (+7.75),,K1xK2,4/LINE/4 × N-CTMN_4_WG_CLOSE,supported,-83.43483333333336,-16.38217946783074,-121.18259999999987,-40.57196912500004,0.0,122.53502083333332,-154.1587075,378.22740000000005,497.37832249999997,1092.5,6.0,0.7130434782608696,VNI
VIC1-NSW1,forward,6C/LINE/6C,Bundey-Buronga 330kV Line 2 (6C),330.0,,,,I-BDBU_ONE,1,GUNNING1 (-11.75); BLOWERNG (-11.31); BANGOWF1 (-10.96); BANGOWF2 (-10.95); KERNGSP1 (+6.13); GANNSF1 (+6.13),,none,,unsupported,,,,,,,,,,,,,VNI
VIC1-NSW1,reverse,6C/LINE/6C,Bundey-Buronga 330kV Line 2 (6C),330.0,,,,I-BDBU_ONE,1,GUNNING1 (-11.75); BLOWERNG (-11.31); BANGOWF1 (-10.96); BANGOWF2 (-10.95); KERNGSP1 (+6.13); GANNSF1 (+6.13),,none,,unsupported,,,,,,,,,,,,,VNI
VIC1-NSW1,forward,6F/LINE/6F,Bundey-Buronga 330kV Line 1(6F),330.0,,,,I-6F_NS_050|I-BDBU_ONE|I-HYSE|I-X_BDBU+HYSE|S-X_TBSE+BDBU,28,GUNNING1 (-11.75); BLOWERNG (-11.31); BANGOWF1 (-10.96); BANGOWF2 (-10.95); KERNGSP1 (+6.13); GANNSF1 (+6.13),,K2,S-X_TBSE+BDBU,indicative,-203.68194833333337,-26.206891390304826,-464.3796183333333,-128.78737,0.06451612903225806,-28.682479999999984,-292.10619500000007,180.47665333333336,647.4398150000001,15.5,3.0,1.0,VNI
VIC1-NSW1,reverse,6F/LINE/6F,Bundey-Buronga 330kV Line 1(6F),330.0,,,,I-6F_NS_050|I-BDBU_ONE|I-HYSE|I-X_BDBU+HYSE|S-X_TBSE+BDBU,28,GUNNING1 (-11.75); BLOWERNG (-11.31); BANGOWF1 (-10.96); BANGOWF2 (-10.95); KERNGSP1 (+6.13); GANNSF1 (+6.13),,K2,S-X_TBSE+BDBU,indicative,-11.896806666666635,-2.4885023167934874,-78.96643333333338,48.04105833333324,-0.03225806451612903,-15.516979166666694,154.6340283333334,697.5840166666667,626.2353016666667,15.5,3.0,1.0,VNI
VIC1-NSW1,forward,APD/LINE/APD_HYTS2_500,Alc/prtlnd Heywood 2 500kV LINE,500.0,Alcoa/portland 500kV,VIC1,,V-HYMO,4,DARTM1 (+0.95); MCKAY1 (+0.95); WKIEWA1 (+0.95); MURRAY (+0.79); BROKENH1 (-0.71); STWF1 (-0.71),,K1xK2,APD/LINE/APD_HYTS2_500 × V-HYMO,indicative,-38.55051999999999,-4.615763726436628,-181.23554,136.6995083333333,0.0,-44.24013833333335,-8.333333326504544e-06,349.80739,349.63881,31.0,4.0,0.9838709677419355,VNI
VIC1-NSW1,reverse,APD/LINE/APD_HYTS2_500,Alc/prtlnd Heywood 2 500kV LINE,500.0,Alcoa/portland 500kV,VIC1,,V-HYMO,4,DARTM1 (+0.95); MCKAY1 (+0.95); WKIEWA1 (+0.95); MURRAY (+0.79); BROKENH1 (-0.71); STWF1 (-0.71),,K2,V-HYMO,supported,148.7032933333333,35.59716493492707,32.477655833333245,553.5167099999999,-0.07142857142857142,3.5361133333333328,212.58432833333313,584.7202333333333,352.865575,67.5,7.0,0.9851851851851852,VNI
VIC1-NSW1,forward,ARTS/LINE/ARTS_CWTS_220,AraratTOA-CWTS 220kV LINE,220.0,Ararat,VIC1,,V-ARCW,2,LIMOSF11 (-13.04); LIMOSF21 (-13.04); SUNRSF1 (-13.04); STWF1 (-9.77); BROKENH1 (-9.77); BHB1 (-9.77),,K2,V-ARCW,supported,254.1848591666666,30.434278260083207,-175.3991683333333,710.9609883333334,0.055555555555555525,22.656470833333323,30.192693333333324,655.6558825,223.76791083333333,29.0,5.0,0.9310344827586207,VNI
VIC1-NSW1,reverse,ARTS/LINE/ARTS_CWTS_220,AraratTOA-CWTS 220kV LINE,220.0,Ararat,VIC1,,V-ARCW,2,LIMOSF11 (-13.04); LIMOSF21 (-13.04); SUNRSF1 (-13.04); STWF1 (-9.77); BROKENH1 (-9.77); BHB1 (-9.77),,K2,V-ARCW,supported,-118.42052750000005,-25.232855913496827,-230.6106716666667,-58.61476333333337,-0.046296296296296294,-219.2306791666667,243.61628999999994,461.1787975,596.3364058333334,29.0,5.0,0.9310344827586207,VNI
VIC1-NSW1,forward,ARTS/LINE/ARTS_WBTS_220,AraratTOA-WBTS 220kV LINE,220.0,Ararat,VIC1,,V-AR_WB_BA,7,YATSF1 (-6.25); MUWAWF1 (-6.25); MUWAWF2 (-6.25); KARSF1 (-6.25); KIAMSF1 (-6.25); GANNB1 (-6.25),,K1xK2,ARTS/LINE/ARTS_WBTS_220 × V-AR_WB_BA,supported,152.49575833333336,19.62098167670466,-113.86675583333334,293.97393000000005,0.0,-87.427505,153.31035999999995,370.7670683333333,214.11782166666663,41.0,5.0,0.8414634146341463,VNI
VIC1-NSW1,reverse,ARTS/LINE/ARTS_WBTS_220,AraratTOA-WBTS 220kV LINE,220.0,Ararat,VIC1,,V-AR_WB_BA,7,YATSF1 (-6.25); MUWAWF1 (-6.25); MUWAWF2 (-6.25); KARSF1 (-6.25); KIAMSF1 (-6.25); GANNB1 (-6.25),,K1xK2,ARTS/LINE/ARTS_WBTS_220 × V-AR_WB_BA,supported,46.27023333333335,11.076345994920992,-103.2927166666667,205.18625333333335,0.0,75.56843833333335,94.55340499999988,626.2484116666667,520.2662466666667,41.0,5.0,0.8414634146341463,VNI
VIC1-NSW1,forward,AVON/BUS/5,Avon 330kV 330kV BUS,330.0,Avon 330kV,NSW1,central Wollongong,N-WGWA_63|N-WGWA_RADIAL,1,GANNSF1 (-4.55); KERNGSP1 (-4.55); COHUNSF1 (-4.55); GANNB1 (-4.55); KESSB1 (-4.42); WUNUSF1 (+3.80),Tallawarra Power Station (10 km); Kangaroo Valley Pumping and Power Station (39 km); Bendeela Pumping and Power Station (41 km),K3,AVON,supported,66.2031175,8.481887224610805,-33.208961375,177.06577647916663,0.0,149.55135583333333,-1.6666665487719001e-06,673.3865900000001,619.9642591666666,622.5,11.0,0.8995983935742972,VNI
VIC1-NSW1,reverse,AVON/BUS/5,Avon 330kV 330kV BUS,330.0,Avon 330kV,NSW1,central Wollongong,N-WGWA_63|N-WGWA_RADIAL,1,GANNSF1 (-4.55); KERNGSP1 (-4.55); COHUNSF1 (-4.55); GANNB1 (-4.55); KESSB1 (-4.42); WUNUSF1 (+3.80),Tallawarra Power Station (10 km); Kangaroo Valley Pumping and Power Station (39 km); Bendeela Pumping and Power Station (41 km),K3,AVON,supported,-64.36940166666669,-13.254189655686273,-133.9622677083333,8.250206666666628,0.0,-153.74440166666668,77.23693750000001,375.29454583333336,456.28856583333334,622.5,11.0,0.8995983935742972,VNI
VIC1-NSW1,forward,AVON/LINE/17,Avon-Macarthur 17 330kV LINE,330.0,Avon 330kV,NSW1,central Wollongong,N-AVMA_17|N-X_4+17_WG_CLOSE|N-X_AVMA_SSWW,12,JEMALNG1 (+9.01); ER03 (+7.75); ER04 (+7.75); QPSFB1 (+6.40); QPSFB2 (+6.40); PARSF1 (+6.40),Tallawarra Power Station (10 km); Kangaroo Valley Pumping and Power Station (39 km); Bendeela Pumping and Power Station (41 km),K1xK2,AVON/LINE/17 × N-AVMA_17,supported,32.45399083333325,4.172228518868208,-34.15773666666678,103.09389666666675,0.0,183.52670500000005,-13.350013333333436,679.90522,669.1210633333334,576.0,10.0,0.9071180555555556,VNI
VIC1-NSW1,reverse,AVON/LINE/17,Avon-Macarthur 17 330kV LINE,330.0,Avon 330kV,NSW1,central Wollongong,N-AVMA_17|N-X_4+17_WG_CLOSE|N-X_AVMA_SSWW,12,JEMALNG1 (+9.01); ER03 (+7.75); ER04 (+7.75); QPSFB1 (+6.40); QPSFB2 (+6.40); PARSF1 (+6.40),Tallawarra Power Station (10 km); Kangaroo Valley Pumping and Power Station (39 km); Bendeela Pumping and Power Station (41 km),K1xK2,AVON/LINE/17 × N-AVMA_17,supported,-69.93016999999998,-13.929309395376729,-103.109035,-9.97114137499998,0.0,-176.56686666666667,124.8012266666666,348.8203066666667,429.12004666666667,576.0,10.0,0.9071180555555556,VNI
VIC1-NSW1,forward,BALRANLD/LINE/X5/1,Drlngtn Pt Balranald X5 220kV LINE,220.0,Balranald 220/22kV Substation,NSW1,,N-BABU|N-BADP|N-DTKV_18_WG_CLOSE,9,JEMALNG1 (+9.09); GOONSF1 (+6.45); PARSF1 (+6.45); COHUNSF1 (-4.55); KERNGSP1 (-4.55); GANNB1 (-4.55),,K1xK2,BALRANLD/LINE/X5/1 × N-BADP,supported,95.85853333333341,11.477415636142311,-22.673905000000104,176.95727166666666,0.0,-206.11428666666666,317.7481933333334,899.6409516666666,773.5861616666666,57.5,7.0,0.9478260869565217,VNI
