fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2026-01,export_tight,0,T4_mae,False,33.69062646439478,0.9878509719222462,129.97306833026224,30.335266747671497,0.17899568034557237,0.1175755939524838
2026-01,export_tight,0,T5_mae,False,32.39187004847065,0.9878509719222462,126.1304211613249,29.41364970538554,0.17251619870410367,0.10772138228941684
2026-01,export_tight,0,T6_mae,False,28.33160168137203,0.9878509719222462,100.36765983188215,21.60838906528688,0.22489200863930886,0.11420086393088554
2026-01,export_tight,0,T6_dr_nmae,True,28.865028252310715,0.9878509719222462,103.86691878988255,22.549010500226167,0.21139308855291578,0.11514578833693305
2026-01,export_tight,0,T2_dr_nmae,False,35.514599913658316,0.9878509719222462,133.08051700190157,29.728919286466315,0.2189524838012959,0.140658747300216
2026-01,import,0,persistence,False,22.058994174271827,0.9939254859611231,149.20645389999254,20.463906174759007,0.21922246220302377,0.1298596112311015
2026-01,import,0,seasonal_daily,False,24.153352411529102,0.9939254859611231,156.9508864976634,20.450434422852176,0.28253239740820735,0.13876889848812096
2026-01,import,0,seasonal_weekly,False,25.43166349615123,0.9939254859611231,174.36879089021608,22.790246185229744,0.29090172786177104,0.1525377969762419
2026-01,import,0,T0_mae,False,21.79311258900853,0.9939254859611231,147.06604318273318,20.106997727348645,0.21800755939524838,0.12904967602591794
2026-01,import,0,T6_mae,True,18.71762855641124,0.9939254859611231,118.53938903789631,15.843134433965778,0.23123650107991361,0.12162526997840173
2026-01,import_tight,0,persistence,False,25.221425260532666,0.9946004319654428,161.26419254968596,23.90818476587226,0.22732181425485962,0.14173866090712742
2026-01,import_tight,0,seasonal_daily,False,27.499843719721323,0.9946004319654428,166.57179520446388,23.525365786317458,0.28509719222462204,0.15334773218142547
2026-01,import_tight,0,seasonal_weekly,False,29.695063764719187,0.9946004319654428,183.83045780753704,25.734186444229863,0.2898218142548596,0.15186285097192226
