time,REGIONID,coal_target_mw,coal_initial_mw,coal_available_mw,online_units_proxy,not_generating_units_proxy,unknown_units,observed_units,online_registered_mw_proxy,not_generating_registered_mw_proxy,capacity_covered_units,expected_units,missing_units,not_generating_is_not_verified_outage
2024-09-09 18:35:00,QLD1,4252.3125,4234.2903,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:40:00,NSW1,5999.6299500000005,5970.72693,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:40:00,QLD1,4263.1875,4229.46108,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:45:00,NSW1,5999.60553,5993.7985100000005,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:45:00,QLD1,4275.0,4256.02818,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:50:00,NSW1,5979.76349,5961.96208,6010.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:50:00,QLD1,4259.0,4242.35642,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:55:00,NSW1,5979.81232,5984.35022,6010.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:55:00,QLD1,4275.0,4276.42005,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 19:00:00,NSW1,5979.76349,5961.13209,6010.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 19:00:00,QLD1,4275.0,4258.49826,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-19 15:35:00,NSW1,2375.33426,2253.75341,4930.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 15:35:00,QLD1,2658.79524,2662.2208100000003,4178.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 15:40:00,NSW1,2500.38507,2376.53365,4930.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 15:40:00,QLD1,2719.80485,2754.69977,4178.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 15:45:00,NSW1,2559.02883,2439.1326400000003,4930.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 15:45:00,QLD1,2746.47172,2732.65519,4178.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 15:50:00,NSW1,2695.50695,2590.42898,4930.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 15:50:00,QLD1,2788.66212,2796.2913,4178.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 15:55:00,NSW1,2746.01472,2637.74439,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 15:55:00,QLD1,2895.88685,2796.77642,4178.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:00:00,NSW1,2832.47695,2788.0885200000002,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:00:00,QLD1,3040.32338,2927.14907,4208.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:05:00,NSW1,2964.43702,2798.7819799999997,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:05:00,QLD1,2996.13178,3016.28592,4208.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:10:00,NSW1,3039.09803,2876.00531,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:10:00,QLD1,3015.45792,2944.56549,4208.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:15:00,NSW1,3245.56992,3098.0794,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:15:00,QLD1,3127.96371,3079.22726,4218.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:20:00,NSW1,3289.39883,3182.871,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:20:00,QLD1,3238.92461,3142.33096,4318.0,11,4,0,15,4549.0,1435.0,15,41,26,True
2024-09-19 16:25:00,NSW1,3318.64233,3236.9246200000002,5080.0,8,4,0,12,5470.0,2800.0,12,12,0,True
2024-09-19 16:25:00,QLD1,3209.10567,3179.72932,4318.0,11,4,0,15,4549.0,1435.0,15,41,26,True
