event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
QNI-lower-20241209T1440,NEVERSF1,5.453409415121256,5.759248359486448,0.30583894436519193
QNI-lower-20241209T1440,NEWENSF1,63.4757203994294,63.4757203994294,-0.0
QNI-lower-20241209T1440,NEWENSF2,116.46881597717547,116.46881597717547,-0.0
QNI-lower-20241209T1440,NYNGAN1,0.026670470756062103,0.4462624821683307,0.4195920114122686
QNI-lower-20241209T1440,SAPHWF1,-6.345000000000001,0.0,6.345000000000001
QNI-lower-20241209T1440,SUNTPSF1,-10.38462631954351,0.0,10.38462631954351
QNI-lower-20241209T1440,VP5,-3.5833548416547827,0.0,3.5833548416547827
QNI-lower-20241209T1440,VP6,-3.115735509272475,0.0,3.115735509272475
QNI-lower-20241209T1440,WELLSF1,-14.035920114122682,0.0,14.035920114122682
QNI-lower-20241209T1440,WELNSF1,-26.150256776034237,0.0,26.150256776034237
QNI-lower-20241209T1440,WRSF1,3.44485021398003,5.675744650499288,2.2308944365192582
QNI-lower-20241209T1440,WRWF1,-3.049636233951498,0.0,3.049636233951498
QNI-lower-20241209T1440,WTAHB1,0.0,0.0,-0.0
QNI-lower-20250115T1350,GNNDHSF1,45.756032171581765,54.26736997319035,8.511337801608581
QNI-lower-20250115T1350,HEZ1,0.0,0.0,-0.0
QNI-lower-20250115T1350,METZSF1,-9.942245308311005,21.94050268096514,31.882747989276144
QNI-lower-20250115T1350,MOREESF1,0.43636058981233106,12.273491957104556,11.837131367292224
QNI-lower-20250115T1350,NEWENSF1,-0.21776139410187123,0.6194101876675471,0.8371715817694183
QNI-lower-20250115T1350,NEWENSF2,-0.04839142091153915,0.038713136729214816,0.08710455764075396
QNI-lower-20250115T1350,SAPHWF1,0.009012064343163817,0.7059450402144773,0.6969329758713135
QNI-lower-20250115T1350,WRSF1,6.091060321715817,6.203116621983913,0.11205630026809535
QNI-lower-20250115T1350,WRWF1,3.2965134048257374,3.2965134048257374,-0.0
QNI-lower-20250122T1430,METZSF1,-5.46493914807302,0.0,5.46493914807302
QNI-lower-20250122T1430,MOREESF1,-1.4628296146044633,0.0,1.4628296146044633
QNI-lower-20250122T1430,NEWENSF1,108.82397565922922,108.82397565922922,-0.0
QNI-lower-20250122T1430,NEWENSF2,16.379756592292093,16.379756592292093,-0.0
QNI-lower-20250122T1430,SAPHWF1,8.39450507099391,8.39450507099391,-0.0
QNI-lower-20250122T1430,WRSF1,10.72830831643002,10.72830831643002,-0.0
QNI-lower-20250122T1430,WRWF1,-65.65302636916836,0.0,65.65302636916836
QNI-lower-20250127T1055,METZSF1,-17.52814401622718,1.094908722109534,18.623052738336714
QNI-lower-20250127T1055,MOREESF1,-0.0507606490872241,0.08767748478701722,0.1384381338742413
QNI-lower-20250127T1055,NEWENSF1,14.8529411764706,15.025354969574035,0.1724137931034356
QNI-lower-20250127T1055,NEWENSF2,-19.680527383367142,12.297160243407708,31.97768762677485
QNI-lower-20250127T1055,SAPHWF1,0.0,0.0,-0.0
QNI-lower-20250127T1055,WRSF1,0.40503448275861986,0.6637119675456399,0.25867748478702
QNI-lower-20250127T1055,WRWF1,-0.5786206896551724,0.1225314401622718,0.7011521298174442
QNI-lower-20250201T0635,SAPHWF1,-1.6847999999999899,0.8860800000000041,2.570879999999994
QNI-lower-20250304T0845,AVLSF1,3.203999999999951,3.203999999999951,-0.0
QNI-lower-20250304T0845,BANGOWF1,6.0374390243902765,6.0374390243902765,-0.0
QNI-lower-20250304T0845,BANGOWF2,0.0,0.0,-0.0
QNI-lower-20250304T0845,BERYLSF1,-2.480008102246505,3.5919845649072752,6.07199266715378
QNI-lower-20250304T0845,BHB1,0.0,0.0,-0.0
QNI-lower-20250304T0845,BLOWERNG,0.0,0.0,-0.0
QNI-lower-20250304T0845,BOCORWF1,-0.20142276422765945,0.0,0.20142276422765945
QNI-lower-20250304T0845,BODWF1,-5.491471041369478,0.01701683309557894,5.508487874465057
QNI-lower-20250304T0845,BOMENSF1,5.929487967479671,5.929487967479671,-0.0
QNI-lower-20250304T0845,BROKENH1,-26.28128231707317,0.0,26.28128231707317
QNI-lower-20250304T0845,BW01,0.0,0.0,-0.0
QNI-lower-20250304T0845,BW02,0.0,0.0,-0.0
QNI-lower-20250304T0845,BW03,-31.175217378309732,0.0,31.175217378309732
QNI-lower-20250304T0845,BW04,0.0,0.0,-0.0
QNI-lower-20250304T0845,CAPBES1,0.0,0.0,-0.0
QNI-lower-20250304T0845,CG1,0.0,0.0,-0.0
QNI-lower-20250304T0845,CG2,-16.302351036585364,0.0,16.302351036585364
QNI-lower-20250304T0845,CG3,-16.08342932926829,0.0,16.08342932926829
QNI-lower-20250304T0845,CG4,-7.5071326676176895,0.0,7.5071326676176895
QNI-lower-20250304T0845,COLEASF1,2.7427845528455377,2.7427845528455377,-0.0
QNI-lower-20250304T0845,COLWF01,109.65955670731704,109.65955670731704,-0.0
QNI-lower-20250304T0845,CROOKWF2,-2.19073170731707,0.0,2.19073170731707
QNI-lower-20250304T0845,CROOKWF3,-145.2820243902439,0.0,145.2820243902439
QNI-lower-20250304T0845,CRURWF1,7.1540882896675,8.308472312492036,1.1543840228245357
QNI-lower-20250304T0845,CRWASF1,-0.44674617886179263,0.0,0.44674617886179263
QNI-lower-20250304T0845,DARLSF1,28.189098373983747,28.189098373983747,-0.0
QNI-lower-20250304T0845,DPNTB1,-60.0609756097561,0.0,60.0609756097561
QNI-lower-20250304T0845,ER01,3.595677912389971,10.147383766048504,6.551705853658533
QNI-lower-20250304T0845,ER02,5.56840105563481,5.56840105563481,-0.0
QNI-lower-20250304T0845,ER03,0.0,0.0,-0.0
QNI-lower-20250304T0845,ER04,0.0,0.0,-0.0
QNI-lower-20250304T0845,FINLYSF1,7.722840447154503,7.722840447154503,-0.0
QNI-lower-20250304T0845,FLYCRKWF,0.0,4.102710413694722,4.102710413694722
QNI-lower-20250304T0845,GNNDHSF1,-0.3842438720526957,1.4400390299572097,1.8242829020099054
QNI-lower-20250304T0845,GOONSF1,-8.593739837398376,0.0,8.593739837398376
QNI-lower-20250304T0845,GULLRSF1,0.11753252032520291,0.11753252032520291,-0.0
QNI-lower-20250304T0845,GULLRWF1,-21.90340101626015,0.0,21.90340101626015
QNI-lower-20250304T0845,GULLRWF2,25.434604796747962,25.434604796747962,-0.0
QNI-lower-20250304T0845,GUNNING1,-2.1765365853658714,0.0,2.1765365853658714
QNI-lower-20250304T0845,GUTHEGA,0.0,0.0,-0.0
QNI-lower-20250304T0845,HEZ1,0.0,0.0,-0.0
QNI-lower-20250304T0845,HILLSTN1,-340.3455284552845,0.0,340.3455284552845
QNI-lower-20250304T0845,HUMENSW,0.0,0.0,-0.0
QNI-lower-20250304T0845,JEMALNG1,-1.6775000000000055,0.0,1.6775000000000055
QNI-lower-20250304T0845,JUNEESF1,1.7788304065040705,1.7788304065040705,-0.0
QNI-lower-20250304T0845,LIMOSF11,0.0,0.0,-0.0
QNI-lower-20250304T0845,LIMOSF21,0.004012195121956124,0.004012195121956124,-0.0
QNI-lower-20250304T0845,MANSLR1,-4.4539942938659065,0.0,4.4539942938659065
QNI-lower-20250304T0845,METZSF1,0.0,0.0,-0.0
QNI-lower-20250304T0845,MOLNGSF1,-10.116114171972672,2.2595812382310987,12.37569541020377
QNI-lower-20250304T0845,MOREESF1,0.5720283451051329,1.4592180740637652,0.8871897289586324
QNI-lower-20250304T0845,MP1,0.0,0.0,-0.0
QNI-lower-20250304T0845,MP2,0.0,0.0,-0.0
QNI-lower-20250304T0845,NEVERSF1,2.233023731486946,2.233023731486946,-0.0
QNI-lower-20250304T0845,NEWENSF1,12.928610405576265,59.98298986349353,47.054379457917264
QNI-lower-20250304T0845,NEWENSF2,45.934892343110306,86.72462130174083,40.78972895863052
QNI-lower-20250304T0845,NYNGAN1,4.053576597891521,4.053576597891521,-0.0
QNI-lower-20250304T0845,PARSF1,14.157540609756097,14.157540609756097,-0.0
