scope,DUID,contraction_contribution_rows,contraction_onsets,contraction_tightening_mw_observations,contraction_relief_mw_observations,contraction_abs_impact_mw_observations,contraction_mean_positive_tightening_mw,contraction_positive_share,contraction_rank
upper,RYANCWF1,2369,929,9963.591033689154,5783.45795757041,15747.048991259562,4.205821457867942,0.4862811312790207,84
upper,CROWLWF1,3764,1607,8745.788187188096,11407.823445186667,20153.611632374763,2.3235356501562423,0.4410201912858661,85
upper,FLYCRKWF,860,299,8550.156388846037,5742.360856706197,14292.517245552233,9.94204231261167,0.4313953488372093,86
upper,WELLSF1,867,301,8503.944990156124,7030.432892846189,15534.377883002313,9.80847173028388,0.3644752018454441,87
upper,HBESS1,2360,927,8466.345396303928,5192.453717698317,13658.799114002242,3.587434489959292,0.14491525423728813,88
upper,GUTHEGA,3832,1189,8280.812692316904,3209.333858411756,11490.14655072866,2.160963646220486,0.08977035490605428,89
upper,RESS1L,754,263,7981.338516134293,2806.0347987980163,10787.373314932309,10.585329596995084,0.19496021220159152,90
upper,GANNB1,3826,1630,7772.011174516767,6780.523378054642,14552.534552571411,2.03136726986847,0.24019864087820178,91
upper,CROOKWF3,2479,732,7531.611164755925,11093.002677686345,18624.613842442268,3.038165052342043,0.4118596208148447,92
upper,NEVERSF1,867,301,7453.09639803155,3651.769139643676,11104.865537675227,8.596420297614245,0.40369088811995385,93
upper,BRYB1WF1,2404,944,7273.679038635884,5140.1307123594615,12413.809750995346,3.0256568380348936,0.46963394342762066,94
upper,MRTLSWF1,2404,944,7015.588933254173,4910.351417710252,11925.940350964423,2.9182982251473266,0.47712146422628954,95
upper,CRURWF1,867,301,6861.469375370321,4567.802992205224,11429.272367575544,7.914036188431743,0.4555940023068051,96
upper,KIATAWF1,3764,1607,6354.1690181025715,8618.336827953677,14972.505846056249,1.68814267218453,0.36477151965993626,97
upper,MOREESF1,565,215,6086.541554506929,5057.548793430206,11144.090347937137,10.772639919481291,0.36460176991150445,98
upper,SHGEN,561,163,6070.356033730936,1395.7393111919323,7466.095344922869,10.82059899060773,0.15508021390374332,99
upper,KERNGSP1,3548,1527,5519.520942355082,8074.199921572577,13593.720863927661,1.5556710660527289,0.17756482525366404,100
upper,ORABESS1,153,47,5386.660846573743,18.11714285714286,5404.777989430886,35.20693363773688,0.11764705882352941,101
upper,BODWF1,867,301,5303.507538859406,5198.309787794086,10501.817326653492,6.117079052894355,0.45098039215686275,102
upper,YENDWF1,2405,945,5263.086415155426,4214.2052802312055,9477.29169538663,2.188393519815146,0.44781704781704784,103
upper,BULBES1,3728,1591,5084.916147466533,5607.308365058605,10692.22451252514,1.3639796532903792,0.14699570815450644,104
upper,ELAINWF1,2404,944,4921.207290981458,2280.0947561984844,7201.302047179943,2.047091219210257,0.5041597337770383,105
upper,MERCER01,2404,944,4866.962143011074,4490.142675937879,9357.104818948952,2.0245266817849723,0.46131447587354407,106
upper,HD1WF1,2369,929,4492.742940996868,3522.2402860046104,8014.9832270014795,1.896472326296694,0.47319544111439427,107
upper,MANSLR1,2478,737,4238.859307323735,2535.4471515569394,6774.306458880675,1.71059697632112,0.304681194511703,108
upper,NYNGAN1,867,301,4203.281070704526,3904.595989479274,8107.8770601838005,4.848075052715717,0.3806228373702422,109
upper,BRYB2WF2,2404,944,4158.412172456412,3156.5735124126777,7314.98568486909,1.7297887572614026,0.46381031613976703,110
upper,MTGELWF1,2401,943,4088.793837921172,2933.0439837671693,7021.837821688341,1.7029545347443449,0.4443981674302374,111
upper,ER01,398,165,3550.367538248942,9080.970702128956,12631.338240377898,8.920521452886788,0.2914572864321608,112
upper,TALWA1,299,86,3433.123665283156,736.1991928981367,4169.322858181293,11.482018947435304,0.1505016722408027,113
upper,MOLNGSF1,2474,736,3256.4371091256626,2036.1289029285817,5292.566012054244,1.316263989137293,0.3379143088116411,114
upper,COHUNSF1,3862,1646,3228.843902800274,4220.764433257131,7449.608336057406,0.8360548686691543,0.11030554117037804,115
upper,VP5,398,165,3208.53525282026,6072.549803839738,9281.085056659998,8.06164636387,0.14824120603015076,116
upper,VP6,398,165,3042.5811953565117,8732.59544602656,11775.176641383072,7.644676370242491,0.15577889447236182,117
upper,BERYLSF1,867,301,2997.7265804885055,2354.9140423717163,5352.640622860222,3.4575854446234207,0.3102652825836217,118
upper,WOODLWN1,1266,415,2929.118455737233,1541.1629607846148,4470.281416521848,2.313679664879331,0.45339652448657186,119
upper,ER02,398,165,2863.2101845731213,7435.135773448106,10298.345958021226,7.193995438625933,0.19095477386934673,120
upper,ERB01,91,28,2836.5489856424574,5302.987991009353,8139.536976651811,31.17086797409294,0.12087912087912088,121
upper,SALTCRK1,2404,944,2634.584422837537,2236.5684553686356,4871.152878206172,1.0959169812136178,0.4700499168053245,122
upper,BALDHWF1,2360,927,2607.305350589617,2664.0271650636264,5271.332515653243,1.1047904027922106,0.42542372881355933,123
upper,TARALGA1,570,216,2348.8488475861504,5981.594552392126,8330.443399978276,4.120787451905527,0.43157894736842106,124
upper,TALWB1,299,86,2159.9141873837816,0.0,2159.9141873837816,7.223793268842079,0.06688963210702341,125
upper,GULLRSF1,2479,732,2080.263884798176,1406.40609755208,3486.6699823502563,0.8391544513102768,0.4255748285599032,126
upper,CG2,398,165,1992.1833093555097,24.189394148840314,2016.3727035043498,5.005485701898266,0.020100502512562814,127
upper,ER03,417,168,1976.5201939488145,4787.266009510435,6763.786203459249,4.739856580212985,0.20623501199040767,128
upper,NPS,545,195,1943.9525638263353,625.5989252637994,2569.5514890901345,3.5668854382134594,0.07889908256880734,129
upper,QBYNB1,2682,791,1919.1202800662863,1096.643869920602,3015.764149986888,0.7155556599799725,0.1517524235645041,130
upper,WKIEWA1,2466,964,1864.0910750967294,643.8808480743081,2507.9719231710374,0.7559168998770192,0.08961881589618816,131
upper,OAKLAND1,2404,944,1792.1559550954735,2228.1035044343535,4020.2594595298274,0.7454891660130921,0.3876871880199667,132
upper,WRSF1,565,215,1717.2408455919,1352.7567474695256,3069.997593061426,3.039364328481239,0.24955752212389382,133
upper,BALB1,2405,945,1659.0381588740083,1465.8186139484017,3124.85677282241,0.689828756288569,0.10020790020790021,134
upper,CHYTWF1,2360,927,1646.0332074146352,1275.0619496351967,2921.095157049832,0.6974716980570488,0.4822033898305085,135
upper,NUMURSF1,2412,951,1617.0570781126964,7422.438179324679,9039.495257437375,0.6704216741760765,0.10613598673300166,136
upper,GLRWNSF1,2412,951,1505.5461509795277,7918.213110775115,9423.759261754643,0.6241899465089252,0.10613598673300166,137
upper,GLENSF1,2411,950,1435.5536375799102,7695.828621336541,9131.382258916452,0.5954183482289134,0.10078805474906678,138
upper,SHPUMP,561,163,1295.5171983616758,829.80807845136,2125.325276813036,2.3092998188265166,0.0427807486631016,139
upper,ER04,417,168,1251.1068695278086,3532.720727579267,4783.827597107076,3.0002562818412675,0.20623501199040767,140
upper,RESS1G,754,263,1247.9484140632305,552.2547357458777,1800.2031498091083,1.6551039974313402,0.025198938992042442,141
upper,HUMENSW,6788,2402,1142.6640345117594,1186.758324204329,2329.4223587160886,0.16833589194339413,0.13022981732469063,142
upper,YWPS4,2249,887,1081.665910046965,1073.0693922133269,2154.735302260292,0.48095416187059364,0.04757670075589151,143
upper,WKIEWA2,2054,803,1037.7109912682986,360.76312253814586,1398.4741138064444,0.5052146987674287,0.05501460564751704,144
upper,WUNUSF1,2329,916,1027.573554410124,4060.4129423578224,5087.986496767947,0.44120805255909146,0.09102619149849721,145
upper,GIRGSF,2411,950,999.4640375854843,5194.609489199222,6194.073526784706,0.4145433586003668,0.0991289921194525,146
upper,WINTSF1,2411,950,973.4134885258335,5245.014524627477,6218.4280131533105,0.40373848549391683,0.09788469514724181,147
upper,MULWASF1,579,270,958.2462882664603,2974.6720551424287,3932.918343408889,1.655002224985251,0.2158894645941278,148
upper,TRGBESS1,1136,447,901.5845050175029,1105.0619062831272,2006.64641130063,0.7936483318816047,0.028169014084507043,149
upper,VBBG1,79,33,814.7718392741464,67.77067595818815,882.5425152323345,10.313567585748688,0.4430379746835443,150
upper,MLB01,11,4,659.3555151508122,0.0,659.3555151508122,59.94141046825565,0.2727272727272727,151
upper,PIBESS1,2360,927,640.1559618668616,349.4518426328649,989.6078044997264,0.27125252621477186,0.1944915254237288,152
upper,YWPS3,2249,887,616.9569814083975,1040.1146152963256,1657.071596704723,0.2743250250815462,0.029791018230324588,153
upper,LDBESS1,137,46,601.0841897238664,2697.659921300256,3298.744111024123,4.387475837400485,0.029197080291970802,154
upper,AGLSOM,545,195,554.1589479291792,175.1587719706499,729.3177198998292,1.0168054090443657,0.06788990825688074,155
upper,MOKOSF1,2330,917,528.5675714483949,2787.5336743154617,3316.1012457638562,0.22685303495639267,0.09399141630901288,156
upper,MRNBESS1,1060,417,483.32515883313886,42.096,525.4211588331389,0.4559671309746593,0.005660377358490566,157
upper,LVES1,19,7,475.23897911832955,0.0,475.23897911832955,25.012577848333134,0.42105263157894735,158
upper,VBBL1,79,33,427.5806794425087,75.81468989547038,503.3953693379791,5.412413663829224,0.21518987341772153,159
upper,GPWFEST2,28,9,413.44212894609404,264.7468104845444,678.1889394306386,14.765790319503358,0.5357142857142857,160
upper,YWPS2,2249,887,370.52861226225053,342.91849504437045,713.447107306621,0.16475260660838173,0.0213428190306803,161
upper,LYA1,19,7,369.41196334106735,0.0,369.41196334106735,19.442734912687754,0.42105263157894735,162
upper,LYA3,19,7,367.0592951276102,0.0,367.0592951276102,19.31891026987422,0.42105263157894735,163
upper,LOYYB1,19,7,349.8072628880288,635.670959375802,985.4782222638308,18.410908573054147,0.21052631578947367,164
upper,QPSFB1,433,142,328.4796566930878,115.68431388411821,444.1639705772061,0.7586135258500873,0.24942263279445728,165
upper,GPWFEST1,28,9,321.9789795359629,174.79121265087753,496.7701921868404,11.499249269141531,0.25,166
upper,GPWFWST1,11,4,294.79524593967517,465.76523700696055,760.5604829466357,26.79956781269774,0.45454545454545453,167
upper,LYA4,19,7,283.4146154988399,0.0,283.4146154988399,14.916558710465258,0.3684210526315789,168
upper,LOYYB2,19,7,137.2389791183295,646.9441612319505,784.18314035028,7.2231041641226055,0.05263157894736842,169
upper,CRWARP1,19,6,130.1258270967742,0.0,130.1258270967742,6.848727741935484,0.15789473684210525,170
upper,GPWFWST2,11,4,117.34011600928078,177.1615411600928,294.50165716937363,10.66728327357098,0.36363636363636365,171
upper,LANCSF1,1137,448,105.81531998025969,396.2972483585386,502.11256833879827,0.09306536497824071,0.058927000879507474,172
upper,DUNDWF3,29,10,86.9484257662827,565.1823166560746,652.1307424223572,2.998221578147679,0.1724137931034483,173
upper,BULBESL1,176,61,86.31387257913045,639.9692078227359,726.2830804018664,0.4904197305632412,0.022727272727272728,174
upper,DUNDWF1,29,10,84.81697344872288,242.7150362751467,327.5320097238696,2.9247232223697543,0.3793103448275862,175
upper,QPSFB2,433,142,77.41221162093187,117.01113535084583,194.42334697177773,0.17878108919383803,0.06235565819861432,176
upper,CG3,398,165,75.69458719929816,947.2453222453223,1022.9399094446205,0.1901874050233622,0.017587939698492462,177
upper,EILDON1,144,56,70.30672,122.13483412322273,192.44155412322272,0.4882411111111111,0.027777777777777776,178
upper,STOCKYD1,29,10,66.35794868472517,320.1052506936989,386.46319937842406,2.2882051270594888,0.1724137931034483,179
upper,YWPS1,1053,411,64.31826622894681,111.43819533827966,175.75646156722647,0.06108097457639773,0.02184235517568851,180
upper,EILDON2,144,56,61.62244,104.74464454976302,166.36708454976304,0.4279336111111111,0.034722222222222224,181
upper,JLB03,19,7,61.009029345372454,0.0,61.009029345372454,3.211001544493287,0.05263157894736842,182
upper,CG4,398,165,58.03210251824592,965.3369571004744,1023.3690596187203,0.14580930280966312,0.010050251256281407,183
upper,LNGS2,545,195,52.724610816855346,98.61225301886793,151.33686383572328,0.09674240516854192,0.011009174311926606,184
upper,WILLBES1,204,70,50.255102040816325,25.127551020408163,75.38265306122449,0.2463485394157663,0.00980392156862745,185
upper,GOESF1,25,11,43.01681095985309,0.5246113689095128,43.5414223287626,1.7206724383941236,0.08,186
upper,JLA02,19,7,42.237020316027085,0.0,42.237020316027085,2.2230010692645834,0.05263157894736842,187
upper,JLA03,19,7,42.237020316027085,0.0,42.237020316027085,2.2230010692645834,0.05263157894736842,187
upper,CG1,398,165,36.98179979777553,10.47104259104818,47.45284238882371,0.09291909496928526,0.010050251256281407,189
upper,BULBESG1,176,61,24.156922091782285,0.0,24.156922091782285,0.1372552391578539,0.03409090909090909,190
upper,LNGS1,545,195,22.069994088511528,132.734,154.80399408851153,0.04049540199726886,0.007339449541284404,191
upper,HUMEV,1626,740,20.65,0.0,20.65,0.012699876998769987,0.0012300123001230013,192
upper,DUNDWF2,29,10,9.696312923721937,44.37065728463439,54.06697020835633,0.33435561805937714,0.20689655172413793,193
upper,MREHA1,18,6,5.822505800464038,26.52498247099768,32.34748827146172,0.32347254447022433,0.05555555555555555,194
upper,MREHA2,18,6,4.990719257540603,0.0,4.990719257540603,0.27726218097447797,0.05555555555555555,195
upper,GPWFEST3,28,9,4.378654292343383,387.6212165246448,391.99987081698816,0.15638051044083512,0.03571428571428571,196
upper,HEZ1,398,165,3.4475374732334045,84.49476478079572,87.94230225402912,0.008662154455360314,0.002512562814070352,197
upper,BDL01,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,BDL02,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,CAPBES1G,106,37,0.0,0.0,0.0,0.0,0.0,198
upper,CAPBES1L,106,37,0.0,0.0,0.0,0.0,0.0,198
upper,HBESSG1,17,8,0.0,0.0,0.0,0.0,0.0,198
upper,HBESSL1,17,8,0.0,0.0,0.0,0.0,0.0,198
upper,HUNTER1,62,19,0.0,0.0,0.0,0.0,0.0,198
upper,HUNTER2,62,19,0.0,0.0,0.0,0.0,0.0,198
upper,JLA01,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,JLA04,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,JLB01,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,JLB02,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,LYA2,19,7,0.0,7.05800464037123,7.05800464037123,0.0,0.0,198
upper,MORTLK11,29,10,0.0,0.0,0.0,0.0,0.0,198
upper,MORTLK12,29,10,0.0,0.0,0.0,0.0,0.0,198
upper,MREHA3,16,5,0.0,166.3565433410673,166.3565433410673,0.0,0.0,198
upper,NESBESS1,63,20,0.0,322.87581699346407,322.87581699346407,0.0,0.0,198
upper,NESBESS2,63,20,0.0,0.0,0.0,0.0,0.0,198
upper,PIBESSG1,17,8,0.0,0.0,0.0,0.0,0.0,198
upper,PIBESSL1,17,8,0.0,0.0,0.0,0.0,0.0,198
upper,PLBESS1,6,3,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS1,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS2,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS3,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS4,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS5,19,7,0.0,0.0,0.0,0.0,0.0,198
upper,VPGS6,19,7,0.0,0.0,0.0,0.0,0.0,198
