scope,DUID,contraction_contribution_rows,contraction_onsets,contraction_tightening_mw_observations,contraction_relief_mw_observations,contraction_abs_impact_mw_observations,contraction_mean_positive_tightening_mw,contraction_positive_share,contraction_rank
upper,CATHROCK,1713,884,9490.95064306522,9045.402826474347,18536.353469539565,5.540543282583315,0.37945125510799765,70
upper,KIATAWF1,5601,2246,9475.680067611718,10419.9889472876,19895.66901489932,1.6917836221409959,0.37814675950723087,71
upper,OAKLAND1,3849,1538,9100.632615864415,10975.746753326644,20076.37936919106,2.364414813163007,0.4479085476747207,72
upper,BULBES1,5546,2215,8579.785160160798,8302.606832162532,16882.39199232333,1.5470222070250268,0.13162639740353407,73
upper,TB2B1,551,252,8424.234784947028,2235.7453446924296,10659.980129639458,15.288992350176095,0.1996370235934664,74
upper,DARLSF1,3166,1230,8210.799746114293,10677.124429054536,18887.924175168828,2.593430115639385,0.27479469361970943,75
upper,LIMOSF21,3951,1537,8170.377872383689,2518.4119269691123,10688.7897993528,2.0679265685607917,0.3649708934446975,76
upper,WINTSF1,4466,1781,8035.74524299792,4992.995011744949,13028.74025474287,1.799315997088652,0.25884460367218987,77
upper,GANNB1,5611,2248,7542.278511896769,10836.465445433108,18378.743957329876,1.3441950653888377,0.12475494564248797,78
upper,WUNUSF1,4123,1663,7132.326090447242,5032.0730441403375,12164.39913458758,1.7298874825241914,0.20227989328159107,79
upper,TB2BL1,191,97,7122.885503355705,218.6853087248322,7341.570812080537,37.29259425840683,0.11518324607329843,80
upper,CHYTWF1,3794,1525,7063.612335976223,7406.407825755606,14470.020161731829,1.86178501211814,0.46389035318924615,81
upper,KERNGSP1,5102,2072,6065.081229038415,2445.97748719599,8511.058716234405,1.1887654310149773,0.282046256370051,82
upper,WKIEWA1,3840,1530,5990.071120900134,7204.908910375869,13194.980031276004,1.5599143544010765,0.06328125,83
upper,BHB1,3951,1539,5526.606013856986,3955.91259672021,9482.518610577195,1.3987866398018187,0.0888382687927107,84
upper,YWPS3,3780,1513,5325.678874307937,8672.617871503624,13998.29674581156,1.4089097551079197,0.05767195767195767,85
upper,COLEASF1,3166,1230,5237.952779997706,6688.491478232462,11926.444258230167,1.6544386544528447,0.26784586228679724,86
upper,LKBONNY3,2548,1233,4871.409087661705,1635.114609113536,6506.523696775242,1.911855999867231,0.4521193092621664,87
upper,YWPS4,3780,1513,4731.541458753177,8660.02250876475,13391.563967517926,1.2517305446436975,0.053703703703703705,88
upper,YWPS2,3780,1513,4526.782698577813,4355.1287696091185,8881.911468186932,1.197561560470321,0.04735449735449736,89
upper,COHUNSF1,5611,2248,4285.143746516033,2225.934702343653,6511.0784488596855,0.7637041073812214,0.18588486900730708,90
upper,CNUNDAWF,2350,1165,4190.823256781943,1667.415080352811,5858.238337134753,1.7833290454391248,0.3974468085106383,91
upper,AGLHAL,1750,911,4038.1000710533785,1147.9058204845398,5186.005891537919,2.307485754887645,0.015428571428571429,92
upper,LBB1,2350,1165,3934.4770983828394,2407.9143079928385,6342.391406375677,1.6742455737799316,0.1451063829787234,93
upper,MOKOSF1,4466,1803,3718.541584161263,2404.4657764856793,6123.007360646943,0.8326335835560374,0.2348858038513211,94
upper,WKIEWA2,3406,1333,3140.4770562910717,1874.1064275249323,5014.583483816004,0.9220425884589171,0.04403992953611274,95
upper,BALB1,4884,1957,2935.486400358322,2620.414846301502,5555.901246659824,0.601041441514808,0.060810810810810814,96
upper,TEMPB1,1290,746,2897.8246293232273,2363.5616393665327,5261.38626868976,2.2463756816459126,0.07829457364341086,97
upper,VBBG1,224,72,2775.765432793076,2619.360338783784,5395.12577157686,12.391809967826232,0.23660714285714285,98
upper,LADBROK1,2223,1121,2635.25227030471,515.8244212270727,3151.0766915317827,1.1854486146220018,0.0449842555105713,99
upper,HILLSTN1,2548,987,2566.739068642456,4028.750001985771,6595.489070628227,1.007354422544135,0.22213500784929358,100
upper,GPWFWST2,37,23,2531.43544,254.18899999999996,2785.6244399999996,68.41717405405406,0.5135135135135135,101
upper,DALNTH1,1750,911,2467.253112559407,2056.0875645386354,4523.340677098042,1.4098589214625181,0.14285714285714285,102
upper,VBBL1,224,72,2220.919790496801,2589.30462978106,4810.22442027786,9.91482049328929,0.22321428571428573,103
upper,GPWFWST1,37,23,2211.74911,333.79499999999996,2545.5441100000003,59.77700297297298,0.5405405405405406,104
upper,GPWFEST1,48,25,2082.28384,116.1112,2198.3950400000003,43.38091333333333,0.4791666666666667,105
upper,GPWFEST2,48,25,2079.30894,126.40060000000001,2205.7095400000003,43.31893625,0.75,106
upper,STOCKYD1,1009,408,1822.9748622987397,2608.2419899901524,4431.216852288892,1.806714432407076,0.46778989098116946,107
upper,LADBROK2,2223,1121,1808.263595426606,340.740140482402,2149.003735909008,0.8134339160713476,0.028789923526765633,108
upper,MWPS1PV1,1750,911,1663.6297550971394,1010.8812310636007,2674.5109861607402,0.9506455743412225,0.3182857142857143,109
upper,MWPS2PV1,1750,911,1657.387106710816,1120.1605109607167,2777.547617671533,0.9470783466918948,0.31142857142857144,110
upper,FINLYSF1,2147,818,1432.0752084518826,3466.6693047001395,4898.744513152022,0.667012207010658,0.09501630181648812,111
upper,MWPS4PV1,1750,911,1393.1568262895976,675.2208612347225,2068.37768752432,0.7960896150226272,0.2805714285714286,112
upper,MWPS3PV1,1750,911,1332.8393320164269,813.761412119034,2146.6007441354604,0.7616224754379582,0.29028571428571426,113
upper,MANNSF2,494,243,1325.336789781197,1332.8760427976486,2658.2128325788453,2.682867995508496,0.3157894736842105,114
upper,YWPS1,1457,597,1255.6630083181035,663.4053563729894,1919.068364691093,0.8618140070817457,0.023335621139327384,115
upper,PIBESS1,3794,1525,1166.4572444433638,1322.4623801289276,2488.9196245722915,0.3074478767641971,0.11096468107538218,116
upper,AVLSF1,344,141,959.0589117751991,226.35194473399997,1185.410856509199,2.7879619528348814,0.6715116279069767,117
upper,MANNUMB1,136,54,831.6228472897197,73.75,905.3728472897197,6.114873877130292,0.0661764705882353,118
upper,TRGBESS1,1532,638,784.6507853068172,1180.9742225962782,1965.6250079030954,0.512174141845181,0.022845953002610966,119
upper,RESS1,1013,412,738.5082000526356,737.4316852627317,1475.9398853153673,0.7290307996570934,0.15597235932872655,120
upper,MRNBESS1,1349,563,738.3313807531381,671.5521338912134,1409.8835146443514,0.5473175543018073,0.00815418828762046,121
upper,RIVNB2,402,170,711.1563474985317,827.4890594869312,1538.6454069854628,1.769045640543611,0.12935323383084577,122
upper,CRWASF1,2147,818,698.2316397237926,1150.6181316527195,1848.8497713765123,0.3252126873422415,0.1304145319049837,123
upper,DUNDWF1,1013,409,681.0357516175688,930.4595951886915,1611.4953468062604,0.6722959048544609,0.36327739387956565,124
upper,MORTLK11,1026,414,627.7010767059039,138.0979075587334,765.7989842646374,0.6117944217406471,0.07602339181286549,125
upper,MLB01,37,23,616.4852900000001,126.82419999999999,743.3094900000001,16.661764594594597,0.13513513513513514,126
upper,DUNDWF3,1013,409,517.7350701507661,771.982458775696,1289.7175289264621,0.5110908885989793,0.43336623889437315,127
upper,AGLSOM,479,188,477.12410269445854,296.3928825622776,773.516985256736,0.996083721700331,0.022964509394572025,128
upper,CUSF1,1,1,469.2077087794433,0.0,469.2077087794433,469.2077087794433,1.0,129
upper,CRWARP1,20,8,457.3946247652174,3.409950000000001,460.8045747652174,22.86973123826087,0.6,130
upper,LANCSF1,1532,638,426.3254268819919,538.5455293072381,964.8709561892301,0.27828030475325843,0.05483028720626632,131
upper,MAPS2PV1,505,250,409.0321616385186,546.4263688456733,955.4585304841918,0.809964676511918,0.3089108910891089,132
upper,MORTLK12,1026,414,396.1088783963228,132.46823780800815,528.5771162043309,0.3860710315753633,0.03313840155945419,133
upper,MAPS3PV1,505,250,300.8672647733542,284.67093543988705,585.5382002132412,0.595776761927434,0.25346534653465347,134
upper,DUNDWF2,1013,409,298.1817942488253,283.1243853545751,581.3061796034004,0.2943551769484949,0.4452122408687068,135
upper,DPNTB1,402,170,293.9987081406927,346.804333022984,640.8030411636767,0.7313400700017232,0.13930348258706468,136
upper,MBPS2PV1,410,214,281.75976997985833,501.04838546709436,782.8081554469527,0.6872189511703862,0.33414634146341465,137
upper,MINTARO,1750,911,203.95833333333331,178.37659061320755,382.33492394654087,0.11654761904761904,0.0005714285714285715,138
upper,TB2BG1,191,97,201.34228187919464,201.34228187919464,402.6845637583893,1.0541480726659405,0.005235602094240838,139
upper,LBBL1,201,72,179.6288210712929,75.95466632898568,255.58348740027856,0.8936757267228502,0.05970149253731343,140
upper,GPWFEST3,48,25,167.20837999999995,909.64837,1076.85675,3.4835079166666656,0.20833333333333334,141
upper,WAGGNSF1,1,1,145.11867398286938,0.0,145.11867398286938,145.11867398286938,1.0,142
upper,BUNGAMB1,156,64,143.48387096774192,43.34408602150537,186.8279569892473,0.9197684036393713,0.01282051282051282,143
upper,NPS,479,188,120.56589514285717,115.69499000000002,236.2608851428572,0.25170333015210267,0.0041753653444676405,144
upper,JUNEESF1,1,1,79.90566970021413,0.0,79.90566970021413,79.90566970021413,1.0,145
upper,ANGAST1,1750,911,56.20112539835441,28.13756503150315,84.33869042985756,0.03211492879905966,0.004,146
upper,BULBESL1,224,72,40.108833888849496,0.0,40.108833888849496,0.17905729414664953,0.013392857142857142,147
upper,LBBG1,201,72,34.75,55.113207547169814,89.86320754716981,0.17288557213930347,0.009950248756218905,148
upper,BULBESG1,224,72,31.91090466397182,91.01936032905469,122.93026499302651,0.14245939582130276,0.022321428571428572,149
upper,GOESF1,16,4,24.676800000000004,0.0,24.676800000000004,1.5423000000000002,0.25,150
upper,HUMEV,1006,394,4.164057039182588,1.3811671557861536,5.545224194968743,0.004139221708929015,0.005964214711729622,151
upper,BLOWERNG,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,BOMENSF1,1,1,0.0,8.599371520342606,8.599371520342606,0.0,0.0,152
upper,CGBESS01,73,32,0.0,0.0,0.0,0.0,0.0,152
upper,EILDON1,40,9,0.0,0.0,0.0,0.0,0.0,152
upper,EILDON2,40,9,0.0,0.0,0.0,0.0,0.0,152
upper,GUTHEGA,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,HBESSG1,45,11,0.0,0.0,0.0,0.0,0.0,152
upper,HBESSL1,45,11,0.0,0.0,0.0,0.0,0.0,152
upper,HPRG1,27,6,0.0,0.0,0.0,0.0,0.0,152
upper,HPRL1,27,6,0.0,0.0,0.0,0.0,0.0,152
upper,HUMENSW,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,LGAPBS1,274,119,0.0,0.0,0.0,0.0,0.0,152
upper,LNGS1,479,188,0.0,5.428571428571429,5.428571428571429,0.0,0.0,152
upper,LNGS2,479,188,0.0,0.0,0.0,0.0,0.0,152
upper,PIBESSG1,45,11,0.0,0.0,0.0,0.0,0.0,152
upper,PIBESSL1,45,11,0.0,0.0,0.0,0.0,0.0,152
upper,PLBESS1,6,0,0.0,0.0,0.0,0.0,0.0,152
upper,POR01,1713,884,0.0,0.0,0.0,0.0,0.0,152
upper,POR03,1713,884,0.0,0.0,0.0,0.0,0.0,152
upper,PPCCGT,0,0,0.0,0.0,0.0,,,152
upper,RESS1G,7,1,0.0,0.0,0.0,0.0,0.0,152
upper,RESS1L,7,1,0.0,0.0,0.0,0.0,0.0,152
upper,SEBSF1,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,SNAPPER1,0,0,0.0,0.0,0.0,,,152
upper,SNUG1,2350,1165,0.0,0.0,0.0,0.0,0.0,152
upper,UPPTUMUT,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,URANQ11,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,URANQ12,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,URANQ13,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,URANQ14,1,1,0.0,0.0,0.0,0.0,0.0,152
upper,WLWLSF1,1,1,0.0,170.22751605995725,170.22751605995725,0.0,0.0,152
upper,WLWLSF2,1,1,0.0,306.16381156316913,306.16381156316913,0.0,0.0,152
upper,WSTWYSF1,1,1,0.0,0.6284341541755931,0.6284341541755931,0.0,0.0,152
upper,WYASF1,1,1,0.0,0.3700728051391824,0.3700728051391824,0.0,0.0,152
