season,direction,DUID,contribution_rows,total_abs_impact,mean_abs_impact,p95_abs_impact,total_tightening,total_relief,contraction_rows,reversal_rows,forced_rows,contraction_onsets,forced_onsets,contraction_abs_impact,contraction_tightening,contraction_relief,contraction_positive_rows
Spring,upper,SUNTPSF1,8543,55860.528248949006,5.7952010835580765,58.49076655052266,29454.998895614684,26405.52935333432,869,493,2858,269,378,8613.249024328068,5893.588525011371,2719.6604993166975,404
Spring,upper,TALWA1,1088,3134.067892563315,18.882748284951017,262.89473684210526,1959.636380852602,1174.431511710713,122,48,211,39,32,585.9310901502074,199.37551541230792,386.5555747378994,2
Spring,upper,TALWB1,1088,3371.3638760012354,16.217558389346618,271.9519590151821,3065.8475534660674,305.5163225351681,122,48,211,39,32,308.1394443046103,308.1394443046103,0.0,4
Spring,upper,TARALGA1,1728,16389.999359172816,9.02458477779079,109.84151547491996,6397.127256060416,9992.8721031124,218,113,367,94,71,4362.861909262506,779.853220271068,3583.0086889914382,86
Spring,upper,TUMUT3,13365,943140.3283227389,76.34319436659213,1132.969444243397,580249.8289788177,362890.4993439213,1148,895,3342,349,488,363866.1323722985,356703.06008255965,7163.072289738884,407
Spring,upper,UPPTUMUT,16193,406971.0718111376,24.668667506833174,324.92526944781173,245107.33855104988,161863.73326008773,1171,1027,3342,357,488,85374.69518053372,80935.77329273027,4438.921887803448,379
Spring,upper,URANQ11,27225,101565.65696008882,3.742721738354598,33.271168318144255,62926.05198527232,38639.6049748165,1675,1420,5914,537,797,16197.104138618823,14359.61650006386,1837.4876385549628,157
Spring,upper,URANQ12,27225,91580.16188794139,3.301824481950003,40.0605555566905,53652.522206291986,37927.639681649394,1675,1420,5914,537,797,11096.528853521497,9145.639464700167,1950.8893888213292,120
Spring,upper,URANQ13,27225,127000.60140941589,4.482384604100028,65.49172836674155,75673.62819137821,51326.973218037674,1675,1420,5914,537,797,19613.563000336726,17527.810630823464,2085.752369513262,178
Spring,upper,URANQ14,27225,125338.24045736334,4.560869802289172,73.66788270980788,76630.37537202577,48707.865085337566,1675,1420,5914,537,797,16568.174357365955,14264.646241344435,2303.5281160215204,180
Spring,upper,VBB1,13194,185451.29959394046,20.46856104012833,101.02201091999996,118277.43744504044,67173.8621489,326,421,46,122,6,45654.58952916327,43987.86680850008,1666.7227206631865,91
Spring,upper,VBBG1,2422,17243.193207348035,4.7532768092476445,39.03649999999998,10165.826922812546,7077.366284535491,79,42,0,33,0,882.5425152323345,814.7718392741464,67.77067595818815,35
Spring,upper,VBBL1,2422,18706.61585877999,5.941187126695853,39.41979999999996,10408.557579588312,8298.058279191677,79,42,0,33,0,503.3953693379791,427.5806794425087,75.81468989547038,17
Spring,upper,VP5,1368,14587.469514141638,6.476971059079673,154.6449885862784,3648.094107748103,10939.375406393534,136,97,192,73,48,639.3762375787956,401.58623485563413,237.7900027231615,5
Spring,upper,VP6,1368,42988.0290773984,32.34928872592646,234.6474626819127,8606.975519336673,34381.05355806172,136,97,192,73,48,3265.5498037629354,324.4491924131727,2941.100611349763,7
Spring,upper,VPGS1,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,VPGS2,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,VPGS3,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,VPGS4,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,VPGS5,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,VPGS6,277,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Spring,upper,WAGGNSF1,27022,167111.61617186345,5.993289317960517,57.71390009682901,83857.10703733377,83254.50913452968,1642,1408,5795,525,774,26748.945938579684,20687.085378375516,6061.860560204166,896
Spring,upper,WELLSF1,3801,47370.91358330879,10.22647607308574,129.71863430353432,19081.58585078389,28289.327732524904,373,222,653,143,126,9080.381020150657,4729.153900372408,4351.2271197782475,164
Spring,upper,WELNSF1,3801,86154.60105387439,18.899569437549427,308.551378378378,33705.3230281327,52449.27802574169,373,222,653,143,126,14123.416359773837,8816.926592057835,5306.4897677160025,174
Spring,upper,WEMENSF1,27081,179202.70563477103,7.6756180279234725,91.04185382966914,85730.64317410675,93472.06246066428,1165,1145,1497,490,348,42227.65959511025,15106.19308464752,27121.466510462727,342
Spring,upper,WINTSF1,13267,13651.446852351466,0.933938367248964,8.027583454926612,5000.234118104986,8651.21273424648,323,421,36,123,5,873.8253604648124,75.47414178112345,798.351218683689,20
Spring,upper,WKIEWA1,28370,18053.321868406172,0.6556254340562025,8.381853413654625,10896.395698420656,7156.926169985516,332,703,13,124,2,325.3992937167104,299.37094199535966,26.028351721350813,28
Spring,upper,WKIEWA2,28370,18003.839149780553,0.6471010324356646,6.622,11124.804685175985,6879.03446460457,332,703,13,124,2,277.73691301479323,261.77202018561485,15.96489282917835,24
Spring,upper,WLWLSF1,12665,181043.20804755174,9.906824767008844,89.77366836752137,88860.89893044057,92182.30911711117,898,793,2329,266,382,19362.95267877542,13205.634934027288,6157.31774474813,370
Spring,upper,WLWLSF2,12665,175694.90865505143,9.521345656513805,88.20839004115227,86436.43851061711,89258.4701444343,898,793,2329,266,382,17774.159040814095,12200.440505882227,5573.718534931868,336
Spring,upper,WOLARSF1,908,63142.34611578015,49.077404720641745,319.20221413721407,20183.63309297201,42958.71302280814,173,74,330,72,56,13375.656386384948,7967.820890607302,5407.835495777646,55
Spring,upper,WOODLWN1,4280,12183.816451297924,2.7845150832404055,14.528816225319396,6634.957194099459,5548.859257198465,423,260,748,161,138,1494.4447635013767,1067.966350813359,426.47841268801756,229
Spring,upper,WRSF1,1728,10354.545816450993,6.35885889073021,81.50722453222453,6464.280384145839,3890.2654323051534,218,113,367,94,71,1928.7341687015007,1174.0388893808936,754.6952793206071,50
Spring,upper,WRWF1,1728,112559.75406974094,60.87808314290254,873.8037162162161,56161.13670454679,56398.617365194135,218,113,367,94,71,22306.949383492796,5494.580947057133,16812.368436435663,103
Spring,upper,WSTWYSF1,27207,304396.47208890406,10.908359566991598,110.79035562666891,151428.2865506814,152968.1855382227,1668,1420,5897,531,792,52282.273262519,41624.94280410107,10657.330458417928,958
Spring,upper,WTAHB1,1355,19265.85292389095,42.43222824868927,730.2269075051971,10280.723623271184,8985.129300619767,136,97,192,73,48,9436.073976278516,3671.0391886232387,5765.034787655276,18
Spring,upper,WUNUSF1,10315,10295.610886495246,0.8393810839125815,9.353296799999999,3902.428932381942,6393.181954113304,241,370,36,89,5,689.4517334830034,129.90534541593112,559.5463880670724,16
Spring,upper,WYASF1,27207,181080.20494278174,6.478450324331189,72.72580136417167,87441.61632847092,93638.58861431082,1668,1420,5897,531,792,28124.082985183166,20336.201841968774,7787.881143214397,854
Spring,upper,YATSF1,27221,196970.08510887553,8.198836606285196,98.16929989327595,110431.8956853735,86538.18942350202,1165,1145,1497,490,348,44652.362020694,26500.56287342348,18151.799147270518,368
Spring,upper,YENDWF1,13205,51044.207837337584,3.6204675951757426,15.837629759999997,26479.15388402271,24565.05395331487,329,421,46,124,6,1947.6503200137565,1247.9616504569954,699.6886695567612,134
Spring,upper,YWPS1,7151,2503.5886812966737,0.41806417196770235,10.290490081680284,929.4750132484768,1574.1136680481968,175,257,0,68,0,24.9199375,24.9199375,0.0,3
Spring,upper,YWPS2,12804,3770.892539516861,0.49294389124913723,8.563955855999996,2364.6040774855605,1406.2884620312998,267,409,13,101,2,14.709222179999994,12.700369199999999,2.0088529799999946,3
Spring,upper,YWPS3,12804,8260.742220249998,0.7521014866121803,9.962366645999989,4856.129747720151,3404.6124725298487,267,409,13,101,2,172.5974762683019,39.903089475849065,132.69438679245283,7
Spring,upper,YWPS4,12804,10579.483067198433,0.8745285003268171,10.043547635999985,6358.758326917516,4220.724740280917,267,409,13,101,2,148.26107979490567,81.07028054660377,67.19079924830189,12
Summer,lower,ARWF1,17825,404646.0130084427,22.94677072543402,162.93248178845053,193226.97703959065,211419.0359688521,1186,634,1727,447,302,60307.359019555326,32167.000092605544,28140.358926949786,608
Summer,lower,AVLSF1,2072,94466.55407227864,41.036395012303245,430.9722577857143,55513.0458316607,38953.50824061794,357,144,163,140,49,14760.32318885767,9056.568477905521,5703.754710952147,150
Summer,lower,BALB1,2518,26358.08577964313,23.608468234555502,155.47169811320754,14920.405979257142,11437.679800385988,791,212,824,318,205,6644.618397115086,4173.20268316589,2471.4157139491954,76
Summer,lower,BALDHWF1,330,2417.9347480000006,7.482223640941656,37.52425454545455,1087.2189133939396,1330.7158346060608,57,22,131,20,21,358.1845636363637,305.04632121212126,53.13824242424245,39
Summer,lower,BANGOWF1,951,6715.696382048159,6.141611002515753,32.22554079999999,3148.674915213186,3567.0214668349727,141,38,3,43,1,1157.5029855135788,298.0128615291967,859.4901239843821,42
Summer,lower,BANGOWF2,951,4296.296664539212,4.001268598099541,34.55229079999994,1952.525875209427,2343.770789329785,141,38,3,43,1,546.897819217522,161.04689094541538,385.8509282721066,32
Summer,lower,BANN1,3680,237029.6361743526,59.978751782266905,293.2336681320752,137538.2997807511,99491.33639360148,959,255,852,376,206,70981.00619670385,51287.62450927775,19693.381687426092,439
Summer,lower,BDL01,330,13.625818181818182,0.024819340950488492,0.0,3.831878787878787,9.793939393939395,57,22,131,20,21,0.0,0.0,0.0,0
Summer,lower,BDL02,330,0.0,0.0,0.0,0.0,0.0,57,22,131,20,21,0.0,0.0,0.0,0
Summer,lower,BHB1,51133,141546.85956778453,2.771583103802597,17.875,72340.0726110229,69206.78695676164,2278,2480,2379,724,353,20322.193933006565,9054.15072797752,11268.043205029046,380
Summer,lower,BLOWERNG,1317,1518.7092903543669,0.6576326899583075,13.97142857142857,1009.904898307486,508.80439204688076,183,76,3,59,1,209.57142857142856,0.0,209.57142857142856,0
Summer,lower,BOCORWF1,26,120.48833373134327,4.634166681974741,12.006455223880597,26.94310388059701,93.54522985074627,6,3,3,0,1,21.38117791044776,12.048091343283582,9.333086567164179,4
Summer,lower,BOMENSF1,1344,42008.198149347896,27.154550567773097,144.820596425,20548.003373477168,21460.194775870725,184,76,3,60,1,7907.613789337909,4158.369010634755,3749.244778703155,86
Summer,lower,BROKENH1,51126,215703.2572105053,4.2300076221232885,32.58947636363632,126629.05858106907,89074.19862943624,2277,2481,2379,723,353,39917.73348020479,30518.395748248964,9399.337731955824,1130
Summer,lower,BRYB1WF1,836,134714.1822969214,177.13919853964657,895.2651150943396,64501.62004020611,70212.56225671532,203,64,458,72,64,39394.1587007753,23293.18480892167,16100.97389185363,108
Summer,lower,BRYB2WF2,836,116780.69453663952,149.10608555506383,621.0808679245283,71504.70292016196,45275.99161647757,203,64,458,72,64,35951.53704050658,25234.700646648373,10716.836393858204,97
Summer,lower,BULBES1,3091,47529.17717659698,25.20021078960501,199.9056603773585,23175.75969060987,24353.417485987113,855,230,849,350,205,13497.731681622136,5126.563436531552,8371.168245090583,132
Summer,lower,BULGANA1,18318,273983.40996529016,15.116253987565267,88.89693090909094,141135.4308072633,132847.97915802686,1245,652,1752,476,302,42573.095784068515,22988.304397019125,19584.791387049394,588
Summer,lower,CAPBES1,5886,1328.50641278,0.4817276177775507,8.201,689.43092054,639.0754922399999,125,356,88,24,11,66.25946253999999,66.25946253999999,0.0,6
Summer,lower,COHUNSF1,3634,29341.015575975554,9.520057228835524,98.65353113207529,18228.126663956482,11112.888912019072,944,253,859,374,206,11181.585813519547,7677.386303100097,3504.1995104194493,165
Summer,lower,COLEASF1,50160,252107.76509066386,5.021119715827561,28.891185455357117,128628.12565463467,123479.6394360292,2067,2403,1898,647,290,26636.884170702,18480.01285672329,8156.87131397871,992
Summer,lower,CROOKWF2,24207,15623.0027395,0.6597669340824589,2.205597,7715.523701605,7907.479037895,790,1051,525,142,72,930.500878911,634.5814018799999,295.919477031,386
Summer,lower,CROWLWF1,17852,190902.23039191167,10.835821162682135,67.56158190000002,94947.83074345892,95954.39964845276,1190,634,1729,448,302,26738.941164688444,13754.490581241269,12984.450583447175,540
Summer,lower,CRWARP1,315,14978.712464431137,53.982196521027426,392.0331340880503,4843.840091761117,10134.872372670021,73,33,219,30,20,4954.319316226415,2670.0148855345915,2284.3044306918237,16
Summer,lower,CRWASF1,1344,17509.991333775495,14.262439959388692,66.58640134020617,11710.77132775519,5799.220006020305,184,76,3,60,1,3109.6145710895244,2517.251366772139,592.3632043173849,118
Summer,lower,CUSF1,339,12744.627557497186,54.05102511573451,266.8130254948453,5223.096589266836,7521.530968230349,34,36,0,12,0,538.6314451546392,30.318634020618536,508.31281113402065,2
Summer,lower,DARLSF1,50168,410264.0452051809,8.173106421052925,52.98096135,222974.50979174423,187289.53541343662,2067,2403,1898,647,290,45521.45337850354,33205.40045401735,12316.052924486186,994
Summer,lower,DARTM1,618,7057.480410444261,14.379550571731935,166.7646481177419,6476.851744822425,580.6286656218368,141,33,272,46,44,1402.1887319982447,1234.5775805518465,167.61115144639822,11
Summer,lower,DPNTB1,30780,50200.35319406645,2.792119901268434,33.128571428571426,28061.75604355993,22138.597150506517,972,1623,1253,357,135,3602.6353521013816,2067.751438690055,1534.8839134113261,132
Summer,lower,DUNDWF1,2292,46956.91006366789,31.459777947156493,389.02363459119493,26822.32060338423,20134.589460283667,718,202,715,296,182,15499.871128429306,9679.619907528384,5820.251220900923,296
Summer,lower,DUNDWF2,2292,15384.54557946698,7.92072459325555,55.69042257861632,7542.531391830852,7842.014187636128,718,202,715,296,182,4532.086057627787,2166.397842616393,2365.6882150113943,369
Summer,lower,DUNDWF3,2292,36562.99924410168,19.10546173082908,118.59831471698106,17844.43445253653,18718.56479156515,718,202,715,296,182,10366.637347711958,4311.727799774973,6054.909547936984,348
Summer,lower,EILDON1,83,514.4905733170581,2.7366519857290323,92.51965614035062,244.9686457934414,269.52192752361674,11,1,31,4,0,0.0,0.0,0.0,0
Summer,lower,EILDON2,83,633.7701621421166,4.8578358193128475,91.46702456140324,372.9168989842219,260.8532631578948,11,1,31,4,0,0.0,0.0,0.0,0
Summer,lower,ELAINWF1,812,33238.999644883304,64.12827077733401,444.6659895220126,15639.75889607141,17599.24074881189,203,64,458,72,64,12834.718153676387,6394.675459357348,6440.04269431904,44
Summer,lower,FINLYSF1,48386,141764.6127144051,2.9234903174574947,21.07152481499997,71399.38489666353,70365.2278177416,1471,2253,1531,396,149,7558.836197909997,4381.334422259409,3177.5017756505886,416
Summer,lower,GANNB1,3634,27852.393868473402,6.97197243614803,100.48396226415072,12662.699282347918,15189.694586125484,944,253,859,374,206,8278.065563392702,3756.0869230414796,4521.978640351221,126
Summer,lower,GANNSF1,3634,75330.91018726409,21.60306038354832,90.88050314465409,47302.63186190885,28028.278325355255,944,253,859,374,206,23054.600287998703,16834.960233839072,6219.640054159631,438
Summer,lower,GESF1,339,12403.601014715234,36.43912391262988,160.7144692439863,7737.074973478118,4666.526041237114,34,36,0,12,0,2426.4758245360827,2383.6352183848803,42.84060615120275,20
Summer,lower,GIRGSF,1928,36502.940201141115,28.384467296860336,143.14968553459119,19060.85038710475,17442.089814036364,638,147,694,248,157,10583.462772116382,5079.710348908842,5503.752423207538,191
Summer,lower,GLENSF1,1937,32517.915522503587,23.325917202599936,103.29418490566036,16441.39934801386,16076.516174489725,638,147,696,248,157,11197.49004100498,6849.016981876097,4348.473059128883,288
Summer,lower,GLRWNSF1,2571,52746.548223498685,25.213530568076006,150.0160606060606,27566.413175854643,25180.13504764404,802,213,856,322,205,14100.735323633186,7314.871700455235,6785.86362317795,263
Summer,lower,GOESF1,346,1144.4166697815292,2.2002327336269083,26.164972768420053,614.5934442899702,529.823225491559,84,33,250,34,20,292.9612361469712,185.41451916583912,107.54671698113206,6
Summer,lower,GPWFEST1,668,33348.73829445012,54.64020460293867,573.5849056603773,20154.233228628706,13194.505065821415,130,55,350,50,41,12490.041642415094,10521.769355393939,1968.272287021155,53
Summer,lower,GPWFEST2,668,43656.97903343821,73.5172479854963,596.8746037735848,25187.41846850577,18469.560564932446,130,55,350,50,41,14532.625808869068,11919.99554643339,2612.6302624356777,54
Summer,lower,GPWFEST3,668,23349.026089210063,36.01855716286695,459.9703547169808,13505.700300634466,9843.325788575597,130,55,350,50,41,8382.653472955975,6846.091208805031,1536.5622641509435,38
Summer,lower,GPWFWST1,250,344.0314465408805,2.7744471495232297,14.80566037735849,258.05345911949684,85.97798742138365,63,28,202,25,16,87.9114465408805,73.87534591194968,14.036100628930816,6
Summer,lower,GPWFWST2,250,0.0,0.0,0.0,0.0,0.0,63,28,202,25,16,0.0,0.0,0.0,0
Summer,lower,GULLRSF1,24207,2104.765060708,0.07280752699510418,0.5832031999999994,1038.815776965,1065.949283743,790,1051,525,142,72,151.70729032,107.75152917999999,43.95576113999999,406
Summer,lower,GULLRWF1,24207,20139.573252207,0.8759420800179561,3.2949238465000006,9929.289031765,10210.284220442,790,1051,525,142,72,1104.624982578,832.501929818,272.12305276,396
Summer,lower,GULLRWF2,8800,6272.582668956,0.740265888703015,2.6973352328,3025.692198317,3246.8904706389994,140,279,433,36,52,147.278935838,74.420217756,72.85871808200001,52
Summer,lower,GUNNING1,25158,10804.125616823787,0.43631912705077947,1.5319526999999988,5292.937657554018,5511.187959269767,931,1089,528,185,73,614.3377768833706,326.32044022250807,288.0173366608624,429
Summer,lower,GUTHEGA,1000,1001.2151001585715,0.6276560561476858,13.523489932885907,172.68826751275446,828.5268326458171,149,42,3,47,1,237.93058270868116,100.26510725388582,137.66547545479534,14
Summer,lower,HBESS1,330,4167.42076139394,11.847633448641693,91.81818181818183,2469.018552484849,1698.402208909091,57,22,131,20,21,685.2081604242426,439.1641355151516,246.04402490909092,19
Summer,lower,HD1WF1,1658,48806.22701853353,49.85720975946399,214.94339622641508,25520.7682030738,23285.45881545973,554,136,555,222,134,13943.30257208462,8794.531993038307,5148.770579046312,206
Summer,lower,HILLSTN1,2093,74007.39650206835,28.707300507520596,469.32142857142856,45707.04351066982,28300.352991398522,357,144,165,140,49,12715.305217031733,8752.998643366014,3962.306573665721,114
Summer,lower,HUMENSW,1345,4894.282084685885,2.3706438035573876,78.36518854999997,2694.2793449836436,2200.002739702242,184,76,3,60,1,708.8530870843184,230.79944979753526,478.0536372867831,21
Summer,lower,HUMEV,3787,409.52147407419835,0.1013760101947151,0.4748427672955975,254.10798954964375,155.4134845245546,918,282,753,361,183,64.37781219657451,17.340867626745133,47.03694456982938,8
Summer,lower,JEMALNG1,501,2659.177988418367,5.196109369688699,22.457807860714283,1492.5611585884353,1166.616829829932,49,18,0,25,0,301.2976396496598,119.13989507142855,182.15774457823125,21
Summer,lower,JLA01,330,491.6664207272728,2.223969463321129,26.933333333333337,381.72411945454553,109.94230127272729,57,22,131,20,21,90.59393939393941,89.36969696969697,1.2242424242424244,7
Summer,lower,JLA02,330,620.2118752727274,2.510879197933472,18.363636363636367,501.0877558181819,119.12411945454546,57,22,131,20,21,169.55757575757576,159.15151515151518,10.406060606060608,12
Summer,lower,JLA03,330,485.54520860606067,2.1952313782450155,18.363636363636367,378.05139218181824,107.49381642424243,57,22,131,20,21,181.18787878787882,177.51515151515153,3.672727272727273,13
Summer,lower,JLA04,330,0.0,0.0,0.0,0.0,0.0,57,22,131,20,21,0.0,0.0,0.0,0
Summer,lower,JLB01,330,605.2996843636364,1.8365726929810038,21.57727272727273,508.3225694545455,96.97711490909091,57,22,131,20,21,77.6169696969697,58.151515151515156,19.465454545454545,3
Summer,lower,JLB02,330,622.4390783030303,1.8433036203159,39.17575757575758,499.7528724848485,122.68620581818183,57,22,131,20,21,86.18666666666667,86.18666666666667,0.0,2
Summer,lower,JLB03,330,1045.9019007272727,3.8071717006657124,24.484848484848488,862.7088291515153,183.19307157575759,57,22,131,20,21,339.17636363636365,336.7278787878788,2.4484848484848487,15
Summer,lower,JUNEESF1,1344,16469.324070689214,10.78685878549544,74.3626554142857,8878.759342259222,7590.564728429993,184,76,3,60,1,2791.7566720824966,1469.783756929059,1321.9729151534375,87
Summer,lower,KARSF1,3680,264882.4404953637,66.79963765812352,364.837037735848,192600.42187715485,72282.0186182089,959,255,852,376,206,97448.18168610752,80994.09158861039,16454.09009749714,434
Summer,lower,KERNGSP1,3634,28112.844996941916,9.9726257766974,109.0566037735849,18730.844363959804,9382.000632982117,944,253,859,374,206,12168.754333600353,8046.099078301888,4122.655255298466,208
Summer,lower,KESSB1,2785,78543.46955642592,45.2603089503448,623.4591194968552,51520.88653294677,27022.58302347914,779,205,615,318,161,25768.9154282049,20885.91874533957,4882.996682865331,76
Summer,lower,KIAMSF1,3680,533709.4630212996,142.83452250929983,661.5488207547169,376047.76767329284,157661.69534800676,959,255,852,376,206,188535.40592331783,153417.34042582233,35118.0654974955,470
Summer,lower,KIATAWF1,3598,54966.21784846437,23.030607449989834,148.116065408805,30643.540315271985,24322.677533192385,938,253,852,372,206,15966.036318994164,7964.373458413912,8001.6628605802525,254
Summer,lower,LANCSF1,62,0.0,,,0.0,0.0,22,4,57,8,2,0.0,0.0,0.0,0
Summer,lower,LIMBESS1,408,505.1886792452831,0.7045614387621825,0.0,481.13207547169816,24.05660377358491,90,37,242,39,20,328.7735849056604,320.7547169811321,8.018867924528303,4
Summer,lower,LIMOSF11,50285,754366.3599635399,15.036799849800287,83.61365962499993,499747.79993525415,254618.5600282857,2162,2418,2379,693,354,171914.74926354745,136920.82312511833,34993.92613842913,1132
Summer,lower,LIMOSF21,50294,112001.75895212426,2.2274893537210527,11.889628232142858,71050.35726157346,40951.401690550796,2163,2418,2379,694,354,24692.779708811082,18483.98214613236,6208.797562678725,1141
Summer,lower,LNGS1,608,3277.6094568484846,2.9850723650714794,16.036969696969752,254.47006290909087,3023.1393939393934,130,54,350,50,41,17.06060606060606,0.0,17.06060606060606,0
Summer,lower,LNGS2,608,3330.4132609696967,3.0331632613567368,26.95575757575759,167.28541836363638,3163.1278426060603,130,54,350,50,41,375.3333333333333,0.0,375.3333333333333,0
Summer,lower,LOYYB1,330,6250.45737109091,21.21463649565736,106.43257575757576,4445.057929090909,1805.3994420000004,57,22,131,20,21,798.9879413939394,523.2513182424243,275.73662315151523,23
Summer,lower,LOYYB2,330,6771.75522078788,23.318276771727145,122.83072916666669,5109.863716121213,1661.8915046666668,57,22,131,20,21,1185.9880682424243,998.913376909091,187.07469133333336,29
Summer,lower,LYA1,330,4438.350770060606,13.744264693066826,78.40949833333335,3943.4299273333336,494.92084272727277,57,22,131,20,21,704.9181023030303,605.5551347878788,99.36296751515152,15
Summer,lower,LYA2,330,3460.189330606061,10.720704196833035,48.23515151515152,2857.1211769696974,603.0681536363638,57,22,131,20,21,321.3347809696971,311.1761642424243,10.158616727272754,14
Summer,lower,LYA3,330,3796.7219182424246,11.279994262351815,77.79217103030304,3527.9478249696976,268.77409327272727,57,22,131,20,21,533.356906909091,470.72121212121215,62.635694787878805,9
Summer,lower,LYA4,330,2780.2545454545457,9.992772724756344,73.14848484848486,1237.0969696969696,1543.157575757576,57,22,131,20,21,89.9818181818182,18.363636363636367,71.61818181818182,2
Summer,lower,MACARTH1,2292,92943.39854105562,52.80470869611482,389.20662400000003,47350.062740641326,45593.335800414294,718,202,715,296,182,27032.675586130605,16719.89906400288,10312.776522127726,300
Summer,lower,MCKAY1,32425,46945.83099341683,1.4743320877996464,14.7,26984.966895389916,19960.864098026912,1037,1788,897,255,95,4192.278242576192,3420.7467627678952,771.5314798082961,45
Summer,lower,MERCER01,812,159251.98355366976,195.03687615940964,987.7835723270409,86315.75500495598,72936.2285487138,203,64,458,72,64,58431.53890927158,36013.25583655346,22418.283072718124,95
Summer,lower,MOKOSF1,2571,12442.516361811096,5.714433724822328,40.504421383647795,7635.468594737991,4807.047767073105,802,213,856,322,205,3777.8691784505963,2555.9922500391526,1221.8769284114437,221
Summer,lower,MOORAWF1,812,273743.3424754336,332.14304935395717,1684.1081735849057,160238.1427001531,113505.19977528052,203,64,458,72,64,98924.10216271698,68924.69120994853,29999.41095276844,122
Summer,lower,MORTLK11,2292,35329.01766655027,38.0696696605447,547.4132075471697,24876.609177512044,10452.408489038226,718,202,715,296,182,5970.243161912522,5343.794339622642,626.44882228988,21
Summer,lower,MORTLK12,2292,27846.057125008578,13.510373453669523,238.13333333333333,25275.59442998121,2570.4626950273623,718,202,715,296,182,3662.5551872126925,3327.142578516295,335.4126086963979,30
Summer,lower,MREHA1,278,7721.425730503144,30.2262677391785,192.7743052201256,4738.016048113208,2983.409682389937,73,32,219,30,20,2222.9729949685534,1803.2790660377357,419.6939289308176,36
Summer,lower,MREHA2,278,8182.474049371069,36.47590251659944,194.96765660377358,5000.305985534591,3182.168063836478,73,32,219,30,20,2283.3147776729556,1893.4856735849057,389.8291040880503,35
Summer,lower,MREHA3,278,16036.624427672956,48.479985949178946,194.9685534591195,9826.656543396226,6209.96788427673,73,32,219,30,20,4192.5292761006285,3220.4294433962264,972.0998327044026,36
Summer,lower,MRTLSWF1,804,122820.7658505915,153.0880500251424,714.2731526918237,65810.72088858273,57010.044962008775,203,64,458,72,64,27137.799707112634,17015.81135382504,10121.988353287594,92
Summer,lower,MTGELWF1,804,40438.52952489307,47.167968663752276,288.0413236969697,20621.946230772613,19816.583294120457,203,64,458,72,64,9925.431799542595,4135.317760275586,5790.1140392670095,94
Summer,lower,MURRAY,50387,953529.2383102691,19.061412749217034,124.70340909090909,491506.6679586659,462022.57035160327,2152,2453,2281,671,331,84727.32387790551,79047.76834863976,5679.555529265749,589
Summer,lower,MUWAWF1,18834,556127.9883021656,29.82636322981773,165.14728059749999,313254.6119271561,242873.37637500954,1332,675,1755,500,303,115934.36546570051,70149.36288955939,45785.00257614112,503
Summer,lower,MUWAWF2,18834,479887.6673491202,25.56558801847756,138.60832606132075,259046.63398551775,220841.03336360244,1332,675,1755,500,303,82640.56650275295,50297.970071466705,32342.596431286245,589
Summer,lower,NPS,608,18472.55359143053,20.183077829970983,137.4382075471698,984.3568305728987,17488.19676085763,130,54,350,50,41,2313.528499238422,450.6272727272727,1862.9012265111492,4
Summer,lower,NUMURSF1,2562,57386.40691063016,32.545288871844534,169.947606918239,29670.930883713077,27715.476026917087,802,213,854,322,205,18848.184771978806,10016.13205243745,8832.052719541356,278
Summer,lower,OAKLAND1,804,24096.612369548857,48.1322789107737,253.08380503144656,12344.616465379573,11751.995904169285,203,64,458,72,64,8482.664494206976,4213.062289838765,4269.602204368211,73
Summer,lower,PIBESS1,330,267.4862024848485,0.8544528383650576,3.6727272727272733,151.7952933939394,115.69090909090912,57,22,131,20,21,46.52121212121213,22.648484848484852,23.872727272727275,12
Summer,lower,QBYNB1,5886,646.1658769500746,0.6311215176447482,5.495522388059701,334.41315398162686,311.75272296844776,125,356,88,24,11,48.76549517198507,30.310395171985075,18.455099999999998,34
Summer,lower,RESS1,31821,109703.64196355909,10.233520742954543,331.2850517142857,62172.57837566523,47531.06358789385,1396,1705,1458,529,228,11945.510178174007,6704.690817799328,5240.819360374679,200
Summer,lower,RIVNB2,30780,129343.38220335274,7.045203519084581,58.572217224421216,72684.07716685707,56659.305036495665,972,1623,1253,357,135,8641.817200183637,6325.077029060443,2316.740171123194,142
Summer,lower,RYANCWF1,1658,103440.41314496414,108.03801882512998,495.0943396226415,52005.060090722356,51435.35305424179,554,136,555,222,134,31271.794433408802,16797.17943513322,14474.614998275585,230
Summer,lower,SALTCRK1,804,36710.067412334814,48.19051600068224,239.91702264150942,25008.02242365588,11702.044988678934,203,64,458,72,64,11307.583133116066,8395.05525034877,2912.5278827672955,109
